#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 0 0 0 8.625 8.875 27135 1902 124 294 367
9 0 0 0 0 0 0 0 0 0 0 0 0 8.875 9.125 46782 5798 391 1001 1198
9.25 -6.4425e-06 2.05635e-05 1.52631e-05 0.000372355 -1.84198e-06 0.000394061 -3.79853e-05 2.17076e-05 -5.42753e-06 -3.79853e-05 2.17076e-05 -5.42753e-06 9.125 9.375 215985 31703 2437 5871 6058
9.5 0.000255127 0.000129287 0.000165256 -0.000110747 0.000221038 -5.83247e-05 0.000152897 0.000228385 0.000168907 0.000490215 0.000222957 0.000273897 9.375 9.625 762778 76529 7402 11379 11648
9.75 0.00054669 0.000477061 0.000528402 0.000165637 0.000760718 9.96302e-05 0.000813565 0.00112079 0.00066003 0.00173783 0.000612556 0.00145882 9.625 9.875 2.05709e+06 215337 21474 24650 23768
10 0.00371075 0.00121497 0.00265304 0.00311629 0.00202556 0.00190071 0.00418673 0.00146025 0.00285984 0.00736824 0.00088594 0.00536509 9.875 10.125 3.15546e+06 448075 49330 51494 47094
10.25 0.0101294 0.0025407 0.00526714 0.00891762 0.0040339 0.00423022 0.0123848 0.00398757 0.00622158 0.0167421 0.00134571 0.00930693 10.125 10.375 2.34911e+06 436327 51048 51439 45650
