#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 -8.01667e-05 8.01667e-05 4.00834e-05 -8.01667e-05 8.01667e-05 4.00834e-05 -8.01667e-05 8.01667e-05 4.00834e-05 -8.01667e-05 4.00834e-05 4.00834e-05 8.625 8.875 26877 1929 152 361 307
9 -2.37034e-05 5.60249e-10 0 -2.37034e-05 5.60249e-10 0 -2.37034e-05 5.60249e-10 0 -2.37034e-05 5.60249e-10 0 8.875 9.125 48066 5878 502 1152 1157
9.25 2.17925e-05 2.69194e-05 2.70617e-05 -5.26962e-06 4.44288e-10 1.05387e-05 0.000130933 0.000124704 0.000136202 -5.26962e-06 4.44288e-10 1.05387e-05 9.125 9.375 226719 36952 3333 7342 6671
9.5 0.000113166 0.000175599 3.62486e-05 0.000106881 0.000314316 -9.17965e-06 0.000111622 0.000275716 3.78346e-05 0.000137541 0.000313653 4.71683e-05 9.375 9.625 833081 100911 10989 16065 14107
9.75 0.000260288 0.000642221 9.31923e-05 0.000108923 0.000762851 -5.30697e-05 0.000374251 0.00104772 9.52837e-05 0.000557426 0.000974703 0.000393766 9.625 9.875 2.29326e+06 271661 29314 32486 27523
10 0.00175941 0.0013219 0.000955549 0.00164299 0.00157688 0.000607873 0.0020532 0.00168351 0.00108351 0.00332589 0.000999448 0.00219552 9.875 10.125 3.39349e+06 488745 57332 57496 46296
10.25 0.00543289 0.00312891 0.00217818 0.00504324 0.00404257 0.00172046 0.00736081 0.00397264 0.00279206 0.00953576 0.00232215 0.00496415 10.125 10.375 2.45096e+06 460395 57345 54744 43080
