#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 8.625 8.875 74552 211 204 13
9.00 0 0 0 0 0 0 0 0 0 8.875 9.125 131703 920 748 80
9.25 0 0 0 0 0.615115 0 0 0 0 9.125 9.375 559189 6763 6115 705
9.50 0.2 0.133333 0.0829787 0.4 0 0.2 0 0 0 9.375 9.625 1.99000e+06 33541 23687 2571
9.75 0.245614 0.0351741 0.0590855 0.194444 0.0613695 0.0277778 0 0.5 0 9.625 9.875 4.13495e+06 74400 41948 4383
10.00 0.310345 0.156322 0.0891362 0.3125 0.283491 0.147211 0.5 0.5 0.25 9.875 10.125 4.06137e+06 84279 44268 4880
10.25 0.84 -0.00190473 0.501765 0.722222 0.0709329 0.631313 1 0 1 10.125 10.375 2.69483e+06 76321 38403 4317
10.50 0.916667 -0.0110063 0.190796 0.854839 0.0582048 0.0771772 0.941176 0.0588235 0.171946 10.375 10.625 1.6619e+06 69331 31435 3689
10.75 0.887218 0.0466663 0.0360358 0.902174 0.019904 0.0492328 0.916667 0.0833333 0.108974 10.625 10.875 1.00459e+06 56251 22898 2761
11.00 0.888124 0.0214602 0.0224523 0.883853 0.0234321 0.0328912 0.90411 0.0403348 0.0641096 10.875 11.125 567866 39857 15233 1782
11.25 0.86649 0.0378253 0.0120424 0.87092 0.0377095 0.0128797 0.875 0.0495283 0.0371622 11.125 11.375 315677 26655 10250 1157
11.50 0.846978 0.043986 0.0129125 0.842843 0.06252 0.00780982 0.912409 0.0256443 0.05009 11.375 11.625 175531 14586 6768 636
11.75 0.789004 0.0792798 -0.00715351 0.810069 0.0712034 0.00749356 0.824675 0.0619226 0.0405027 11.625 11.875 96369 4153 4772 439
12.00 0.737226 0.0842023 0.0093351 0.722678 0.104455 0.00420415 0.722581 0.143561 0.00916606 11.875 12.125 51771 415 3262 308
12.25 0.55 0.190741 -0.0409091 0.614263 0.110791 0.00697833 0.65625 0.0536737 0.0660861 12.125 12.375 26927 32 2030 182
12.50 0.5 0 0 0.462341 0.0769375 0.0142533 0.438095 0.0857143 0.0263305 12.375 12.625 13795 4 1178 127
12.75 1 0 0 0.353383 0.0613452 0.0141608 0.266667 0.152252 0.0266667 12.625 12.875 6534 1 331 86
13.00 0 0 0 0.382353 0.0294118 0.0767974 0.22 0.034902 0.08 12.875 13.125 2972 0 41 53
13.25 0 0 0 0 0 0 0.119048 0.0714286 0.0238095 13.125 13.375 1222 0 1 42
13.50 0 0 0 0 0 0 0.0555556 0 0.00292398 13.375 13.625 451 0 0 18
13.75 0 0 0 0 0 0 0.25 0 0 13.625 13.875 139 0 0 4
14.00 0 0 0 0 0 0 0 0 0 13.875 14.125 26 0 0 1
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 4 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 1 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
