#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats) Err+ Err- Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.00876858 0.00596201 0.00307645 0.00899361 0.00636619 0.00317723 0.00926624 0.00637834 0.00342062 0.0126654 0.00701851 0.00470407 7.2 7.4 637377 140677 18390 17238 14607
7.5 0.0124153 0.00750483 0.00371631 0.0126605 0.00811164 0.00392681 0.0136571 0.00885472 0.00403622 0.014872 0.00889157 0.00510812 7.4 7.6 542186 124878 17089 16144 13448
7.7 0.0189799 0.0109739 0.00529924 0.0207704 0.0137385 0.00612462 0.0193807 0.00989003 0.00499334 0.0202955 0.0103673 0.00499542 7.6 7.8 456081 108208 15436 14454 12181
7.9 0.0361847 0.0185946 0.0100623 0.0377293 0.022003 0.0117992 0.035295 0.0181693 0.00977652 0.0367778 0.0161441 0.00963579 7.8 8 376337 93392 14042 12729 10659
8.1 0.0576519 0.021618 0.0137239 0.0579009 0.0234837 0.0168094 0.055049 0.0218345 0.0133968 0.0588437 0.0191526 0.0134634 8 8.2 312260 85150 13280 11919 9891
8.3 0.070839 0.0224269 0.0142155 0.0709192 0.0225638 0.0170876 0.0693689 0.0201896 0.0136516 0.0774609 0.0201017 0.0154228 8.2 8.4 263361 81464 13013 11217 9439
8.5 0.0853305 0.0225754 0.0151298 0.0893549 0.0238175 0.0182078 0.0860803 0.0225587 0.0174478 0.0964249 0.0215742 0.0179424 8.4 8.6 218715 72999 12416 10230 8521
8.7 0.101308 0.0227278 0.0177932 0.104574 0.0242706 0.0216672 0.101831 0.0216602 0.017093 0.10767 0.0208626 0.0154951 8.6 8.8 176776 60508 10648 8672 7473
8.9 0.12514 0.0199662 0.0193104 0.125601 0.0257468 0.0243177 0.126539 0.0189193 0.0196289 0.139544 0.0219183 0.0159535 8.8 9 142323 48792 9600 7427 6014
9.1 0.150519 0.0188643 0.0233592 0.14441 0.0283367 0.026377 0.149215 0.0199939 0.0217967 0.163343 0.0229097 0.0186465 9 9.2 115432 39096 7911 6272 5139
