#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 0 0 0 8.625 8.875 198469 2466 52 7 0
9 0 0 0 0 0 0 0 0 0 0 0 3.18467e-06 8.875 9.125 317323 3319 249 50 0
9.25 -9.19709e-07 1.43757e-10 7.3564e-06 -9.19709e-07 8.4583e-11 8.27612e-06 -9.19709e-07 8.53788e-11 8.27612e-06 -9.19709e-07 -9.19422e-07 1.28739e-05 9.125 9.375 1.10974e+06 22442 2927 523 0
9.5 7.58113e-06 3.29152e-05 4.49553e-06 7.88385e-05 6.36649e-05 4.99033e-05 -2.66776e-06 0.000529192 5.66123e-06 -2.66776e-06 1.33489e-06 3.16602e-05 9.375 9.625 3.19391e+06 195143 24538 3549 0
9.75 -1.00023e-06 0.000127983 -3.6076e-06 9.98434e-06 0.000365211 1.47377e-06 -9.56523e-06 0.000546396 5.57272e-06 -9.56523e-06 -4.54385e-07 7.98282e-05 9.625 9.875 4.75337e+06 467017 51152 6199 0
10 -2.98742e-08 0.000109905 1.77377e-06 7.7423e-06 0.000304979 1.19143e-05 -1.02871e-05 0.000413259 -6.11155e-06 -1.02871e-05 3.3916e-07 7.37458e-05 9.875 10.125 3.59816e+06 487462 55465 6423 0
10.25 4.68558e-06 9.97265e-05 3.27426e-06 1.63698e-05 0.000121764 2.25784e-05 -2.82294e-06 0.000558936 1.68751e-06 -2.82294e-06 5.00518e-09 1.91496e-05 10.125 10.375 2.17075e+06 399546 52103 6087 0
