#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.625 8.875 27152 25046 2106 172 402 342
9.00 0 2.36602e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 8.875 9.125 48567 42264 6303 543 1285 1162
9.25 5.2555e-06 1.05103e-05 5.2555e-06 0 2.54946e-05 0 0 0 0 0 0.000128535 0 0 0 0 9.125 9.375 229408 190277 39131 3695 7761 6687
9.50 5.9295e-05 8.06859e-05 1.89196e-05 0.000160906 0.000254147 5.93715e-05 0 0.000246893 0 0.000176149 0.000291086 6.39348e-05 0.000211775 0.000348842 7.17285e-05 9.375 9.625 847705 742053 105652 11736 17031 14166
9.75 0.000606523 0.000572625 0.000183821 0.000842096 0.00112078 0.000252352 0.000788126 0.00137995 0.000200961 0.00103904 0.00137445 0.000355362 0.0013368 0.00122185 0.000455839 9.625 9.875 2.3421e+06 2.06423e+06 277878 30452 33685 26930
10.00 0.000797896 0.000417709 0.000372095 0.00225219 0.00157043 0.00110976 0.00189914 0.00245155 0.000714565 0.00255512 0.00165413 0.00128631 0.00358447 0.0012992 0.00211272 9.875 10.125 3.42371e+06 2.93397e+06 489745 57921 57923 44358
10.25 0.00121172 0.000525748 0.000796857 0.00609489 0.00359986 0.00277189 0.00563985 0.00501802 0.00222917 0.00664126 0.0051528 0.00228223 0.0106918 0.0027739 0.00583789 10.125 10.375 2.46432e+06 2.00377e+06 460550 57803 55110 40966
10.50 0.00267009 0.000877708 0.00178003 0.0169086 0.00933172 0.00434935 0.0152722 0.0119701 0.00295811 0.0204353 0.0120949 0.00453875 0.0303574 0.00710473 0.0131397 10.375 10.625 1.54556e+06 1.1906e+06 354967 47341 42916 32348
10.75 0.0065573 0.00135541 0.00395579 0.0446145 0.0201381 0.00760958 0.0427742 0.0224753 0.00613201 0.0479293 0.0210641 0.00755183 0.0642678 0.00946569 0.0210704 10.625 10.875 957357 708066 249291 38411 31922 23900
11.00 0.0165318 0.00222564 0.00855367 0.0947535 0.0247255 0.0152492 0.0838903 0.0322944 0.0062482 0.103331 0.0256203 0.0151483 0.130701 0.0110521 0.0317208 10.875 11.125 587627 421248 166379 30373 22636 16312
11.25 0.0393674 0.00201583 0.0167691 0.16944 0.0257178 0.0136821 0.147325 0.0391576 0.00400162 0.174839 0.025749 0.0144819 0.221452 0.0123025 0.0347824 11.125 11.375 345902 249750 96152 21904 14785 10526
11.50 0.0826571 -5.09471e-05 0.0274154 0.281041 0.0247214 0.0124571 0.224533 0.0385218 0.00394893 0.292482 0.0263048 0.0109013 0.331756 0.0127454 0.0317704 11.375 11.625 204011 149848 54163 13174 9857 6550
11.75 0.164035 -0.0013911 0.0370953 0.418623 0.0323242 0.00608826 0.329851 0.0480784 -0.00160924 0.430739 0.037484 0.00174668 0.481169 0.0173307 0.0254233 11.625 11.875 119487 88987 30500 4308 6526 4142
12.00 0.280127 -0.000148654 0.0415721 0.566613 0.0328192 0.00184941 0.464213 0.0719145 -0.0109364 0.572267 0.0411279 -0.00213516 0.605064 0.0151698 0.0244684 11.875 12.125 69733 52469 17264 489 4601 2646
12.25 0.433244 0.00571653 0.0445753 0.698348 0.0328985 0.000415325 0.8 0.0461538 0.0222222 0.682695 0.0393969 -0.00248975 0.730471 0.0204271 0.0103527 12.125 12.375 40446 31061 9385 65 3057 1677
12.50 0.583525 0.0175841 0.0371029 0.815111 0.0301635 0.0022679 0.809524 0.0728291 -0.0291858 0.787353 0.0357728 -0.00279677 0.844744 0.0258319 0.0120448 12.375 12.625 22860 17857 5003 21 1787 1037
12.75 0.725568 0.0271868 0.0300334 0.893285 0.0213652 0.00498331 1 0 0 0.854839 0.0338831 0.00671583 0.903676 0.0123646 0.00633258 12.625 12.875 13100 10345 2755 5 620 789
13.00 0.834419 0.0271063 0.0225937 0.940642 0.0099504 0.00812274 1 0 0 0.881356 0.0125834 0.00635594 0.952965 0.00781906 0.0141897 12.875 13.125 7266 5834 1432 1 59 489
13.25 0.894586 0.0226115 0.0133758 0.954866 0.00729614 0.00163352 1 0 0 1 0 0 0.973451 0.00725609 0.00366282 13.125 13.375 3849 3140 709 2 10 339
13.50 0.939303 0.00961542 0.0078125 0.973684 0.00925094 0.0127721 0 0 0 1 0 0 0.98 0.00999999 0.00197804 13.375 13.625 1968 1664 304 0 2 200
