#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 8.625 8.875 35054 126 388 462
9.00 0 0 0 0 0 0 0 0 0 8.875 9.125 56660 371 1178 1481
9.25 0 0 0 1 0 1 1 0 1 9.125 9.375 239432 2370 5754 6417
9.50 0 1 0 0.75 0.25 0.75 1 0 1 9.375 9.625 755416 6271 9843 10698
9.75 0.829787 0.0655616 0.163121 0.923077 0.0769231 0.170343 0.853846 0.0729831 0.133322 9.625 9.875 1.93197e+06 16650 20092 21054
10.00 0.960829 0.0079205 0.0403749 0.93837 0.0161756 0.0328143 0.97067 -0.00770742 0.0636936 9.875 10.125 2.9612e+06 42954 47029 46372
10.25 0.971 0.00109303 0.0308291 0.970414 0.00401759 0.0253068 0.982678 -0.00568706 0.0310954 10.125 10.375 2.26333e+06 46046 49475 46464
10.50 0.973265 0.00129426 0.0288756 0.970315 0.0079307 0.0184654 0.973985 0.00304407 0.0264475 10.375 10.625 1.4469e+06 38106 39987 37456
10.75 0.964043 0.00840741 0.0216801 0.968882 0.00767243 0.0174555 0.977037 0.0034706 0.0203522 10.625 10.875 902380 29839 30185 28171
11.00 0.955354 0.0120404 0.0188877 0.963582 0.00817746 0.0171657 0.969505 0.00450599 0.0189443 10.875 11.125 558935 23493 21119 19764
11.25 0.919223 0.0272176 0.0150371 0.92614 0.0222403 0.0136796 0.941146 0.0126558 0.0141627 11.125 11.375 336443 17726 13650 12667
11.50 0.855536 0.052929 0.00341582 0.86484 0.0415768 0.00465727 0.888326 0.0270823 0.0135511 11.375 11.625 200858 11159 8983 7892
11.75 0.778545 0.0518942 0.00914913 0.772389 0.0522132 0.00238574 0.801174 0.0339516 0.0145072 11.625 11.875 119783 3946 5857 5076
12.00 0.693182 0.083908 -0.0155901 0.623068 0.0730283 -0.00548112 0.663245 0.0441965 0.00292057 11.875 12.125 70501 473 4124 3217
12.25 0.634615 0.0576923 0.0179487 0.505327 0.0484493 5.01871e-05 0.542272 0.0302278 0.0122722 12.125 12.375 41522 67 2742 2036
12.50 0.529412 -0.00767267 0.0748663 0.378102 0.0390953 0.0166892 0.388517 0.0239722 0.0155734 12.375 12.625 24314 20 1707 1252
12.75 0.166667 0.0555556 0.0555556 0.303846 0.025313 0.0120995 0.274194 0.0289091 0.0120065 12.625 12.875 14280 6 621 900
13.00 0 0 0 0.16129 0.0335149 0.0224014 0.142315 0.0183348 0.011718 12.875 13.125 8026 4 67 572
13.25 0 0 0 0.142857 0.0571429 0.0178571 0.114973 0.0158407 0.0120709 13.125 13.375 4556 1 9 389
13.50 0 0 0 0 0 0 0.0638298 0.010859 0.0131969 13.375 13.625 2427 0 1 243
13.75 0 0 0 0 0 0 0.0769231 -0.00284901 0.0352564 13.625 13.875 1293 0 0 83
14.00 0 0 0 0 0 0 0.142857 0 0.0178571 13.875 14.125 631 0 0 8
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 304 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 112 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 43 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 5 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 1 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
