#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ(Centrals) Err+ Err- Median_FQ(Sats) Err+ Err- Median_FQ(Sats_MW) Err+ Err- Median_FQ(Sats_Group) Err+ Err- Median_FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.00240686 0.00203126 0.00110724 0.00904126 0.00672421 0.00330539 0.00861862 0.00638945 0.00284904 0.00976273 0.00798023 0.00373929 0.0102522 0.00665492 0.00433508 7.2 7.4 615518 476111 139407 19423 17391 13026
7.5 0.00303481 0.00252743 0.00137533 0.0127887 0.00888193 0.00374687 0.0139575 0.00774647 0.00515999 0.0139028 0.0101866 0.00446496 0.0147248 0.0092347 0.00579351 7.4 7.6 515706 394910 120796 17857 15759 11751
7.7 0.00422048 0.00338587 0.00182824 0.0233942 0.0128653 0.00724741 0.0242352 0.0142199 0.00766023 0.0214428 0.0115495 0.00634442 0.0240596 0.0128619 0.00702748 7.6 7.8 427547 324411 103136 16136 13965 10441
7.9 0.00623096 0.00419714 0.00248696 0.0406874 0.0191888 0.0109053 0.0423421 0.0201546 0.0121741 0.0362139 0.0161625 0.00946656 0.0416318 0.0176372 0.0120911 7.8 8 355008 264739 90269 14570 12482 9345
8.1 0.0091397 0.00559573 0.00339655 0.055211 0.0206517 0.0115934 0.0585197 0.0236922 0.0147094 0.051366 0.0210944 0.0116582 0.0577739 0.0222862 0.0153772 8 8.2 298998 212411 86587 14351 11961 9039
8.3 0.0126777 0.006675 0.00411669 0.0707799 0.022757 0.013353 0.074548 0.023072 0.0143966 0.0693157 0.021701 0.013286 0.0746515 0.0244738 0.0157561 8.2 8.4 251745 169835 81910 14561 11111 8443
8.5 0.0193313 0.00780635 0.00526446 0.0898941 0.0237568 0.0150534 0.0947787 0.0248605 0.0189627 0.0892145 0.0250567 0.0138805 0.0935777 0.0223993 0.0189779 8.4 8.6 205860 135794 70066 12858 10015 7456
8.7 0.0261779 0.00883931 0.00691909 0.116303 0.0269673 0.0176272 0.122267 0.0245399 0.0213538 0.11518 0.0240022 0.0176962 0.127052 0.0281566 0.0230255 8.6 8.8 166041 109124 56917 11299 8443 6276
8.9 0.0356229 0.00965616 0.00837533 0.147642 0.0224704 0.0189087 0.14872 0.0226316 0.0228496 0.147574 0.0229979 0.0194498 0.159799 0.027617 0.025355 8.8 9 133108 87167 45941 9791 7204 5366
9.1 0.0474681 0.010363 0.00972872 0.180086 0.0207744 0.0199485 0.173727 0.0208389 0.0228059 0.18051 0.0202013 0.0204323 0.200359 0.0287775 0.0239609 9 9.2 107959 71446 36513 8309 5959 4388
