#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ(Centrals) Err+ Err- Median_FQ(Sats) Err+ Err- Median_FQ(Sats_MW) Err+ Err- Median_FQ(Sats_Group) Err+ Err- Median_FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.00302672 0.00218801 0.00135412 0.0113347 0.00793581 0.00403823 0.0108114 0.00839442 0.00392112 0.012217 0.00810733 0.00452703 0.0143043 0.00852422 0.00588558 7.2 7.4 633122 492956 140166 18526 17492 14354
7.5 0.00388595 0.00250888 0.00171224 0.0159554 0.00923886 0.00548614 0.0148081 0.0095423 0.00457864 0.0174978 0.009735 0.00638386 0.0202055 0.00985385 0.00782107 7.4 7.6 536233 412215 124018 17433 16039 13206
7.7 0.00525144 0.00291295 0.00200052 0.0242872 0.0128822 0.00619121 0.0261832 0.014478 0.00797652 0.0247665 0.0133348 0.00757959 0.0268402 0.0136533 0.00778842 7.6 7.8 450637 343469 107168 15560 14431 11882
7.9 0.0076089 0.00385327 0.00268466 0.0433136 0.0223104 0.0107329 0.0442616 0.02329 0.0117297 0.043273 0.0188805 0.0107784 0.0437873 0.0170136 0.0118581 7.8 8 371630 279350 92280 14074 12546 10592
8.1 0.0108959 0.00477851 0.00391331 0.0647121 0.0263013 0.0128421 0.0645803 0.028719 0.0139181 0.0597345 0.0232896 0.0121656 0.068499 0.0178102 0.0149914 8 8.2 309786 224080 85706 13439 11883 9727
8.3 0.0151018 0.00626155 0.0045088 0.0831165 0.0249131 0.0149229 0.0839479 0.0280681 0.0160112 0.0808103 0.0261568 0.0142729 0.0868281 0.0214022 0.01814 8.2 8.4 260845 179402 81443 13149 11340 9328
8.5 0.0212507 0.00753947 0.00588722 0.103573 0.0256343 0.0162641 0.105635 0.0297443 0.0197143 0.109342 0.0250848 0.0186777 0.119763 0.0238563 0.0209695 8.4 8.6 216420 143625 72795 12459 10062 8335
8.7 0.0293427 0.00856926 0.00736024 0.129037 0.0283331 0.0185624 0.131918 0.0296216 0.0227834 0.128495 0.0261495 0.0194193 0.146604 0.0243573 0.0229426 8.6 8.8 174790 114919 59871 11038 8765 7156
8.9 0.0395841 0.0102133 0.00919803 0.160927 0.0285071 0.0219001 0.159678 0.0301088 0.0240859 0.160219 0.0304651 0.0217913 0.165751 0.030625 0.0226104 8.8 9 140694 92483 48211 9443 7297 6035
9.1 0.0515795 0.0112332 0.00988846 0.194661 0.0254314 0.0212961 0.192058 0.0259713 0.025458 0.196589 0.0221341 0.0223888 0.227211 0.0260054 0.0251352 9 9.2 113982 75387 38595 7967 6189 5032
9.3 0.067539 0.0125473 0.0121358 0.237128 0.0245896 0.0227638 0.216847 0.0270059 0.0276108 0.24472 0.0270136 0.0252617 0.252385 0.0240037 0.0257753 9.2 9.4 94239 62522 31717 6809 5379 4210
9.5 0.0884089 0.0119661 0.0133692 0.279361 0.0238493 0.0204904 0.249668 0.0245174 0.0282417 0.284326 0.0247121 0.022368 0.292764 0.0240971 0.0240881 9.4 9.6 79948 53152 26796 5364 4644 3816
9.7 0.114615 0.0125736 0.0135254 0.330829 0.0219206 0.0180278 0.280708 0.0242678 0.0244136 0.345446 0.0202496 0.022391 0.354786 0.0244283 0.0240431 9.6 9.8 69363 46713 22650 4151 4131 3392
