#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0 0 3.60828e-05 0 0 3.60828e-05 0 0 3.60828e-05 0 0 3.60828e-05 8.625 8.875 29957 2243 240 462 258
9 -4.27798e-05 2.13899e-05 0 -4.27798e-05 2.13899e-05 0 -4.27798e-05 2.13899e-05 0 -4.27798e-05 9.13133e-10 0 8.875 9.125 53848 7097 815 1508 937
9.25 2.1805e-05 4.34848e-05 4.88617e-08 0.000185529 -2.06288e-07 0.000185529 0 0.000103199 0 0 0.000171028 0 9.125 9.375 256967 45861 5390 9670 5846
9.5 6.47937e-05 0.000358521 -1.15234e-05 0.000249647 0.000368393 0 -2.38571e-05 0.000596647 -7.48784e-05 9.38956e-06 0.000637142 1.98916e-05 9.375 9.625 1.03859e+06 145220 19006 23705 13257
9.75 0.000211435 0.0014802 -4.71543e-06 0.00029171 0.00221588 -6.11314e-06 0.000311227 0.00261121 -5.84699e-05 0.000443176 0.0024269 -7.05275e-05 9.625 9.875 2.86169e+06 362107 45419 42963 23332
10 0.000375819 0.00112342 0.000150615 0.000391696 0.00127277 0.000183684 0.000467105 0.00161159 7.07692e-05 0.000785658 0.00189901 0.000185758 9.875 10.125 3.70969e+06 535871 68850 61524 32653
10.25 0.00189125 0.00256513 0.000803039 0.0019398 0.00304103 0.000743902 0.00258283 0.00371412 0.000963471 0.0049885 0.00403634 0.00315208 10.125 10.375 2.59045e+06 486875 66103 55893 29109
