#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats) Err+ Err- Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.000237371 0.00168885 0.000293881 0.000158665 0.00173273 0.000266601 0.000348503 0.00155618 0.000428416 0.000795313 0.00249189 0.00111676 7.2 7.4 594620 140407 25507 10865 747
7.5 0.000524518 0.00268189 0.000514214 0.00039352 0.00306862 0.000414199 0.000520373 0.0026745 0.000623517 0.000742646 0.00343467 0.000997956 7.4 7.6 489430 132318 25744 10143 810
7.7 0.0010001 0.00388624 0.000882528 0.00120851 0.00478275 0.00104479 0.00125598 0.00440348 0.00111517 -4.61239e-05 0.00774083 0.000275724 7.6 7.8 399882 123387 26525 9992 848
7.9 0.00189421 0.0055917 0.00156577 0.00245061 0.00605123 0.00182888 0.00215488 0.00690063 0.00175882 0.00102435 0.0118956 0.00118217 7.8 8 321453 106586 24717 9538 803
8.1 0.00376147 0.00813277 0.00291115 0.00445028 0.00931734 0.00338276 0.00489837 0.00905997 0.00371882 0.0029453 0.0188453 0.00314462 8 8.2 252773 85139 21862 8319 720
8.3 0.00672298 0.0114278 0.00495647 0.00824282 0.0128984 0.00592436 0.00642066 0.0124486 0.00492542 0.0116573 0.0150893 0.00878938 8.2 8.4 196661 65226 18537 7094 617
8.5 0.0125415 0.0151071 0.0086695 0.0132883 0.0161128 0.00927834 0.01381 0.0174874 0.00971964 0.0158984 0.0217408 0.0107274 8.4 8.6 152732 49548 15936 5697 516
8.7 0.0195188 0.0205691 0.0121008 0.0202743 0.0214626 0.0124863 0.0234976 0.0232417 0.0159845 0.0162229 0.0303681 0.0113594 8.6 8.8 118590 37738 13166 5106 386
8.9 0.031805 0.0245814 0.018009 0.0294781 0.0230371 0.0164653 0.0377546 0.0271672 0.019566 0.0486567 0.0385364 0.0306037 8.8 9 92493 28466 10476 4195 349
9.1 0.0457738 0.0290966 0.0232878 0.0348844 0.0243042 0.0189689 0.0599033 0.0380151 0.0297435 0.0763097 0.0373655 0.0337066 9 9.2 71399 21132 7742 3522 266
9.3 0.0657235 0.0314646 0.0294687 0.0405197 0.0263535 0.0226776 0.0867455 0.0371402 0.0341584 0.103391 0.0403243 0.0402251 9.2 9.4 55115 15765 5332 2890 239
9.5 0.0910826 0.0369115 0.0339333 0.0446409 0.023135 0.0231561 0.115358 0.0430582 0.0404491 0.125327 0.0411771 0.0344884 9.4 9.6 42343 11561 3152 2507 182
9.7 0.117042 0.0341365 0.0377417 0.0374363 0.0250857 0.0274065 0.154108 0.0361512 0.0431167 0.189169 0.057952 0.0569051 9.6 9.8 33257 8820 1829 2226 165
9.9 0.13194 0.0382387 0.0401391 0.0139236 0.0242996 0.0234828 0.174531 0.05284 0.0451208 0.182283 0.0564339 0.0623427 9.8 10 26686 6713 965 1901 128
10.1 0.147404 0.0409888 0.0381366 -0.0168072 0.031795 0.0326865 0.202903 0.0392686 0.0370632 0.259738 0.0569968 0.0682951 10 10.2 22265 5190 449 1754 107
10.3 0.167274 0.0359388 0.0383819 -0.000204727 0.0424222 0.045688 0.22569 0.0356035 0.0362008 0.252997 0.0430108 0.0649329 10.2 10.4 19087 4076 195 1519 114
10.5 0.151523 0.033704 0.0373725 0.00379395 0.032472 0.0289747 0.174817 0.0482756 0.0374514 0.256711 0.0455929 0.0526341 10.4 10.6 16115 3307 94 1371 118
10.7 0.149807 0.0353224 0.0439508 -0.115618 0.0811623 0.0660271 0.188048 0.038397 0.0445089 0.313197 0.0441957 0.0422401 10.6 10.8 12866 2341 38 1038 117
10.9 0.153604 0.0315944 0.0342044 0.0352926 0.065753 0.0804315 0.146516 0.0305788 0.0349462 0.274706 0.0399885 0.0449044 10.8 11 8730 1438 11 648 71
11.1 0.150119 0.0187504 0.0274195 -0.00793046 0.119573 0.119789 0.0930206 0.0293457 0.0330221 0.340293 0.0552132 0.0575368 11 11.2 4568 720 4 315 48
11.3 0.126253 0.0327581 0.0261696 0.00675675 0.45526 0.0401675 0.0605858 0.0395722 0.0366918 0.256155 0.0586511 0.0547665 11.2 11.4 1669 223 2 105 18
11.5 0.00839788 0.0560509 0.0558271 -0.572222 0.0466158 0.046288 -0.058658 0.0874345 0.0800411 0.160423 0.239577 0.210882 11.4 11.6 410 53 0 28 4
11.7 0.142157 0.176524 0.174895 -0.603774 0.0520495 0.0669581 0.295455 0.124545 0.300216 0.30137 0.109344 0.904311 11.6 11.8 59 7 0 3 1
11.9 0.333333 0.0952381 0.102564 -0.666667 0.0952381 0.102564 -0.666667 0.0952381 0.102564 0.272727 0.127273 0.972727 11.8 12 12 1 0 0 0
12.1 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0
