#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats) Err+ Err- Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.00639224 0.00456453 0.0025114 0.00620831 0.00482331 0.00257722 0.00686171 0.00572949 0.00304707 0.00809703 0.00477185 0.00380001 7.2 7.4 612536 138330 19459 17467 12763
7.5 0.00996847 0.00596148 0.00360886 0.010323 0.00698021 0.00379418 0.0110833 0.00616576 0.0042065 0.012026 0.0075231 0.00431436 7.4 7.6 511896 119488 17786 15768 11321
7.7 0.0187546 0.0118116 0.00598259 0.0185496 0.0119902 0.00673741 0.0178606 0.0100556 0.00554482 0.020828 0.0091962 0.00644758 7.6 7.8 423987 101801 15740 13651 10162
7.9 0.0344765 0.0169671 0.00971965 0.0347962 0.01754 0.0102913 0.0312379 0.0157449 0.00869417 0.034233 0.0138983 0.00820571 7.8 8 352364 89873 14711 12349 9205
8.1 0.0468663 0.0160268 0.0103616 0.0459557 0.0185851 0.0121133 0.0436298 0.01607 0.00984442 0.049825 0.0165547 0.0133122 8 8.2 297111 86045 14484 11876 8978
8.3 0.0568592 0.0174153 0.0109558 0.0603103 0.0199265 0.0140133 0.0536297 0.0180049 0.0103148 0.0625087 0.0171477 0.0155812 8.2 8.4 250102 81520 14359 11148 8422
8.5 0.0703112 0.0191772 0.0133583 0.0735921 0.018927 0.0163896 0.0700249 0.0194609 0.0133103 0.0779328 0.019358 0.0147931 8.4 8.6 204524 69474 13010 9847 7130
8.7 0.0900306 0.0163915 0.0174932 0.0956427 0.0171231 0.0195309 0.0907184 0.016171 0.0162475 0.0988844 0.0209054 0.0186384 8.6 8.8 164395 56470 11370 8425 6219
8.9 0.113264 0.0163976 0.0200837 0.115045 0.0186817 0.0248142 0.11138 0.0166499 0.0188599 0.125263 0.0231526 0.0171341 8.8 9 131917 44925 9768 6968 5171
9.1 0.134635 0.0154103 0.0214481 0.131285 0.0193188 0.0246793 0.133946 0.0182803 0.0218234 0.152407 0.0195174 0.0212983 9 9.2 106877 36101 8106 6017 4296
9.3 0.157093 0.0204349 0.0222808 0.149547 0.0213538 0.0275343 0.162772 0.0207044 0.0236569 0.172769 0.0197304 0.0170855 9.2 9.4 87996 29296 6657 4984 3724
9.5 0.183845 0.0232357 0.0242826 0.149641 0.0262545 0.0288131 0.19065 0.0250133 0.0243892 0.199543 0.019718 0.0240767 9.4 9.6 74725 24426 5244 4514 3240
9.7 0.197828 0.0247655 0.0245564 0.137203 0.0294992 0.0267827 0.216829 0.0250566 0.025316 0.21127 0.0237787 0.0260025 9.6 9.8 65430 21199 4077 4214 2962
9.9 0.224823 0.0261733 0.0260995 0.129276 0.0365478 0.0337995 0.255524 0.0306919 0.0336451 0.259036 0.0247726 0.0227392 9.8 10 58705 18500 2830 3730 2668
10.1 0.236 0.0272461 0.0268548 0.127454 0.0275915 0.0331085 0.256014 0.0286304 0.0274025 0.255768 0.0221586 0.0218965 10 10.2 54222 16463 1656 3663 2565
10.3 0.253283 0.0278104 0.0302445 0.109735 0.0504467 0.0415087 0.272524 0.0315813 0.0250365 0.28172 0.0199699 0.0275454 10.2 10.4 49938 14822 844 3709 2391
10.5 0.246999 0.0275962 0.0263091 0.128911 0.0426438 0.0381359 0.250874 0.0280145 0.0274915 0.294157 0.0248332 0.0245046 10.4 10.6 43997 12453 379 3432 2177
10.7 0.234421 0.0227912 0.0255974 0.101839 0.0655255 0.0754251 0.216557 0.02435 0.0240927 0.28994 0.0183584 0.0235411 10.6 10.8 34904 9356 121 2666 1886
10.9 0.200616 0.0194133 0.0184221 0.0792217 0.049141 0.0440049 0.152689 0.0242547 0.0210611 0.260393 0.014125 0.0179537 10.8 11 22797 5629 44 1520 1319
11.1 0.157266 0.0135253 0.0143148 0.329485 0.0177823 0.0615602 0.0899112 0.0178515 0.022464 0.205941 0.0136379 0.011512 11 11.2 11444 2431 9 506 716
11.3 0.0563332 0.0106638 0.0124853 0.172216 0.0339162 0.984133 -0.0653386 0.0306952 0.0233584 0.106291 0.0119311 0.0127851 11.2 11.4 4251 717 0 101 249
11.5 0.0480887 0.0153955 0.0142725 -0.900092 0.017347 0.0150861 0.029656 0.0822774 0.114538 0.0777073 0.0199453 0.0187717 11.4 11.6 1248 123 0 5 65
11.7 -0.00911951 0.0171564 0.0207008 -0.954717 0.0141575 0.014395 -0.954545 0.017276 0.0145665 0.0447155 0.0145438 0.0145431 11.6 11.8 288 19 0 1 6
11.9 0.0294118 0.0197685 0.929412 -0.966667 0.0207207 0.0111111 -0.966667 0.0207207 0.0111111 0.0289855 0.0201948 0.947353 11.8 12 40 1 0 0 1
12.1 -1 0.25 0 -1 0.25 0 -1 0.25 0 -1 0.25 0 12 12.2 1 0 0 0 0
12.3 -1 1 0 -1 1 0 -1 1 0 -1 1 0 12.2 12.4 1 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0
