#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 0 0 0 8.625 8.875 55256 1816 225 251 47
9 -1.0819e-05 0 1.0819e-05 -1.0819e-05 0 1.0819e-05 -1.0819e-05 0 1.0819e-05 -1.0819e-05 0 1.0819e-05 8.875 9.125 97731 5301 895 1015 201
9.25 -9.93184e-06 1.9884e-05 7.44586e-06 -9.93184e-06 2.48383e-06 7.44729e-06 -9.93184e-06 4.9664e-06 7.44629e-06 -9.93184e-06 2.48383e-06 7.44729e-06 9.125 9.375 442935 40190 6781 7550 1575
9.5 0.000103883 0.000758063 7.7104e-06 0.000103205 0.000953045 -6.70276e-06 5.40284e-05 0.00122771 -1.71039e-05 -9.8225e-05 0.00056241 -7.33647e-05 9.375 9.625 1.6744e+06 188018 29787 26272 5069
9.75 0.000210178 0.0024015 -2.72983e-05 0.000479526 0.00411942 0 0.000598185 0.0047593 -9.15633e-05 0.000618404 0.00590681 -0.00013404 9.625 9.875 3.77142e+06 477353 66969 46465 8777
10 8.68162e-05 0.00117478 -6.30505e-05 0.000186976 0.00180155 -5.01299e-05 0.00017946 0.00265734 -0.000113343 0.000719799 0.00204387 5.64188e-05 9.875 10.125 4.02943e+06 580579 81969 52623 10036
10.25 0.000397914 0.00118762 0.000281881 0.00058868 0.00167657 0.000362545 0.000579164 0.0017243 0.00034712 0.00129431 0.00305289 0.00107845 10.125 10.375 2.70863e+06 507062 75292 45832 8761
