#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 8.625 8.875 56842 230 266 49
9.00 0 0 0 0 0 0 0 0 0 8.875 9.125 100746 882 993 188
9.25 0 0.597504 0 0 0 0 0 0 0 9.125 9.375 454254 6872 7599 1473
9.50 0.25 0.0403226 0.173077 0.333333 0.166667 0.122066 0 0.3 0 9.375 9.625 1.70656e+06 30310 26170 4801
9.75 0.219512 0.0672525 0.0275122 0.218182 0.108059 0.0165011 0.0833333 0.228142 -0.0277778 9.625 9.875 3.80959e+06 68094 46503 8315
10.00 0.275 0.175 0.0514706 0.407407 0.209614 0.192023 0.454545 0.185455 0.187879 9.875 10.125 4.03709e+06 82619 52256 9473
10.25 0.891892 -0.00386101 0.391892 0.861111 0.0479798 0.371315 0.857143 0.0566502 0.440476 10.125 10.375 2.70925e+06 75346 45183 8270
10.50 0.904412 0.0241596 0.0599673 0.936364 -0.0022977 0.076491 0.921053 0.0789474 0.0639098 10.375 10.625 1.67113e+06 67371 36862 6832
10.75 0.915816 0.00833362 0.0370284 0.906716 0.0266169 0.026146 0.857143 0.076632 0.00865799 10.625 10.875 1.0194e+06 55668 27060 5149
11.00 0.903756 0.0212899 0.021494 0.905967 0.025067 0.0172882 0.885906 0.0592994 0.0188174 10.875 11.125 586009 39910 18088 3271
11.25 0.89857 0.0186024 0.0154536 0.887295 0.0357255 0.00743395 0.891089 0.0323152 0.0212666 11.125 11.375 331210 27224 12099 2146
11.50 0.860819 0.0467806 0.00878501 0.859942 0.0541726 -0.00188053 0.869718 0.0496365 0.0153876 11.375 11.625 186540 15156 7991 1254
11.75 0.805339 0.0709984 -0.00183934 0.805853 0.0676097 0.0135129 0.815181 0.0848185 0.0138786 11.625 11.875 104262 4537 5673 872
12.00 0.721519 0.0916123 -0.00575376 0.744514 0.0748517 0.0125611 0.72293 0.117834 -0.000975788 11.875 12.125 57264 467 3884 570
12.25 0.566667 0.174074 -0.0215687 0.588756 0.0906215 0.00102681 0.589744 0.0823212 0.0121574 12.125 12.375 30816 43 2485 319
12.50 0.6 0.233333 0 0.449248 0.0787671 -0.00776941 0.522843 0.0596817 0.056176 12.375 12.625 16061 5 1421 232
12.75 0 0 0 0.299094 0.0627297 0.01421 0.34507 0.088496 0.043057 12.625 12.875 8107 1 419 157
13.00 0 0 0 0.439024 0.0133566 0.136699 0.172414 0.0473664 0.0442087 12.875 13.125 3846 0 44 92
13.25 0 0 0 0.333333 0.333333 0 0.0877193 0.0701754 0.053821 13.125 13.375 1709 0 3 62
13.50 0 0 0 0 0 0 0.0769231 0 0.025641 13.375 13.625 693 0 0 39
13.75 0 0 0 0 0 0 0 0.0769231 0 13.625 13.875 252 0 0 14
14.00 0 0 0 0 0 0 0 0 0 13.875 14.125 59 0 0 0
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 11 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 1 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
