#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats) Err+ Err- Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 -3.79942e-05 0.000527988 0.000127326 -8.22394e-07 0.000625954 0.000211243 0.000197564 0.00121554 0.000286213 -0.000338117 0.000268023 0.000457348 7.2 7.4 618331 145524 25257 6201 76
7.5 -6.37916e-05 0.00100795 0.000150522 -7.56755e-05 0.00112874 0.000214829 0.000455811 0.00126521 0.00037573 -0.000317466 0.000216952 0.000429812 7.4 7.6 505232 134831 25558 6103 101
7.7 -8.4303e-06 0.0015611 0.000157352 4.23807e-05 0.00214773 0.000225412 0.000316553 0.00199425 0.000366149 -0.000208535 0.0122701 0.000402761 7.6 7.8 403646 120150 25439 6255 75
7.9 0.00016225 0.00262919 0.000232348 0.000358378 0.00357308 0.000398461 4.42578e-05 0.0035717 0.000214607 -6.2307e-05 0.0159983 0.000311855 7.8 8 317034 99498 23385 5578 69
8.1 0.000423005 0.0043722 0.000442279 0.00070109 0.00561621 0.000707678 0.000233392 0.00693843 0.000398317 -1.98979e-05 0.0161886 0.000304633 8 8.2 241406 76563 20229 4986 81
8.3 0.00120204 0.00698747 0.0011256 0.00161911 0.00818728 0.001469 0.00187478 0.00969397 0.00169606 -0.000127098 0.0226145 0.000387708 8.2 8.4 182643 56707 17272 4145 53
8.5 0.0021904 0.0106258 0.00210045 0.00255641 0.0125242 0.00240659 0.00283132 0.0139493 0.00268718 -0.000125665 0.0435031 0.000781799 8.4 8.6 137733 41360 14446 3427 37
8.7 0.00508565 0.0157896 0.00465826 0.00514952 0.0168643 0.00456859 0.00629809 0.0201329 0.00580421 -0.000423718 0.0235604 0.00175458 8.6 8.8 104053 30575 11752 2853 41
8.9 0.0110877 0.0247608 0.00992151 0.00944082 0.0246836 0.00860562 0.0174773 0.0286587 0.0162097 -0.000216333 0.054134 0.0026149 8.8 9 79251 21748 9025 2316 41
9.1 0.0197785 0.0304298 0.0166042 0.0127323 0.0275564 0.0111245 0.031332 0.0417159 0.0262997 0.0534121 0.0858551 0.054877 9 9.2 59576 15906 6540 1983 29
9.3 0.0353041 0.034623 0.0280129 0.0162296 0.0256722 0.0157832 0.055601 0.0473289 0.0398927 -0.00488427 0.0884422 0.0111881 9.2 9.4 44382 10989 4289 1671 14
9.5 0.0490205 0.038814 0.0338899 0.0109878 0.0243673 0.0108108 0.0741393 0.0481564 0.0454729 -0.0121719 0.0754911 0.0191089 9.4 9.6 33100 7894 2588 1477 16
9.7 0.0690259 0.0418051 0.0440288 0.0132857 0.0243902 0.0171641 0.109646 0.0530762 0.0627909 0.00835333 0.0597379 0.0380696 9.6 9.8 25044 5670 1423 1260 18
9.9 0.0855991 0.043682 0.0436738 -0.0089369 0.0174856 0.0162559 0.146479 0.0506222 0.0629807 0.0758766 0.104787 0.0882232 9.8 10 18789 3855 654 933 22
10.1 0.112732 0.0496211 0.04476 -0.00382921 0.0336777 0.0332711 0.159636 0.0575285 0.0530341 0.301659 0.105128 0.134786 10 10.2 14272 2802 251 870 11
10.3 0.132978 0.0501356 0.0564903 -0.0356493 0.0522405 0.0410862 0.21052 0.0599523 0.0706408 0.321773 0.119094 0.146926 10.2 10.4 10933 1924 96 727 13
