#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ(Centrals) Err+ Err- Median_FQ(Sats) Err+ Err- Median_FQ(Sats_MW) Err+ Err- Median_FQ(Sats_Group) Err+ Err- Median_FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.00327817 0.0025694 0.00140375 0.0126274 0.00852398 0.00468103 0.0134713 0.00847569 0.00462974 0.013413 0.0102478 0.00495477 0.0166556 0.010126 0.00675314 7.2 7.4 638571 497791 140780 18195 17583 14646
7.5 0.00421619 0.00298124 0.00175016 0.0167496 0.0102436 0.00544777 0.0167543 0.0118137 0.00538799 0.0183627 0.0115297 0.00570886 0.0193473 0.0111948 0.00650798 7.4 7.6 544939 419839 125100 16995 15919 13542
7.7 0.00564491 0.00367659 0.0022365 0.0251127 0.0133209 0.00648144 0.0263863 0.0158247 0.0075447 0.026052 0.0128062 0.00747486 0.0277778 0.0147993 0.00801833 7.6 7.8 458239 349998 108241 15554 14449 12052
7.9 0.00768924 0.00436139 0.00275942 0.0430367 0.0210495 0.0110322 0.0450293 0.025132 0.0126531 0.0422941 0.0194545 0.0108957 0.0424101 0.0196994 0.0106805 7.8 8 379470 285272 94198 13855 12918 10953
8.1 0.0108156 0.00573685 0.00375272 0.0680241 0.0254798 0.0156243 0.0664268 0.0278538 0.0149494 0.0642545 0.0244463 0.0142753 0.0706816 0.0215851 0.0172397 8 8.2 313815 228801 85014 13115 11742 10030
8.3 0.0157729 0.00649587 0.00489367 0.086242 0.0252738 0.0159465 0.0880099 0.0275998 0.018821 0.0867032 0.0245779 0.0168939 0.086365 0.0263313 0.0191338 8.2 8.4 264408 183060 81348 13006 11269 9506
8.5 0.0217774 0.00828977 0.00583933 0.104376 0.0262912 0.0177973 0.107461 0.0288906 0.0203373 0.101714 0.0272262 0.0170495 0.109599 0.0323442 0.022451 8.4 8.6 220091 147006 73085 12138 10190 8569
8.7 0.029764 0.00935086 0.00744687 0.130652 0.0264584 0.0196308 0.131466 0.0301939 0.0239923 0.131638 0.0281654 0.0203345 0.141425 0.0276837 0.023431 8.6 8.8 177152 116221 60931 10800 8896 7369
8.9 0.0401352 0.0107418 0.00937467 0.162292 0.0273152 0.0205125 0.158521 0.0316535 0.0244435 0.163368 0.025891 0.0194052 0.178468 0.0295718 0.02339 8.8 9 143451 94471 48980 9418 7316 6208
9.1 0.0537529 0.0116184 0.0111782 0.199551 0.0270572 0.0212564 0.199115 0.0311704 0.0248551 0.197296 0.0286413 0.0217621 0.213576 0.0281441 0.0254186 9 9.2 116178 76707 39471 8078 6232 5126
