#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 8.625 8.875 39081 247 351 115
9.00 0 0 0 0 0 0 0 0 0 8.875 9.125 70160 876 1290 455
9.25 0 0 0 0 0 0 0 0 0 9.125 9.375 334886 6351 9171 3425
9.50 0.5 0.098006 0.404762 0.5 0.125 0.458333 0 0.4 0 9.375 9.625 1.34709e+06 24987 26380 9250
9.75 0.219512 0.180488 -0.0210539 0.309091 0.110264 0.0560045 0.25 0.218085 0.0127119 9.625 9.875 3.34548e+06 57350 47127 15683
10.00 0.5 0.204177 0.146739 0.434783 0.281007 0.160273 0.6875 0.120192 0.298119 9.875 10.125 3.91149e+06 77263 59159 19333
10.25 0.9125 0.0174065 0.177206 0.858824 0.0453681 0.107543 0.906977 0.0410752 0.134175 10.125 10.375 2.67527e+06 71991 52268 17245
10.50 0.940559 0.0022977 0.0307555 0.951219 0.000337601 0.0477107 0.9375 0.0107072 0.0486111 10.375 10.625 1.65405e+06 62614 41537 13823
10.75 0.932081 0.0127889 0.0110283 0.938086 0.0122342 0.0175337 0.948805 0.0204253 0.0223349 10.625 10.875 1.01611e+06 51998 30510 10501
11.00 0.920934 0.0219943 0.00368994 0.909091 0.0305416 -0.00355417 0.929412 0.0129698 0.0280784 10.875 11.125 599259 38573 20772 6760
11.25 0.902367 0.0359473 -0.00107449 0.918276 0.0227858 0.0125592 0.925926 0.0130759 0.0165926 11.125 11.375 343770 26868 13597 4278
11.50 0.876732 0.0405058 0.00222349 0.876164 0.0468699 0.0052672 0.910638 0.0215384 0.0123926 11.375 11.625 197108 15176 9180 2666
11.75 0.794872 0.0767308 -0.000246525 0.813859 0.0722525 0.00525755 0.832425 0.0505537 0.031553 11.625 11.875 112277 4790 6345 1785
12.00 0.742424 0.0650875 -0.00757575 0.719056 0.0801105 -0.00226158 0.734198 0.0713966 0.00313127 11.875 12.125 63308 505 4360 1082
12.25 0.675676 0.124324 0.009009 0.553398 0.0825041 -0.00692725 0.6 0.0352459 0.0171429 12.125 12.375 35069 54 2864 720
12.50 0.647059 0.0371517 0.0359477 0.424219 0.0582846 0 0.427441 0.049994 0.0263566 12.375 12.625 19151 19 1654 470
12.75 0.5 0 0.0714286 0.287582 0.0634821 0.0104733 0.339744 0.042244 0.0366077 12.625 12.875 9997 6 539 336
13.00 0 0 0 0.37037 0.0224868 0.0800478 0.210526 0.0430622 0.0220446 12.875 13.125 5111 1 59 218
13.25 0 0 0 1 0 0 0.0859375 0.0458454 0.0224454 13.125 13.375 2457 0 1 133
13.50 0 0 0 0 0 0 0.08 -0.0115068 0.04 13.375 13.625 1082 0 0 76
13.75 0 0 0 0 0 0 0.0869565 0.00395257 0 13.625 13.875 434 0 0 23
14.00 0 0 0 0 0 0 0 0 0 13.875 14.125 162 0 0 3
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 30 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 4 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 2 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
