#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 0 0 0 8.625 8.875 39081 1960 247 351 115
9 0 0 3.11648e-05 0 0 3.11648e-05 0 0 3.11648e-05 0 0 3.11648e-05 8.875 9.125 70160 5987 876 1290 455
9.25 1.95243e-05 1.48783e-05 1.03325e-05 0.000154023 -1.9795e-07 1.78753e-05 -3.43258e-06 2.35559e-10 1.71603e-05 -3.43258e-06 2.35559e-10 1.71604e-05 9.125 9.375 334886 43560 6351 9171 3425
9.5 7.76848e-05 0.000568977 2.03168e-05 6.66726e-05 0.000525023 1.76578e-05 5.82194e-05 0.000550059 9.69479e-06 0.000230914 0.000700289 4.62285e-05 9.375 9.625 1.34709e+06 169496 24987 26380 9250
9.75 0.000328199 0.00227031 -5.14009e-06 0.000205722 0.00355315 -0.00015574 0.000657873 0.00445789 -0.00019712 0.00076608 0.00381845 6.11475e-05 9.625 9.875 3.34548e+06 425133 57350 47127 15683
10 0.00018322 0.00103592 1.87785e-05 0.000213034 0.00161254 -2.05313e-05 0.00010999 0.00199813 -7.04651e-05 0.000548808 0.00172045 0.00036717 9.875 10.125 3.91149e+06 564919 77263 59159 19333
10.25 0.000906825 0.00194926 0.000456754 0.000977376 0.00252579 0.000434488 0.00149236 0.00318207 0.000687492 0.0023596 0.00410924 0.00170009 10.125 10.375 2.67527e+06 501586 71991 52268 17245
