#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats) Err+ Err- Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 -7.10469e-05 0.000301168 8.46791e-05 1.39182e-05 0.000363931 9.19405e-05 -5.70013e-05 0.0010405 0.00020589 -0.000307316 0.000203933 0.000415415 7.2 7.4 628772 141459 22624 3436 0
7.5 -9.15165e-05 0.000468474 0.000126854 -6.35404e-05 0.000580772 0.00016401 0.000123635 0.000634929 0.00031931 -0.000371704 0.000228026 0.000566027 7.4 7.6 505951 127767 22390 3588 0
7.7 -9.46087e-05 0.00082423 0.000168082 -8.82338e-05 0.00132169 0.000211223 0.000119488 0.00102723 0.000320231 -0.000406943 0.000254236 0.000632272 7.6 7.8 397648 110933 21569 3364 0
7.9 -6.39512e-05 0.00159556 0.000177987 -7.74612e-05 0.00233107 0.000221319 -3.66632e-05 0.00167219 0.000209193 -0.000357919 0.000223653 0.00065884 7.8 8 305207 89141 20270 3178 0
8.1 2.64186e-05 0.00265392 0.000140894 4.63657e-05 0.00408116 0.000220562 0.000251643 0.00415406 0.000353417 -0.000253642 0.000157606 0.00066154 8 8.2 229834 68009 17638 2797 0
8.3 0.000228618 0.0040832 0.000233908 0.000322969 0.00603258 0.000416786 0.000548871 0.00636307 0.000600122 -0.000214801 0.000146566 0.00107129 8.2 8.4 169811 49234 14887 2382 0
8.5 0.000677166 0.00646401 0.000655975 0.000844939 0.00920369 0.000835242 0.00108794 0.00917562 0.00113763 -0.000174442 0.000129791 0.00237807 8.4 8.6 125417 34789 12136 1904 0
8.7 0.0014583 0.0109223 0.00132945 0.00189043 0.0129064 0.00180912 0.00331216 0.0181265 0.00332676 -0.000356985 0.000310373 0.00464907 8.6 8.8 92409 24432 9735 1594 0
8.9 0.00319544 0.0170712 0.00288178 0.00369676 0.0159516 0.0035082 0.00612308 0.0341225 0.00552464 -0.000875231 0.000827322 0.00707176 8.8 9 67750 16993 7505 1337 0
9.1 0.00599046 0.0244706 0.00580964 0.00472049 0.0201684 0.00458152 0.0107667 0.0372232 0.0107928 -0.00275265 0.00259102 0.0134791 9 9.2 49547 11870 5373 1076 0
9.3 0.0135127 0.0351725 0.0130665 0.00652693 0.0250908 0.00656454 0.0245018 0.0569529 0.0226354 -0.00543312 0.00504117 0.0226971 9.2 9.4 35953 8039 3523 917 0
9.5 0.0239367 0.045168 0.0211328 0.00576152 0.0248679 0.00625934 0.0486964 0.0538844 0.0398449 -0.0112859 0.00981142 0.0307184 9.4 9.6 26291 5444 2109 765 0
9.7 0.0324941 0.0485952 0.0277338 0.000520708 0.017106 0.00681531 0.0623859 0.0821997 0.0521381 -0.0238318 0.0188851 0.0405461 9.6 9.8 18680 3601 1106 646 0
9.9 0.0442914 0.0521574 0.0375645 -0.010658 0.0132851 0.0178644 0.0830507 0.0726578 0.0560751 -0.0454164 0.0327258 0.050823 9.8 10 13552 2398 517 522 0
10.1 0.0622103 0.0491317 0.0468456 -0.0213163 0.0189103 0.0258127 0.113084 0.0657321 0.0563151 -0.0788957 0.0488186 0.0624294 10 10.2 9746 1603 222 422 0
