#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats) Err+ Err- Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.0092548 0.00698351 0.00334097 0.00896098 0.00773491 0.00351027 0.00929741 0.00780145 0.00335998 0.0118574 0.00863689 0.00413151 7.2 7.4 644239 140754 17949 17443 14824
7.5 0.0135753 0.00819501 0.00431438 0.0133696 0.00942282 0.00483915 0.0134986 0.0107599 0.00439422 0.0166724 0.0109421 0.0052408 7.4 7.6 553843 125689 16696 15926 13881
7.7 0.0184708 0.0102852 0.00537165 0.0202732 0.0117253 0.00615499 0.0179509 0.0107059 0.00570267 0.0221182 0.0108985 0.00619833 7.6 7.8 466440 110139 15181 14619 12492
7.9 0.033896 0.0194724 0.0102949 0.0342275 0.022415 0.0126931 0.0320543 0.0178964 0.0101049 0.0366085 0.0166531 0.0100029 7.8 8 385599 94790 13779 12822 11126
8.1 0.0574599 0.0228829 0.0151068 0.056591 0.0261437 0.0169963 0.052013 0.0224511 0.013947 0.0604957 0.019878 0.0138886 8 8.2 318712 85419 13035 11787 10298
8.3 0.0741284 0.0226224 0.0164941 0.0733348 0.0287612 0.0189116 0.0723704 0.0222922 0.015963 0.0805607 0.0221259 0.0171426 8.2 8.4 267166 81109 12703 11235 9738
8.5 0.0878973 0.0234073 0.0155882 0.0921794 0.0289716 0.0196567 0.0865781 0.0227401 0.0168607 0.0963301 0.0245389 0.0147758 8.4 8.6 222613 73509 11950 10176 8822
8.7 0.105553 0.0236595 0.018843 0.106658 0.0273485 0.0218501 0.10538 0.0226337 0.0207047 0.12059 0.0215102 0.0190431 8.6 8.8 180742 61667 10556 8833 7574
8.9 0.127944 0.0244127 0.0201005 0.127383 0.0299707 0.0279035 0.131805 0.0217014 0.0187372 0.135678 0.0251438 0.0178545 8.8 9 145268 49511 9187 7385 6396
9.1 0.152314 0.0214958 0.0228193 0.155913 0.0287027 0.0298313 0.144875 0.0223977 0.0211096 0.166184 0.0252035 0.0179809 9 9.2 118858 40169 7851 6263 5368
9.3 0.176068 0.0247828 0.0233893 0.163597 0.029746 0.0283184 0.171903 0.0271053 0.0268145 0.192273 0.0233279 0.0202549 9.2 9.4 96994 32727 6587 5281 4521
9.5 0.200239 0.0250766 0.0236579 0.169453 0.0346241 0.0308128 0.192157 0.0238658 0.022612 0.217072 0.0213683 0.0170737 9.4 9.6 82506 27328 5352 4591 4024
9.7 0.225444 0.0256207 0.0246365 0.181327 0.0323337 0.0301665 0.227259 0.0306873 0.0283088 0.250875 0.0225827 0.0221474 9.6 9.8 71254 23211 4053 4117 3590
9.9 0.250033 0.024818 0.024458 0.179455 0.0363697 0.0310966 0.262437 0.0326312 0.0317371 0.280171 0.0222157 0.016995 9.8 10 63177 20378 2781 3848 3219
10.1 0.261787 0.0264559 0.0249483 0.171084 0.0438143 0.0368623 0.281998 0.033574 0.0241446 0.290186 0.0208544 0.0234073 10 10.2 57208 18079 1739 3570 3073
10.3 0.270808 0.0243841 0.0243911 0.143951 0.0364122 0.0393307 0.278689 0.0261455 0.0284775 0.300819 0.0176477 0.0185898 10.2 10.4 51381 15747 806 3547 2801
10.5 0.276063 0.0225345 0.024211 0.161186 0.0441248 0.0400302 0.289766 0.0322692 0.0222625 0.30968 0.0192719 0.0202805 10.4 10.6 45163 13300 321 3246 2472
10.7 0.246849 0.0242576 0.0209319 0.0922251 0.0447816 0.0432743 0.239972 0.0311919 0.0214924 0.284405 0.0207983 0.0202582 10.6 10.8 35742 10194 115 2663 2123
10.9 0.210162 0.0146577 0.0176326 0.205145 0.0499924 0.0544635 0.190518 0.0198168 0.0217663 0.247978 0.0144102 0.0142715 10.8 11 23639 6192 30 1464 1484
11.1 0.163112 0.0162199 0.0135564 -0.0815989 0.167654 0.161592 0.0740863 0.0195605 0.0174688 0.190091 0.0155736 0.0173422 11 11.2 12106 2744 7 494 836
11.3 0.0848607 0.018143 0.0129549 -0.461072 0.154685 0.04351 0.0200303 0.0318119 0.0318582 0.0865787 0.0179236 0.0130673 11.2 11.4 4809 872 3 65 330
