#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ(Centrals) Err+ Err- Median_FQ(Sats) Err+ Err- Median_FQ(Sats_MW) Err+ Err- Median_FQ(Sats_Group) Err+ Err- Median_FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.000897137 0.00103295 0.00048033 0.00432574 0.00423818 0.00249599 0.00463895 0.00395043 0.00254372 0.00425245 0.00398608 0.00246901 0.00431172 0.00637842 0.00249618 7.2 7.4 578838 445906 132932 22365 15851 6228
7.5 0.00125594 0.00124839 0.000762983 0.00783527 0.00723609 0.00448348 0.00827147 0.00733616 0.00478325 0.00710119 0.00644253 0.00402163 0.00789431 0.00764031 0.0048098 7.4 7.6 469768 355068 114700 20619 13811 5502
7.7 0.00178151 0.00203121 0.00112189 0.0130515 0.0104908 0.00720435 0.0129128 0.0108857 0.00689205 0.0120703 0.00977995 0.0065814 0.0135321 0.0119531 0.00818038 7.6 7.8 387473 281794 105679 19901 12880 5183
7.9 0.00292238 0.00302988 0.00173543 0.0188905 0.0133191 0.00950608 0.0199826 0.0145381 0.010786 0.0196721 0.0131249 0.00923839 0.019935 0.0170332 0.0106757 7.8 8 326501 224593 101908 19999 12613 5086
8.1 0.00458035 0.00399824 0.00269242 0.0265322 0.0149454 0.0126228 0.0291755 0.0160565 0.013657 0.0260936 0.0151734 0.0123394 0.0329038 0.0196704 0.0174034 8 8.2 272525 180759 91766 19191 11431 4920
8.3 0.00767856 0.00526391 0.00390724 0.0384109 0.0194235 0.0153873 0.042033 0.018629 0.0168224 0.0392415 0.0214017 0.016252 0.0460144 0.0252622 0.019895 8.2 8.4 221747 145245 76502 17010 10157 4185
8.5 0.0116627 0.00771928 0.00517572 0.0547602 0.0226019 0.0200876 0.0596199 0.0224052 0.0218659 0.0566038 0.025002 0.0200071 0.0599942 0.0325524 0.0217539 8.4 8.6 177075 116363 60712 14996 8559 3566
8.7 0.0176347 0.00851873 0.00701025 0.0788249 0.0252155 0.0249987 0.0800108 0.0230723 0.0249189 0.0832395 0.0298371 0.025301 0.0912421 0.0381823 0.0295983 8.6 8.8 140925 93044 47881 12961 7168 2899
8.9 0.0268503 0.00970258 0.00883188 0.104239 0.0305421 0.0279998 0.102323 0.0268051 0.0310555 0.108696 0.0340084 0.0290094 0.122851 0.0445623 0.0343632 8.8 9 111235 73975 37260 10759 6133 2417
9.1 0.0364934 0.0123494 0.010483 0.138211 0.0313724 0.0331522 0.126543 0.0245215 0.0287361 0.1473 0.0294673 0.0326277 0.159204 0.0345623 0.0314203 9 9.2 88408 59199 29209 8593 5028 1927
9.3 0.0519424 0.0136068 0.0131822 0.174526 0.0277905 0.0328468 0.151091 0.0233192 0.0302214 0.182659 0.0297712 0.0337408 0.188062 0.0455892 0.0379723 9.2 9.4 70956 47812 23144 6551 4146 1660
9.5 0.0694528 0.0141866 0.0144463 0.215667 0.031313 0.0312743 0.171711 0.0253435 0.0282439 0.235832 0.0337882 0.0353242 0.249115 0.0452508 0.0365972 9.4 9.6 58350 39801 18549 4765 3670 1487
9.7 0.0946288 0.0176994 0.0166563 0.261068 0.0322002 0.0358458 0.190975 0.0289938 0.0315238 0.281359 0.0313188 0.0368897 0.299922 0.0383868 0.0341595 9.6 9.8 49660 34101 15559 3252 3379 1314
9.9 0.127751 0.0201355 0.0162659 0.313037 0.0257234 0.0300008 0.204211 0.0217253 0.0242468 0.35155 0.0292071 0.0336838 0.351244 0.037273 0.0380669 9.8 10 43816 30783 13033 2065 3173 1130
10.1 0.178069 0.0168712 0.0207369 0.368135 0.0249066 0.026794 0.227166 0.0282101 0.0304008 0.407174 0.0259808 0.02759 0.420553 0.0261082 0.0330643 10 10.2 41197 29414 11783 1214 3120 1161
10.3 0.234469 0.0151592 0.0213566 0.440971 0.0255637 0.022274 0.233613 0.0237705 0.0222732 0.486322 0.0260965 0.0228406 0.48985 0.0253015 0.0220628 10.2 10.4 38738 28089 10649 696 3191 1123
10.5 0.304157 0.0166133 0.0205565 0.511522 0.0242651 0.0221803 0.282528 0.0435591 0.0387262 0.546109 0.026709 0.0273895 0.593365 0.0260795 0.0267293 10.4 10.6 35224 26302 8922 280 2874 1103
10.7 0.384626 0.0184155 0.0195065 0.581441 0.0282798 0.0216857 0.381679 0.0484281 0.0383958 0.584865 0.0306766 0.0271226 0.663008 0.0266475 0.0227436 10.6 10.8 28426 21677 6749 123 2321 943
10.9 0.482029 0.0225466 0.0232593 0.63753 0.0269665 0.0245053 0.613636 0.0421013 0.0559441 0.606604 0.0199388 0.0301198 0.73511 0.0322618 0.0297526 10.8 11 19016 14942 4074 50 1469 691
11.1 0.578779 0.0246292 0.0223179 0.70971 0.0304064 0.0267252 0.818182 0.0818182 0.0681818 0.634992 0.0284379 0.0259699 0.803235 0.0300988 0.0254567 11 11.2 9350 7521 1829 8 589 371
11.3 0.689545 0.0292531 0.0247723 0.777358 0.0251778 0.0318069 0.5 0.5 0.5 0.682171 0.0309442 0.0342832 0.862595 0.0288774 0.030737 11.2 11.4 3107 2599 508 2 127 131
11.5 0.809353 0.0296937 0.0254239 0.78125 0.0396455 0.0456178 0 1 0 0.55 0.0863636 0.0763158 0.909091 0.0909091 0.0995671 11.4 11.6 711 635 76 0 24 16
11.7 0.843478 0.0417677 0.0480237 0.9 0.1 0.15 0 0 0 0 1 0 1 0 0 11.6 11.8 108 105 3 0 0 3
11.9 1 0 0.1 0 1 0 0 0 0 0 0 0 0 1 0 11.8 12 7 6 1 0 0 1
12.1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 1 1 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0 0
