#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 8.625 8.875 30417 111 358 449
9.00 0 0 0 0 0 0 0 0 0 8.875 9.125 51083 390 1075 1261
9.25 0 0 0 0 0 0 0 0 0 9.125 9.375 224746 2277 5536 6161
9.50 1 0 0 0.8 0.2 0.8 1 0 1 9.375 9.625 751099 6432 10195 10731
9.75 0.813953 0.0544676 0.198569 0.916667 0.0833333 0.183333 0.898148 -0.0117845 0.183862 9.625 9.875 1.97162e+06 18164 21485 21662
10.00 0.953353 0.0116472 0.027037 0.958621 0.0131307 0.0382667 0.971067 0.00019747 0.0474028 9.875 10.125 3.02798e+06 45266 48443 46145
10.25 0.968974 -0.00131875 0.0413422 0.97337 -0.00122523 0.0332503 0.976726 0.000857949 0.0312716 10.125 10.375 2.29397e+06 47858 50062 45931
10.50 0.968661 0.00862741 0.0235742 0.976079 0.00207734 0.02573 0.982313 -0.000755548 0.0271096 10.375 10.625 1.46234e+06 39427 40457 36710
10.75 0.969609 0.0077045 0.0245106 0.973805 0.00551122 0.0210804 0.980404 0.001127 0.0251634 10.625 10.875 911137 30932 30387 27728
11.00 0.954601 0.0158598 0.0116515 0.964811 0.00664115 0.0233217 0.969472 0.00641477 0.0194865 10.875 11.125 564153 24499 21573 19208
11.25 0.9243 0.0276377 0.0109968 0.928529 0.0223714 0.00929475 0.950273 0.0101381 0.0206115 11.125 11.375 338625 18309 13839 12382
11.50 0.866588 0.0500624 0.00245875 0.870732 0.0392416 0.0122383 0.899569 0.0193071 0.0212377 11.375 11.625 201768 11559 9128 7668
11.75 0.76972 0.0726246 -0.00306475 0.772886 0.057136 0.00063765 0.801887 0.0351226 0.0159889 11.625 11.875 120108 3923 6039 5000
12.00 0.685824 0.0929998 -0.0272564 0.640948 0.0693964 -0.00465596 0.687314 0.0402193 0.00710851 11.875 12.125 70678 467 4256 3162
12.25 0.547619 0.112381 -0.00793654 0.495327 0.0580352 -0.0059852 0.532379 0.0362107 0.00719011 12.125 12.375 41453 59 2837 1976
12.50 0.473684 0.0763158 -0.00250626 0.361034 0.048158 0.00966457 0.371595 0.0213611 0.0209327 12.375 12.625 24191 21 1753 1231
12.75 0.5 0 0.166667 0.26499 0.0381398 0.00758293 0.280212 0.0279031 0.0129126 12.625 12.875 14123 6 615 853
13.00 0.5 0 0 0.210526 -0.0105263 0.0566802 0.140655 0.0195883 0.019776 12.875 13.125 7970 2 62 557
13.25 0 0 0 0 0.166667 -0.0909091 0.104278 0.014366 0.00802139 13.125 13.375 4461 0 12 394
13.50 0 0 0 0 0 0 0.0666667 0.00922619 0.0130952 13.375 13.625 2416 0 0 232
13.75 0 0 0 0 0 0 0.0759494 0 0.0253165 13.625 13.875 1237 0 0 81
14.00 0 0 0 0 0 0 0.111111 0 0 13.875 14.125 607 0 0 9
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 287 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 99 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 39 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 3 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 1 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
