#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats) Err+ Err- Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.00350975 0.00369504 0.00205746 0.00335328 0.00359674 0.0019238 0.00295337 0.00343332 0.00204195 0.00440825 0.00573821 0.00278508 7.2 7.4 580517 133519 22050 16112 7161
7.5 0.00742819 0.00605095 0.00403284 0.00694064 0.00672346 0.00400702 0.00623805 0.00595184 0.00385519 0.00668776 0.00794286 0.00381542 7.4 7.6 472412 114318 20026 14407 6326
7.7 0.0128388 0.0093495 0.00650961 0.0121767 0.009545 0.00630324 0.0126796 0.00942638 0.00650103 0.0123598 0.0127968 0.00667219 7.6 7.8 388385 103117 19131 13190 5780
7.9 0.0185212 0.0116758 0.00898801 0.0179993 0.013305 0.0092276 0.0177909 0.0117584 0.00826415 0.0206849 0.0183791 0.00933418 7.8 8 328832 100054 19159 12339 5789
8.1 0.0257455 0.0127468 0.0108158 0.0269823 0.0145907 0.0107184 0.0273111 0.0130311 0.0112811 0.0278253 0.0184361 0.0122081 8 8.2 275414 92380 18847 11793 5582
8.3 0.0337927 0.0157066 0.0126169 0.0386294 0.0162728 0.0144652 0.0341017 0.0147588 0.0121375 0.0419932 0.0249157 0.0169278 8.2 8.4 225065 77617 16730 10437 4870
8.5 0.0472847 0.0192056 0.0155571 0.0501104 0.0204916 0.0175507 0.0492372 0.0197617 0.0162024 0.0593844 0.0253201 0.0189862 8.4 8.6 180817 61738 14587 8713 3978
8.7 0.0638184 0.0218521 0.018899 0.0675561 0.0213854 0.0196677 0.0681321 0.0223745 0.0196356 0.0707665 0.0273064 0.0167323 8.6 8.8 143329 48699 12659 7304 3317
8.9 0.086065 0.0232343 0.0226211 0.0870803 0.0204148 0.0227321 0.0894611 0.0234708 0.0207307 0.097812 0.0380113 0.0276294 8.8 9 113426 38350 10729 6286 2804
9.1 0.104657 0.0220437 0.0218618 0.0920438 0.0181883 0.0218363 0.111997 0.0246922 0.0223896 0.122125 0.0283705 0.0216648 9 9.2 90598 30166 8467 5218 2316
9.3 0.128043 0.0243826 0.0241498 0.103515 0.0228945 0.023391 0.137995 0.0289162 0.0233731 0.15078 0.0384019 0.0260866 9.2 9.4 72893 23895 6655 4267 1929
9.5 0.151126 0.0256629 0.0281039 0.105925 0.0224516 0.0222049 0.176903 0.0249499 0.0310351 0.191561 0.0347653 0.0298374 9.4 9.6 60684 19367 4939 3794 1660
9.7 0.17378 0.0280948 0.0303117 0.100468 0.029388 0.0308276 0.198819 0.0289823 0.0312279 0.222962 0.0242154 0.0296791 9.6 9.8 52033 16263 3438 3409 1529
9.9 0.189808 0.0324145 0.0299183 0.0898401 0.0284725 0.0297046 0.219047 0.0317386 0.0341499 0.235812 0.0320414 0.0368964 9.8 10 46484 14069 2239 3342 1370
10.1 0.212535 0.0338042 0.0334905 0.0565741 0.0266319 0.0297982 0.246508 0.0367938 0.036438 0.282048 0.0306873 0.0351433 10 10.2 43085 12545 1295 3273 1381
10.3 0.206105 0.0330437 0.0340662 0.0462693 0.0417375 0.0434109 0.236332 0.0354514 0.0321272 0.268693 0.0345874 0.028218 10.2 10.4 41052 11297 735 3231 1322
10.5 0.211143 0.0303682 0.0317741 0.0481801 0.0421249 0.0440226 0.236269 0.0316382 0.0369362 0.286965 0.0244355 0.0305264 10.4 10.6 36935 9669 352 3076 1286
10.7 0.200601 0.0274282 0.0291656 0.0386365 0.0427431 0.045668 0.194827 0.028769 0.0320502 0.27781 0.0244227 0.0312944 10.6 10.8 30074 7278 121 2501 1090
10.9 0.174426 0.0228758 0.0294113 0.0750006 0.0784 0.0924588 0.139717 0.0221598 0.0272111 0.284558 0.021442 0.0286347 10.8 11 19791 4373 37 1444 805
11.1 0.130827 0.0189217 0.0225945 -0.114041 0.111713 0.124479 0.0531587 0.0210328 0.0240143 0.245701 0.0127836 0.0154396 11 11.2 9640 1949 11 584 446
11.3 0.0941672 0.0160795 0.0182837 -0.709981 0.0233976 0.0282211 -0.011737 0.0296565 0.0310413 0.138639 0.0224882 0.0192934 11.2 11.4 3304 539 0 135 152
11.5 0.0178996 0.0240281 0.0331183 -0.831697 0.0228958 0.0249583 -0.300578 0.105376 0.100937 0.0536622 0.0336109 0.0357002 11.4 11.6 779 88 0 13 34
11.7 -0.0359389 0.100455 0.0975736 -0.897638 0.0284789 0.0293695 -0.230241 0.314039 0.188678 0.0921053 0.0328947 0.305138 11.6 11.8 126 6 0 2 1
11.9 -0.933333 0.995833 0.0666667 -1 0.0909091 0 -1 0.117647 0 -1 0.1 0 11.8 12 11 0 0 0 0
12.1 0 0 1 0 0 1 0 0 1 0 0 1 12 12.2 0 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0
