#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 -0.000123365 0.000123365 0 -0.000123365 0.000123365 0 -0.000123365 0.000123365 0 -0.000123365 0.000123365 0 8.625 8.875 26072 1754 120 295 337
9 -2.43623e-05 5.92991e-10 0 -2.43623e-05 5.92991e-10 0 -2.43623e-05 5.92991e-10 0 -2.43623e-05 5.92991e-10 0 8.875 9.125 46583 5536 428 1036 1101
9.25 -2.15452e-05 4.88472e-05 -2.32103e-09 -2.15452e-05 1.61595e-05 -1.27693e-09 -2.15452e-05 1.61596e-05 -2.0882e-09 -2.15452e-05 1.61595e-05 -1.85719e-09 9.125 9.375 219200 33544 2790 6618 6376
9.5 0.000102748 0.000120613 5.26014e-05 -8.88381e-05 0.000239704 -1.13248e-05 -8.88381e-05 0.000331678 -3.10798e-05 0.000370826 5.37503e-05 0.000202633 9.375 9.625 797888 88733 9153 13925 13053
9.75 0.000489898 0.000479549 0.000269007 0.000219739 0.000624392 8.31633e-05 0.000908752 0.000882353 0.000422384 0.00156735 0.000330108 0.00126587 9.625 9.875 2.18306e+06 248961 26036 29471 26413
10 0.00250307 0.00106433 0.00159476 0.00199766 0.00154777 0.00102434 0.00249273 0.00162681 0.00148766 0.00411553 0.000658382 0.00289686 9.875 10.125 3.30266e+06 474712 54268 55925 47519
10.25 0.0074512 0.00266542 0.00342196 0.00647003 0.00399515 0.00264623 0.00922408 0.00406575 0.00392818 0.0127064 0.0019834 0.00678948 10.125 10.375 2.41054e+06 451704 54762 53706 44981
