#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0.250547 0.0453604 0.00890318 0.193563 0.0747988 0.00571547 0.233789 0.0567976 0.00446667 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0.292543 0.0561807 -0.00437531 0.208922 0.0887949 -0.014628 0.280648 0.0711887 -0.00692281 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0.299841 0.061285 -0.00678304 0.270457 0.0901629 -0.00375664 0.28318 0.0835238 -0.0142352 8.375 8.625 0 0 0 0 0
8.75 0 0 0 0.278477 0.0522235 0.000694901 0.337665 0.0924274 -0.0028666 0.270975 0.0690967 -0.0072113 8.625 8.875 174 0 0 0 0
9 0 0 0 0.255716 0.0363175 0.0288628 0.294217 0.0482237 0.0817764 0.242566 0.0440614 0.0186289 8.875 9.125 193 0 0 0 0
9.25 0 0 0 0.208349 0.0238274 0.0642197 0.335783 0.0181134 0.12466 0.197974 0.0274586 0.061189 9.125 9.375 312 1 0 0 0
9.5 0 0 0 0.164104 0.0129572 0.0778533 0.23697 0.0144391 0.119129 0.146061 0.0229681 0.0638999 9.375 9.625 239 0 0 0 0
9.75 0 0 0 0.0965999 0.0017783 0.0563655 -0.831458 0.000274539 0.105682 0.0435424 0.0484148 0.0732912 9.625 9.875 75 0 0 0 0
10 0 0 0 0.0906215 0.0059824 0.0615865 -0.867971 -0.00440097 0.0958436 0.132029 -0.00440097 0.0958436 9.875 10.125 15 0 0 0 0
10.25 0 0 0 0.0542415 -0.00413013 0.0463862 -0.915716 -0.00263393 0.071115 -0.915716 -0.00263393 0.071115 10.125 10.375 1 0 0 0 0
10.5 0 0 0 0.0350457 -0.000876427 0.0370634 -0.924138 -0.00862068 0.0672414 -0.924138 -0.00862068 0.0672414 10.375 10.625 0 0 0 0 0
10.75 0 0 0 0.0424657 -0.0277293 0.0877473 -0.907534 -0.0205479 0.0856165 -0.907534 -0.0205479 0.0856165 10.625 10.875 0 0 0 0 0
11 0 0 0 0.0555556 -0.015873 0.047619 -0.944444 -0.015873 0.047619 -0.944444 -0.015873 0.047619 10.875 11.125 0 0 0 0 0
11.25 0 0 0 -0.947368 -0.0175439 0.0526316 -0.947368 -0.0175439 0.0526316 -0.947368 -0.0175439 0.0526316 11.125 11.375 0 0 0 0 0
11.5 0 0 0 0 0 0 -1 0 0 -1 0 0 11.375 11.625 0 0 0 0 0
11.75 0 0 0 -1 0 0 -1 0 0 -1 0 0 11.625 11.875 0 0 0 0 0
12 0 0 0 0 0 0 0 0 0 0 0 0 11.875 12.125 0 0 0 0 0
12.25 0 0 0 0 0 0 0 0 0 0 0 0 12.125 12.375 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 12.375 12.625 0 0 0 0 0
12.75 0 0 0 0 0 0 0 0 0 0 0 0 12.625 12.875 0 0 0 0 0
13 0 0 0 0 0 0 0 0 0 0 0 0 12.875 13.125 0 0 0 0 0
13.25 0 0 0 0.000836022 0.000813675 0.000858369 -2.23469e-05 2.23469e-05 2.23469e-05 -2.23469e-05 2.23469e-05 2.23469e-05 13.125 13.375 0 0 0 0 0
13.5 0 0 0 -7.65228e-05 7.65228e-05 9.18171e-05 -7.65228e-05 7.65228e-05 0.000107123 -7.65228e-05 7.65228e-05 4.59062e-05 13.375 13.625 0 0 0 0 0
13.75 0 0 0 -0.000100884 0.000133765 -6.44091e-05 -0.000182364 0.000182364 -1.22045e-05 -0.000182364 0.000550857 -0.000125644 13.625 13.875 0 0 0 0 0
14 0 0 0 0.000307135 0.00044466 0.000298133 -0.000315506 0.000610363 -0.000269556 -0.000387282 0.000694596 -0.000297827 13.875 14.125 0 0 0 0 0
14.25 0 0 0 0.000976336 0.00243734 0.00100513 0.000902739 0.00306757 0.000841778 0.00133982 0.00346301 0.00132436 14.125 14.375 0 0 0 0 0
14.5 0 0 0 0.00982618 0.00604612 0.00857586 0.00753856 0.00768148 0.0064494 0.00996537 0.00753939 0.00853928 14.375 14.625 0 0 0 0 0
14.75 0 0 0 0.0241003 0.0111018 0.0189922 0.0206417 0.0134678 0.0159249 0.0271071 0.0139155 0.02109 14.625 14.875 0 0 0 0 0
15 0 0 0 0.0473971 0.0182782 0.0294015 0.0388208 0.026594 0.0248946 0.0548395 0.0256689 0.0321172 14.875 15.125 0 0 0 0 0
15.25 0 0 0 0.0946101 0.0298759 0.0437934 0.0784101 0.0457472 0.0341954 0.0996362 0.0348176 0.0456905 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0.154205 0.040841 0.0485881 0.122837 0.0631703 0.0362167 0.160216 0.0407905 0.0513173 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0.20697 0.0385688 0.0347836 0.170853 0.0738031 0.0264888 0.200009 0.0421199 0.0306367 15.625 15.875 0 0 0 0 0
