#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats) Err+ Err- Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.00436889 0.00348518 0.00219767 0.00417102 0.00358973 0.00228355 0.00456063 0.00378577 0.00236451 0.00543066 0.00516679 0.00291943 7.2 7.4 590053 135437 21302 16716 8709
7.5 0.0080542 0.00620694 0.00361829 0.00828989 0.00708977 0.00392337 0.0071379 0.00636198 0.00344467 0.008793 0.00735903 0.00384814 7.4 7.6 480900 114718 19245 14887 7851
7.7 0.016057 0.0102398 0.00672086 0.0162729 0.0109904 0.00693322 0.0141996 0.00873691 0.00595061 0.017157 0.0115496 0.00756106 7.6 7.8 395706 100087 17548 13363 6912
7.9 0.024555 0.011909 0.00929043 0.0247022 0.0119326 0.00940473 0.0238353 0.0116453 0.00914375 0.0260257 0.0169925 0.0109412 7.8 8 332908 95325 17325 12622 6869
8.1 0.0319719 0.0130339 0.011294 0.0330086 0.013157 0.0120342 0.0308788 0.0137166 0.0110711 0.0355836 0.0213662 0.0149228 8 8.2 281553 91093 17474 11993 6769
8.3 0.0405511 0.0158999 0.0119023 0.0428655 0.016539 0.0129235 0.0418693 0.0163746 0.0120646 0.0481565 0.0235837 0.0142264 8.2 8.4 233465 79720 16265 10889 5856
8.5 0.0559848 0.0176215 0.014862 0.0625764 0.0200945 0.0182577 0.0594705 0.0197978 0.0161461 0.0624001 0.022483 0.017903 8.4 8.6 186732 64040 14069 9001 4872
8.7 0.0720443 0.0185526 0.0169899 0.0764724 0.0194303 0.0169626 0.0767537 0.0205021 0.0175596 0.0747901 0.0280572 0.0188889 8.6 8.8 150230 51564 12259 7790 4166
8.9 0.09444 0.0183709 0.0207431 0.0936476 0.0156393 0.0199655 0.0972595 0.0219276 0.0211107 0.104607 0.0268493 0.0195216 8.8 9 119213 40572 10399 6593 3473
9.1 0.112355 0.0218119 0.0192072 0.102548 0.0208988 0.0217536 0.119944 0.0225901 0.0210899 0.139369 0.0318775 0.024629 9 9.2 95487 32003 8497 5450 2942
9.3 0.136263 0.0223417 0.0217577 0.109511 0.0215612 0.0195063 0.14747 0.0242805 0.0241596 0.174815 0.0232783 0.0202543 9.2 9.4 77980 25960 6902 4616 2500
9.5 0.15909 0.0265016 0.0265639 0.118799 0.0249675 0.0223215 0.175915 0.02391 0.028062 0.188382 0.0301235 0.0286918 9.4 9.6 65463 21255 5239 3974 2083
9.7 0.184132 0.0279395 0.0297533 0.114371 0.0297514 0.0312634 0.201697 0.0284357 0.0289734 0.223728 0.0260885 0.0308971 9.6 9.8 56824 18066 3777 3719 1918
9.9 0.200895 0.0278237 0.0297847 0.107671 0.0304322 0.0327207 0.228345 0.0277641 0.0302839 0.24243 0.0265246 0.0342203 9.8 10 51243 15878 2535 3571 1798
10.1 0.211655 0.0331127 0.0291827 0.0702608 0.0275903 0.0301743 0.250678 0.0410736 0.0335604 0.259975 0.0380332 0.0295852 10 10.2 47621 14200 1574 3425 1682
10.3 0.226802 0.0301999 0.0337195 0.0641446 0.0382975 0.0371277 0.274309 0.0299711 0.0316912 0.288177 0.0250127 0.0315281 10.2 10.4 44838 12784 767 3596 1705
10.5 0.22536 0.0270058 0.0315974 0.0321564 0.0345233 0.0373675 0.246375 0.0290353 0.0306395 0.303291 0.023807 0.0304504 10.4 10.6 40555 10892 353 3378 1594
10.7 0.20826 0.0242595 0.0287091 0.0259868 0.049247 0.0411621 0.211371 0.0288214 0.0286701 0.291823 0.0191886 0.0258755 10.6 10.8 32393 8059 120 2582 1318
10.9 0.182556 0.018349 0.0245561 0.20694 0.0451324 0.0818651 0.147501 0.0183451 0.0215212 0.273297 0.0146818 0.020646 10.8 11 21290 4929 38 1561 997
11.1 0.153597 0.0154587 0.0212396 0.194062 0.0773115 0.072206 0.0864397 0.022057 0.0302649 0.238263 0.0157552 0.0181116 11 11.2 10272 2209 10 562 566
11.3 0.0777091 0.0164101 0.0124214 -0.249394 0.163989 0.215671 0.0174756 0.0270547 0.0301687 0.155051 0.0167483 0.0150641 11.2 11.4 3666 589 3 110 174
11.5 0.00103009 0.0292449 0.0352059 -0.853691 0.0260629 0.0202163 -0.0509235 0.075847 0.0963069 -0.000950158 0.0307514 0.0450488 11.4 11.6 913 86 0 13 29
11.7 -0.0161691 0.040941 0.0495088 -0.929032 0.0223656 0.0179374 -0.928994 0.0272599 0.0167891 -0.0995025 0.158326 0.0862118 11.6 11.8 154 13 0 0 5
11.9 -1 1 0 -1 0.0454546 0 -1 0.0454546 0 -1 0.0625 0 11.8 12 16 0 0 0 0
12.1 -1 0 0 -1 0 0 -1 0 0 -1 0 0 12 12.2 2 0 0 0 0
12.3 0 0 1 0 0 1 0 0 1 0 0 1 12.2 12.4 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0
