#Observed stellar mass range: 11.2 < log10(M*/Msun) < 11.4
#Quenched: SFR / SM < 1e-11 / yr
#Galaxies at z=0 are selected as quenched via observed SSFR.
#Quenching histories are based on true SSFR.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit_X_Galaxies_Remaining: number of galaxies with most-massive progenitor trees extending to the scale factor in question.
#Scale_factor F(Q)_given_SF@z=0 Err+ Err- F(Q)_given_Q@z=0 Err+ Err- Bestfit_SF_Galaxies_Remaining Bestfit_Q_Galaxies_Remaining
1.002310 0.0685714 0.239939 -0.046343 0.991939 0.00211298 0.0132396 1050 4342
0.994717 0.267619 0.144515 0.0293893 0.936204 0.0439588 -0.00665921 1050 4342
0.987123 0.281905 0.173557 -0.00026229 0.924919 0.0444383 -0.00370389 1050 4342
0.979529 0.326667 0.16166 0.000558287 0.909489 0.049144 -0.00510681 1050 4342
0.971935 0.395238 0.122272 0.0292729 0.913404 0.0413445 0.0024485 1050 4342
0.964342 0.406667 0.123369 0.0111653 0.894749 0.0537847 -0.00529027 1050 4342
0.956748 0.41619 0.125866 -0.00346926 0.878627 0.0634043 -0.00467342 1050 4342
0.949154 0.446667 0.115737 0.0028412 0.883694 0.0514096 -0.000352085 1050 4342
0.941560 0.470476 0.110919 0 0.872639 0.0593292 -0.00409675 1050 4342
0.933967 0.477143 0.124919 -0.0140646 0.867342 0.0615773 -0.00481462 1050 4342
0.926373 0.518095 0.107437 0.00679582 0.854906 0.0654331 -0.00689822 1050 4342
0.918779 0.525714 0.110269 -0.00448704 0.858821 0.06078 -0.00559467 1050 4342
0.911185 0.546667 0.0986941 0.00694305 0.859742 0.0574427 0.00067997 1050 4342
0.903592 0.590476 0.080112 0.0206757 0.855136 0.0564708 0.0034079 1050 4342
0.895998 0.604762 0.0771255 0.00980389 0.854215 0.0522222 0.00615907 1050 4342
0.888404 0.62381 0.0541317 0.0320287 0.856748 0.0460144 0.00777477 1050 4342
0.880810 0.630476 0.0537344 0.0258507 0.855596 0.0419597 0.0140395 1050 4342
0.873217 0.628571 0.054077 0.0285714 0.848918 0.0444044 0.0103472 1050 4342
0.865623 0.626667 0.0587932 0.0205718 0.849839 0.0410597 0.0103583 1050 4342
0.858029 0.631429 0.0509956 0.0220695 0.843851 0.043358 0.0121742 1050 4342
0.850435 0.645714 0.040042 0.0267225 0.84316 0.0383538 0.0142125 1050 4342
0.842842 0.643809 0.0345886 0.0283031 0.845463 0.0386329 0.0160237 1050 4342
0.835248 0.647619 0.0341386 0.0298343 0.840396 0.0375478 0.0169296 1050 4342
0.827654 0.642857 0.0425889 0.0322993 0.835099 0.0377175 0.0152435 1050 4342
