#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 0 0 0 8.625 8.875 203214 2481 44 10 0
9 0 0 0 0 0 0 0 0 0 0 0 0 8.875 9.125 324367 3359 210 36 0
9.25 -1.80846e-06 4.13437e-05 1.80831e-06 -1.80846e-06 0.000356491 2.71187e-06 -1.80846e-06 1.80846e-06 2.71266e-06 -1.80846e-06 1.80846e-06 4.52051e-06 9.125 9.375 1.12812e+06 22214 2764 432 0
9.5 2.92114e-06 5.02771e-05 3.57773e-06 -2.3e-06 0.000106049 4.26566e-06 -2.3e-06 2.3e-06 8.20513e-06 -2.3e-06 1.3146e-06 2.39604e-05 9.375 9.625 3.235e+06 191529 23048 2953 0
9.75 3.21244e-06 9.00553e-05 -4.67884e-07 3.33283e-05 0.000280109 2.25608e-05 -7.74452e-06 0.000489246 1.31113e-05 -7.74452e-06 1.17882e-06 6.20544e-05 9.625 9.875 4.71741e+06 456331 48694 5133 0
10 -1.17856e-06 8.27493e-05 1.63338e-06 -7.47395e-06 0.000194123 3.22757e-06 -7.47395e-06 0.000340015 1.45762e-05 -7.47395e-06 1.35519e-08 4.99511e-05 9.875 10.125 3.55389e+06 476539 52881 5454 0
10.25 9.66341e-06 8.13261e-05 9.66341e-06 1.94528e-05 9.77166e-05 2.06008e-05 -5.74437e-07 0.000797167 4.01743e-06 -5.74437e-07 3.63684e-10 1.95061e-05 10.125 10.375 2.13154e+06 390707 49932 5199 0
