#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ(Centrals) Err+ Err- Median_FQ(Sats) Err+ Err- Median_FQ(Sats_MW) Err+ Err- Median_FQ(Sats_Group) Err+ Err- Median_FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.000411552 0.000458256 0.000288633 0.000288413 0.000849229 0.000218088 0.000426285 0.000933395 0.000297573 0.000188324 0.00137174 0.000188324 0 0 0 7.2 7.4 623367 479246 144121 24476 5066 0
7.5 0.000441457 0.00053958 0.000270503 0.00031347 0.000944455 0.000251569 0.000256842 0.00108729 0.000225563 0.000355682 0.00178679 0.000355682 0 0 0 7.4 7.6 507074 373832 133242 24649 5214 0
7.7 0.000355447 0.000607778 0.000222389 0.000329746 0.00123977 0.000241187 0.000267917 0.00179607 0.000230763 0.000390625 0.00148395 0.000390625 0 0 0 7.6 7.8 403049 285603 117446 24127 5030 0
7.9 0.00029617 0.000684185 0.000170493 0.000375901 0.00237166 0.00023218 0.000446505 0.00293564 0.000295989 0.000588928 0.00256697 0.000420123 0 0 0 7.8 8 313292 217411 95881 22512 4667 0
8.1 0.000256321 0.000788469 0.000164653 0.000565949 0.0044892 0.0004065 0.000702181 0.00612632 0.000519232 0.000614376 0.00727028 0.000614376 0 0 0 8 8.2 237688 164158 73530 19511 4155 0
8.3 0.000218723 0.00160662 0.000146632 0.000932879 0.00690021 0.000792514 0.00109904 0.00929992 0.000971087 0.000917221 0.00873684 0.000917221 0 0 0 8.2 8.4 178390 124060 54330 16553 3490 0
8.5 0.000340003 0.0030694 0.000279368 0.0020206 0.0123716 0.00183453 0.00255132 0.0144973 0.00231935 0.00260794 0.0160298 0.00260794 0 0 0 8.4 8.6 134014 94745 39269 13771 2853 0
8.7 0.000944856 0.00540786 0.000837334 0.00473018 0.0191697 0.00428457 0.00541669 0.0196253 0.00502224 0.00547009 0.0246457 0.00477152 0 0 0 8.6 8.8 100131 71891 28240 11203 2396 0
8.9 0.00226474 0.00910164 0.00201059 0.0102963 0.0295125 0.00936838 0.00916573 0.0266977 0.0083317 0.0158333 0.034098 0.014474 0 0 0 8.8 9 75203 55065 20138 8414 2060 0
9.1 0.0049823 0.0133491 0.00431256 0.0207773 0.0409037 0.0178284 0.0173198 0.0379941 0.0158926 0.0271468 0.0520985 0.0219082 0 0 0 9 9.2 55698 41521 14177 6197 1619 0
9.3 0.0106131 0.0217376 0.00837667 0.0361163 0.0557647 0.0301671 0.0224281 0.041424 0.0196413 0.0505464 0.077789 0.0408107 0 0 0 9.2 9.4 41458 31465 9993 4039 1400 0
9.5 0.0196206 0.0315641 0.0144264 0.0626008 0.0656761 0.0487119 0.0301042 0.0505841 0.0261918 0.0883234 0.0928613 0.0689956 0 0 0 9.4 9.6 30681 23698 6983 2416 1207 0
9.7 0.0384917 0.0410531 0.0258774 0.097947 0.0733215 0.0634642 0.0513595 0.0497475 0.0413093 0.149062 0.0894315 0.0938766 0 0 0 9.6 9.8 22694 17884 4810 1306 973 0
9.9 0.0677259 0.0450226 0.0397888 0.14176 0.0821539 0.0865141 0.0616822 0.0649 0.0486952 0.186839 0.0865985 0.0942247 0 0 0 9.8 10 16994 13648 3346 628 828 0
10.1 0.109186 0.053024 0.0478608 0.218805 0.0779151 0.106736 0.108108 0.0552385 0.0674831 0.269985 0.0828779 0.114687 0 0 0 10 10.2 12280 9947 2333 284 698 0
10.3 0.153897 0.0524627 0.0494769 0.270921 0.0764607 0.0832124 0.0921986 0.0450563 0.0384351 0.340949 0.0839298 0.0937946 0 0 0 10.2 10.4 9464 7878 1586 103 583 0
10.5 0.21581 0.0449453 0.0482463 0.321229 0.0773998 0.0739708 0.04 0.0671429 0.04 0.387097 0.0821907 0.0908005 0 0 0 10.4 10.6 7009 5954 1055 36 466 0
10.7 0.276116 0.0529757 0.0418381 0.385879 0.0667842 0.0617315 0.285714 0.142857 0.103896 0.443149 0.0670554 0.0755475 0 0 0 10.6 10.8 4992 4309 683 9 330 0
10.9 0.331108 0.0512852 0.0412433 0.42963 0.0688224 0.0583425 0.5 0.1 0.1 0.431034 0.0866126 0.0700589 0 0 0 10.8 11 3195 2806 389 4 187 0
11.1 0.379239 0.0451586 0.0527327 0.444444 0.0512452 0.0519713 0 0 0 0.449541 0.0546604 0.0515821 0 0 0 11 11.2 1658 1445 213 1 118 0
11.3 0.437304 0.0441774 0.0544149 0.421053 0.0526316 0.0548555 0 0 0 0.446154 0.0730769 0.0788069 0 0 0 11.2 11.4 731 652 79 1 56 0
11.5 0.454545 0.0507737 0.0651224 0.5 0.0714286 0.0909091 0 0 0 0.526316 0.0986842 0.0818714 0 0 0 11.4 11.6 217 194 23 0 15 0
11.7 0.514286 0.0719212 0.102521 0.333333 0.111111 0.151515 0 0 0 0.333333 0.166667 0.333333 0 0 0 11.6 11.8 40 32 8 0 5 0
11.9 0.428571 0.142857 0.178571 0 0 0 0 0 0 0 0 0 0 0 0 11.8 12 11 11 0 0 0 0
12.1 0.4 0.266667 0.4 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 2 2 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0 0
