#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats) Err+ Err- Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.0109186 0.00837926 0.00460711 0.0104725 0.0100519 0.0044857 0.0112779 0.00966339 0.00426623 0.0135886 0.0115161 0.00579926 7.2 7.4 656645 140737 17254 17217 15143
7.5 0.0148651 0.0102525 0.00595466 0.014372 0.0117979 0.00622423 0.0167426 0.0115843 0.00652312 0.0172242 0.0120615 0.00674495 7.4 7.6 570126 127924 16236 16194 14477
7.7 0.0200694 0.0133694 0.00659356 0.0207786 0.0144966 0.0073991 0.0217125 0.0133889 0.00775459 0.0228912 0.0156754 0.00752779 7.6 7.8 482287 112626 15389 14646 13106
7.9 0.033126 0.0197483 0.0109953 0.0340075 0.0240121 0.0115876 0.030308 0.0194655 0.0106557 0.0362396 0.0162895 0.0102173 7.8 8 399293 97373 13559 13238 11763
8.1 0.0577843 0.0281403 0.0167624 0.0542779 0.0311959 0.0167379 0.0537746 0.0259082 0.0155606 0.0593945 0.0278282 0.013768 8 8.2 328030 86135 12593 12059 10595
8.3 0.0777885 0.0295171 0.0185392 0.0764602 0.0363357 0.0208472 0.0738806 0.0265781 0.018416 0.0790838 0.0284776 0.0169935 8.2 8.4 272948 80926 11927 11306 10197
8.5 0.0926168 0.0278114 0.0203493 0.0907309 0.035583 0.0227394 0.0950056 0.0286871 0.0203062 0.0997384 0.0288261 0.0206651 8.4 8.6 228963 74045 11449 10234 9131
8.7 0.11102 0.0283138 0.0209823 0.10956 0.0337693 0.0258112 0.110195 0.0283982 0.0213692 0.121581 0.0267086 0.0210166 8.6 8.8 186040 63287 10313 9133 8023
8.9 0.134345 0.0275015 0.0211677 0.137192 0.0325947 0.0287511 0.126558 0.0292049 0.0208641 0.143563 0.0269941 0.0200769 8.8 9 150494 50917 8977 7535 6759
9.1 0.155531 0.0271266 0.0208485 0.157852 0.0340174 0.0287954 0.15149 0.0266644 0.0208881 0.171341 0.0283407 0.0166895 9 9.2 121822 40931 7822 6207 5525
9.3 0.180064 0.0281566 0.0256788 0.166356 0.036108 0.0327175 0.180199 0.0281041 0.0251636 0.186847 0.0265621 0.0187983 9.2 9.4 100003 33386 6382 5322 4696
9.5 0.205041 0.027227 0.0259021 0.180674 0.0353892 0.0309492 0.19687 0.0294902 0.0309577 0.224923 0.024732 0.0165657 9.4 9.6 84462 27934 5212 4602 4152
9.7 0.231074 0.0249226 0.0238784 0.188924 0.0368708 0.0320132 0.233963 0.0283915 0.025595 0.252227 0.0202385 0.0200033 9.6 9.8 72664 23711 3869 4106 3691
9.9 0.249522 0.0256369 0.0239424 0.169174 0.0361677 0.0316123 0.25944 0.0284204 0.026451 0.285868 0.0218086 0.0155203 9.8 10 63818 20758 2704 3794 3416
10.1 0.262843 0.0247256 0.0233137 0.167158 0.0401629 0.0349979 0.272091 0.0315771 0.0289991 0.287344 0.019568 0.0171154 10 10.2 57269 18207 1596 3557 3143
10.3 0.274874 0.0255477 0.0260006 0.176291 0.0436395 0.0459092 0.280034 0.0355532 0.0292775 0.289431 0.0165946 0.0196775 10.2 10.4 51822 16060 751 3515 2896
10.5 0.269384 0.0237834 0.0202329 0.159065 0.0446793 0.035515 0.290409 0.0294145 0.0218602 0.297322 0.0185232 0.0206352 10.4 10.6 45007 13478 286 3270 2511
10.7 0.262253 0.0220426 0.0198921 0.201834 0.0453823 0.0369777 0.250396 0.0279063 0.0231531 0.285871 0.0152966 0.017329 10.6 10.8 35684 10264 87 2539 2219
10.9 0.212723 0.0211025 0.0165303 0.266934 0.0554451 0.0572177 0.174406 0.0239028 0.0201319 0.253211 0.0174451 0.0193846 10.8 11 23566 6324 28 1424 1499
11.1 0.153125 0.0178449 0.0179707 0.0577664 0.212723 0.147548 0.0861897 0.0229744 0.0182912 0.177833 0.0171357 0.018001 11 11.2 12179 2801 3 460 805
11.3 0.0786822 0.0162127 0.0169697 -0.823297 0.0300302 0.0269554 0.0342757 0.035397 0.0352854 0.0690525 0.0161195 0.0138171 11.2 11.4 5038 878 0 65 331
11.5 0.0232589 0.0146573 0.0144641 -0.910837 0.022335 0.0177783 -0.263318 0.190351 0.328999 0.0380506 0.0219789 0.0193849 11.4 11.6 1746 202 0 5 82
11.7 0.0296804 0.0152195 0.0193873 -0.956311 0.0144503 0.0124393 -0.956311 0.0147219 0.0124393 0.0412148 0.0165133 0.0130193 11.6 11.8 503 42 0 0 10
11.9 0.0188679 0.0116664 0.978052 -0.978417 0.0114751 0.0121487 -0.978417 0.0114751 0.0121487 -0.977941 0.0128249 0.0124435 11.8 12 118 3 0 0 0
12.1 -1 0.111111 0 -1 0.0909091 0 -1 0.0909091 0 -1 0.0909091 0 12 12.2 16 0 0 0 0
12.3 -1 1 0 -1 1 0 -1 1 0 -1 1 0 12.2 12.4 1 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0
