#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ(Centrals) Err+ Err- Median_FQ(Sats) Err+ Err- Median_FQ(Sats_MW) Err+ Err- Median_FQ(Sats_Group) Err+ Err- Median_FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0 0 0 0 6.84838e-05 0 0 0 0 0 0 0 0 0 0 7.2 7.4 190938 174649 16289 167 0 0
7.5 0 0 0 0 5.8008e-05 0 0 0 0 0 0 0 0 0 0 7.4 7.6 141289 127538 13751 135 0 0
7.7 0 1.0569e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 7.6 7.8 98820 88220 10600 152 0 0
7.9 0 1.5725e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 7.8 8 65686 58131 7555 141 0 0
8.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 8.2 42149 37401 4748 109 0 0
8.3 0 4.53432e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 8.2 8.4 26090 23203 2887 99 0 0
8.5 0 9.87362e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 8.4 8.6 15847 14289 1558 93 0 0
8.7 0 0.000263227 0 0 0 0 0 0 0 0 0 0 0 0 0 8.6 8.8 9635 8753 882 61 0 0
8.9 0 0.00037037 0 0 0.00303951 0 0 0 0 0 0 0 0 0 0 8.8 9 5620 5128 492 54 0 0
9.1 0 0.0011713 0 0 0.00359712 0 0 0 0 0 0 0 0 0 0 9 9.2 3200 2946 254 38 0 0
9.3 0 0.000878735 0 0 0.00515464 0 0 0 0 0 0 0 0 0 0 9.2 9.4 1755 1630 125 27 0 0
9.5 0 0.00229095 0 0 0.0107527 0 0 0.0384615 0 0 0 0 0 0 0 9.4 9.6 935 855 80 25 0 0
9.7 0 0.00244499 0 0 0.0181818 0 0 0 0 0 0 0 0 0 0 9.6 9.8 506 474 32 13 0 0
9.9 0 0.00361011 0 0 0 0 0 0 0 0 0 0 0 0 0 9.8 10 250 232 18 7 0 0
10.1 0 0.00507614 0 0 0 0 0 0 0 0 0 0 0 0 0 10 10.2 118 114 4 2 0 0
10.3 0 0.00961538 0 0 0 0 0 0 0 0 0 0 0 0 0 10.2 10.4 62 60 2 1 0 0
10.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.4 10.6 31 28 3 2 0 0
10.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.6 10.8 5 5 0 0 0 0
10.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.8 11 1 1 0 0 0 0
11.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 11.2 1 1 0 0 0 0
11.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.2 11.4 0 0 0 0 0 0
11.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.4 11.6 0 0 0 0 0 0
11.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.6 11.8 0 0 0 0 0 0
11.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.8 12 0 0 0 0 0 0
12.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0 0
