#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0 0 4.05694e-06 0 0 4.05694e-06 0 0 4.05694e-06 0 0 4.05694e-06 8.625 8.875 249840 3352 20 0 0
9 0 0 0 0 0 0 0 0 0 0 0 0 8.875 9.125 400630 3814 98 4 0
9.25 0 0 0 0 0 0 0 0 0 0 0 0 9.125 9.375 1.30327e+06 19578 1440 69 0
9.5 0 1.15525e-05 0 0 0.000143959 0 0 0 3.13909e-07 0 0 3.76339e-06 9.375 9.625 3.34161e+06 155451 12585 682 0
9.75 -5.20721e-07 2.02233e-05 2.59416e-07 -5.20721e-07 2.60724e-07 1.30031e-06 -5.20721e-07 0.000622896 1.29967e-06 -5.20721e-07 2.60528e-07 7.79918e-06 9.625 9.875 4.1917e+06 350877 25951 1128 0
10 2.79012e-06 1.44644e-05 2.79012e-06 0 0 1.5057e-06 0.000747943 2.43034e-06 0.000749073 0 0 6.77626e-06 9.875 10.125 3.01102e+06 358407 29271 1337 0
10.25 6.68559e-06 5.3599e-05 7.38431e-06 3.40657e-05 0.000117027 3.47645e-05 0 0.000653168 6.98851e-07 0 0 4.19211e-06 10.125 10.375 1.72935e+06 299151 29355 1355 0
10.5 5.23281e-06 0.000315172 5.23281e-06 0 0.000479982 0 0 0.000848896 0 0 0 6.75135e-06 10.375 10.625 931445 191102 23242 1074 0
10.75 2.15729e-05 0.00113498 2.15729e-05 6.08704e-05 0.00189425 6.08704e-05 -2.58138e-06 0.00380938 -2.58138e-06 -2.58138e-06 2.58138e-06 5.16193e-05 10.625 10.875 470190 82801 15760 717 0
11 0.00050713 0.00305617 0.00050713 0.000748643 0.00402913 0.000748643 -2.56504e-05 0.00605954 -2.56504e-05 -2.56504e-05 2.56504e-05 0.000343704 10.875 11.125 230591 35662 10332 461 0
11.25 0.00241917 0.0088118 0.00241917 0.00301383 0.0104074 0.00301383 0.006516 0.0208904 0.006516 -0.000333315 0.000333315 0.00146229 11.125 11.375 107174 14169 6274 292 0
11.5 0.0112247 0.0252842 0.0112247 0.00699949 0.0230218 0.00699949 0.0405351 0.0642449 0.0405351 -0.0019177 0.0019177 0.00506719 11.375 11.625 47336 5098 3140 212 0
11.75 0.0385021 0.0333807 0.0385021 0.0182932 0.0124713 0.0182932 0.0970604 0.0663048 0.0970604 -0.00980986 0.00980986 0.0190135 11.625 11.875 19863 1718 854 131 0
12 0.0560201 0.0372468 0.0560201 0.0382499 -0.00356802 0.0382499 0.124917 0.0849119 0.124917 -0.0417501 0.0417501 0.0391764 11.875 12.125 7577 583 100 102 0
12.25 0.095727 0.0330773 0.095727 0.214295 0.156981 0.22191 0.136281 0.0527136 0.136281 -0.119038 0.119038 0.0749499 12.125 12.375 2644 149 6 47 0
12.5 0.154802 0.00268361 0.113084 -0.295198 0.278249 0.0889831 0.243264 -0.0289005 0.189483 -0.295198 0.278249 0.0889831 12.375 12.625 748 40 0 26 0
12.75 -0.161404 0.0263158 0.182456 -0.494737 0.252632 0.184211 -0.161404 0.0263158 0.182456 -0.494737 0.252632 0.184211 12.625 12.875 196 6 0 6 0
13 -0.763158 0.763158 0.0789474 -0.763158 0.315789 0.184211 -0.763158 0.763158 0.0789474 -0.763158 0.315789 0.184211 12.875 13.125 39 1 0 1 0
13.25 -1 0.25 0 -1 0.25 0 -1 0.25 0 -1 0.25 0 13.125 13.375 4 0 0 0 0
13.5 0 0 0 0 0 0 0 0 0 0 0 0 13.375 13.625 0 0 0 0 0
13.75 0 0 0 0 0 0 0 0 0 0 0 0 13.625 13.875 0 0 0 0 0
14 0 0 0 0 0 0 0 0 0 0 0 0 13.875 14.125 0 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0 0
14.5 0 0 0 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0 0
15 0 0 0 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
