#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ(Centrals) Err+ Err- Median_FQ(Sats) Err+ Err- Median_FQ(Sats_MW) Err+ Err- Median_FQ(Sats_Group) Err+ Err- Median_FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.00298985 0.002294 0.00130813 0.0115448 0.00829876 0.00426016 0.0117438 0.00896757 0.00461722 0.01184 0.0087798 0.00422205 0.0151628 0.00827588 0.00590091 7.2 7.4 634016 493403 140613 18383 17434 14526
7.5 0.00402333 0.00251935 0.00177904 0.0163122 0.00970479 0.00547437 0.0161803 0.0100442 0.00502682 0.0171331 0.0112439 0.00625474 0.0198923 0.0105869 0.00634376 7.4 7.6 540069 415708 124361 17213 16042 13482
7.7 0.00552548 0.00310671 0.00214544 0.0244145 0.0134994 0.00643742 0.0244773 0.0158391 0.0066188 0.0243972 0.0128325 0.00715818 0.0278211 0.0129705 0.00963585 7.6 7.8 452370 345150 107220 15488 14472 11879
7.9 0.00763828 0.00405142 0.0027908 0.0427288 0.0208654 0.0103801 0.0458497 0.023905 0.0121824 0.0427177 0.0199141 0.00950116 0.0434563 0.0173887 0.0114816 7.8 8 374400 281264 93136 14137 12618 10770
8.1 0.0107941 0.00512434 0.00368628 0.0652062 0.0251044 0.0133617 0.0652292 0.0278706 0.015147 0.0603777 0.0225792 0.012751 0.0687943 0.0210645 0.0171936 8 8.2 311370 226199 85171 13383 11876 9933
8.3 0.0152299 0.00651015 0.00465717 0.083589 0.0243943 0.0154912 0.0841841 0.0272043 0.0170697 0.0834552 0.0252858 0.0155784 0.0896935 0.023687 0.0188224 8.2 8.4 261451 180147 81304 13117 11202 9378
8.5 0.0211575 0.00770701 0.00587358 0.103875 0.0256728 0.0166137 0.108226 0.0293806 0.0184651 0.108548 0.023019 0.0177447 0.112318 0.0246338 0.0196159 8.4 8.6 217656 144650 73006 12327 10161 8382
8.7 0.0300694 0.00865249 0.00776182 0.128743 0.0278368 0.0194491 0.131675 0.0304723 0.0235309 0.127986 0.0276184 0.0187674 0.140219 0.0273574 0.0219065 8.6 8.8 175890 115699 60191 10768 8857 7404
8.9 0.0396089 0.0106082 0.00917514 0.159552 0.0265934 0.0203331 0.15791 0.0307732 0.0226992 0.16086 0.0253206 0.0213086 0.173329 0.0289913 0.0216928 8.8 9 141318 92887 48431 9553 7353 6113
9.1 0.052577 0.0116072 0.0101435 0.197807 0.0261241 0.0229173 0.193156 0.028907 0.0289896 0.201435 0.0274571 0.0210884 0.217949 0.0277069 0.0267084 9 9.2 114827 75851 38976 8068 6175 5126
9.3 0.0679247 0.0123068 0.011977 0.238273 0.023443 0.0223974 0.224476 0.02409 0.0281512 0.244339 0.0243324 0.022257 0.239493 0.0280361 0.0228149 9.2 9.4 94681 62738 31943 6713 5274 4347
9.5 0.0891798 0.0128329 0.0128902 0.280531 0.0227091 0.0212603 0.247441 0.0246486 0.0245077 0.281994 0.0239605 0.0239699 0.301085 0.0229463 0.0272442 9.4 9.6 80637 53863 26774 5428 4717 3789
9.7 0.115037 0.0128571 0.0131363 0.332843 0.0208695 0.0198125 0.289739 0.0226627 0.0280644 0.344432 0.0219646 0.0213721 0.352042 0.0261242 0.022903 9.6 9.8 69491 46913 22578 4033 4090 3372
9.9 0.150475 0.0148252 0.0150061 0.38597 0.0194405 0.0193018 0.305991 0.0230156 0.026978 0.39877 0.0211592 0.0220188 0.412675 0.0192531 0.0213844 9.8 10 62157 42113 20044 2872 3934 3143
10.1 0.195819 0.0158239 0.0148306 0.451367 0.0174173 0.0180296 0.334267 0.0262251 0.0271026 0.472302 0.0229292 0.0240096 0.463608 0.0171814 0.0157554 10 10.2 56679 38916 17763 1740 3655 2996
10.3 0.260925 0.0171015 0.0179416 0.527848 0.0163933 0.0173703 0.394578 0.0322906 0.0240747 0.544746 0.020237 0.0175217 0.560099 0.0166438 0.0157113 10.2 10.4 51466 35822 15644 864 3674 2778
10.5 0.347742 0.0141334 0.017323 0.611405 0.0161117 0.0153961 0.445623 0.0437947 0.035651 0.612598 0.0181221 0.0192444 0.635753 0.0133839 0.0125899 10.4 10.6 45139 31964 13175 320 3473 2413
10.7 0.450923 0.0149308 0.0170482 0.686567 0.0160466 0.0150422 0.574074 0.0575048 0.0432099 0.680412 0.0209174 0.0192081 0.724589 0.0149679 0.0174235 10.6 10.8 35627 25698 9929 102 2650 2027
10.9 0.565271 0.0130168 0.0181475 0.766092 0.0183282 0.0176391 0.767442 0.0242248 0.035299 0.724716 0.0229095 0.0213735 0.813732 0.0192565 0.0221987 10.8 11 23402 17278 6124 42 1489 1512
11.1 0.681881 0.0168277 0.0190499 0.837192 0.0157121 0.0135609 0.888889 0.111111 0.0555556 0.770297 0.0185228 0.0198697 0.874847 0.0140423 0.0153809 11 11.2 11867 9199 2668 6 519 805
11.3 0.812049 0.0167729 0.0184318 0.891281 0.0121498 0.015238 1 0 0 0.76 0.0294737 0.0353623 0.918089 0.0144266 0.0165014 11.2 11.4 4614 3823 791 2 72 290
11.5 0.899588 0.01374 0.0163613 0.923611 0.0171784 0.0206985 0 0 0 0.75 0.0833333 0.25 0.931818 0.0205628 0.017184 11.4 11.6 1464 1318 146 0 4 69
11.7 0.9601 0.00959724 0.013791 1 0 0 0 0 0 0 0 0 1 0 0 11.6 11.8 398 370 28 0 0 6
11.9 0.978261 0.0108696 0.0115942 1 0 0 0 0 0 0 0 0 0 0 0 11.8 12 65 64 1 0 0 0
12.1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 5 5 0 0 0 0
12.3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 1 1 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0 0
