#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats) Err+ Err- Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.00564741 0.00430463 0.00245122 0.00600839 0.00460858 0.00271167 0.00684992 0.00482938 0.00308666 0.0072777 0.00527885 0.0032374 7.2 7.4 603626 137643 20274 17367 11359
7.5 0.00941841 0.00599573 0.00344427 0.0102948 0.00580987 0.00365086 0.00843417 0.00660942 0.0031584 0.0100525 0.00770312 0.00399322 7.4 7.6 500356 118214 18448 15476 10222
7.7 0.0184366 0.00991042 0.00676004 0.0179154 0.0112251 0.00742332 0.0162114 0.00868188 0.00573867 0.0204105 0.0107293 0.00736287 7.6 7.8 413555 100598 16414 13592 9065
7.9 0.031966 0.014424 0.0095108 0.0337716 0.0133314 0.00960844 0.0288025 0.0138128 0.00857849 0.0322989 0.0138224 0.00834963 7.8 8 344352 90773 15230 12424 8260
8.1 0.041588 0.0143336 0.0104648 0.0439223 0.0149289 0.0115587 0.0389716 0.0141954 0.0108198 0.0412433 0.0208101 0.0115954 8 8.2 291440 88033 15197 12002 8243
8.3 0.0518268 0.0156263 0.0114252 0.0526993 0.0143683 0.0128858 0.0536068 0.0153096 0.0139462 0.0543249 0.0190895 0.0129039 8.2 8.4 244562 81145 15114 11258 7348
8.5 0.0650131 0.0156524 0.0135472 0.0678044 0.0169826 0.0169784 0.0669261 0.017075 0.0130596 0.0712645 0.0212666 0.0140629 8.4 8.6 198875 67900 13280 9715 6378
8.7 0.082067 0.0161093 0.016317 0.0841287 0.0173489 0.0185012 0.0816676 0.0164456 0.014348 0.0986681 0.0220458 0.0176602 8.6 8.8 159315 54750 11767 8263 5406
8.9 0.103678 0.0150174 0.0176024 0.106281 0.016786 0.0192932 0.097174 0.0159785 0.0174022 0.120984 0.0219695 0.0166758 8.8 9 127137 43185 9957 6756 4374
9.1 0.127181 0.0180318 0.0214718 0.120435 0.0214389 0.0205168 0.131617 0.0179953 0.0212509 0.141669 0.0238906 0.0223663 9 9.2 103340 34907 8495 5834 3690
