#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 8.625 8.875 27674 195 391 353
9.00 0 0 0 0 0 0 0 0 0 8.875 9.125 48846 585 1329 1185
9.25 0 0 0 0 0 0 0 0 0 9.125 9.375 230063 3818 8040 6810
9.50 0 0.5 0 0.75 0 0.464286 0.6 0.114286 0.6 9.375 9.625 853629 12215 17450 14356
9.75 0.653846 0.081448 0.240053 0.766667 -0.0285714 0.353623 0.763158 0.0240762 0.254067 9.625 9.875 2.36202e+06 31173 34455 26976
10.00 0.938596 -0.0104197 0.131446 0.857143 0.0484127 0.0928116 0.928105 0.0123716 0.0893949 9.875 10.125 3.4371e+06 58449 58193 44123
10.25 0.96463 0.00648886 0.0278487 0.971795 0 0.0291197 0.968447 0.00997066 0.0162727 10.125 10.375 2.4703e+06 58134 55231 40531
10.50 0.962238 0.0145064 0.00524855 0.967366 0.0111287 0.00433624 0.963955 0.0147687 0.000991702 10.375 10.625 1.54862e+06 47696 43100 31945
10.75 0.967642 0.00719929 0.00918746 0.961538 0.0118272 0.000600934 0.967678 0.0101675 0.00304568 10.625 10.875 959108 38789 32023 23590
11.00 0.956837 0.0146159 0.00694478 0.954626 0.0150553 0.00268346 0.962373 0.00987965 0.00366855 10.875 11.125 588485 30600 22721 16097
11.25 0.934039 0.0276904 0.000156224 0.929912 0.0304484 0.000123918 0.940117 0.0200441 0.00601566 11.125 11.375 345985 22075 14758 10349
11.50 0.880228 0.0501441 -0.00408232 0.870923 0.0536936 0.000750124 0.89825 0.0295995 0.0112976 11.375 11.625 204169 13277 9949 6489
11.75 0.785221 0.0869864 -0.0168868 0.784237 0.074993 -0.00588667 0.830723 0.0400639 0.0107514 11.625 11.875 119398 4327 6529 4095
12.00 0.724409 0.0605646 -0.0141798 0.645317 0.0804039 -0.0129197 0.683912 0.0544184 -0.0034706 11.875 12.125 69704 495 4669 2608
12.25 0.619048 0.047619 0.0220327 0.523583 0.0612335 -0.00309628 0.526316 0.0352725 0.00716025 12.125 12.375 40422 58 3064 1666
12.50 0.714286 -0.0267857 0.135338 0.382963 0.0452604 0.0131005 0.390607 0.0431927 0.0103093 12.375 12.625 22807 17 1776 1028
12.75 0.333333 0 0.133333 0.31203 0.0333931 0.0235345 0.303672 0.033314 0.0219822 12.625 12.875 13035 3 617 782
13.00 0 0 0 0.235294 0.0682773 0.0628803 0.141921 0.0262604 0.0232773 12.875 13.125 7250 2 58 481
13.25 0.333333 0 0 0.25 0.0833333 0 0.0815047 0.0178742 0.00802227 13.125 13.375 3821 3 9 330
13.50 0 0 0 0.5 0 0 0.0315789 0.0152961 0.00553728 13.375 13.625 1954 0 2 196
13.75 0 0 0 0 0 0 0.0740741 0.00139762 0.0174703 13.625 13.875 969 0 0 56
14.00 0 0 0 0 0 0 0 0 0 13.875 14.125 427 0 0 7
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 172 0 0 1
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 39 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 10 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 2 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
