#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0 0 3.63504e-05 0 0 3.63504e-05 0 0 3.63504e-05 0 0 3.63504e-05 8.625 8.875 29743 2233 236 450 273
9 -2.15922e-05 4.6748e-10 2.15913e-05 -2.15922e-05 4.6748e-10 2.15913e-05 -2.15922e-05 4.6748e-10 2.15913e-05 -2.15922e-05 4.6748e-10 2.15913e-05 8.875 9.125 53358 7045 819 1458 932
9.25 0 4.33304e-05 0 0 0 0 0 0.000102501 0 0 0.000168265 0 9.125 9.375 254776 46074 5400 9735 5942
9.5 7.26862e-05 0.000320543 -2.00962e-05 0.000299938 0.000352987 -1.25174e-05 9.63956e-05 0.00050373 -3.02643e-05 1.23381e-06 0.000628858 -6.10077e-05 9.375 9.625 1.02446e+06 143384 18731 23506 13332
9.75 0.000193303 0.00146057 -3.06878e-05 0.000214549 0.00227298 -1.5921e-05 0.000387087 0.00215818 -6.86172e-05 0.000395599 0.00248074 -1.97437e-05 9.625 9.875 2.833e+06 358080 44647 42630 23447
10 0.000446117 0.00117345 0.000186864 0.00042145 0.00149595 7.56205e-05 0.000693126 0.00182524 0.000271925 0.00122543 0.0017778 0.000669142 9.875 10.125 3.69643e+06 533658 68412 61454 33281
10.25 0.00195373 0.00256438 0.000861945 0.00173886 0.00318761 0.00063131 0.00256003 0.00369723 0.000872763 0.00499926 0.00329037 0.0026889 10.125 10.375 2.58488e+06 485947 65682 55982 29692
