#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 0 5.6262e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 8.625 8.875 37923 35548 2375 116 380 460
9.00 5.6608e-05 1.88693e-05 5.6608e-05 0 0 0 0 0 0 0 0 0 0 0 0 8.875 9.125 59823 52996 6827 404 1222 1467
9.25 8.8783e-05 2.80307e-05 7.47664e-05 0.000148655 0.0001184 0.000148655 0 0 0 0.000342056 0.000340189 0.000342056 0.000152416 0.000152416 0.000152416 9.125 9.375 247640 214005 33635 2332 5847 6561
9.50 0.000317653 0.000196177 0.000291698 0.000737572 0.000421126 0.000693489 0.000324307 0.00046161 0.000324307 0.000617665 0.000371748 0.000617665 0.000652985 0.000548161 0.000652985 9.375 9.625 760370 692580 67790 6167 9714 10720
9.75 0.00285654 0.000865365 0.00251117 0.00389781 0.00227224 0.00349877 0.00301966 0.00256693 0.00267739 0.00372088 0.00348097 0.00324668 0.00551791 0.00298898 0.00496453 9.625 9.875 1.91801e+06 1.74407e+06 173944 16227 19619 20660
10.00 0.00386583 0.00132915 0.00341281 0.0112512 0.00400787 0.00943162 0.0107282 0.00505846 0.00889838 0.0121545 0.00486304 0.0101389 0.016367 0.00430828 0.0138893 9.875 10.125 2.93721e+06 2.53218e+06 405022 42132 46567 45885
10.25 0.00605052 0.0011811 0.00522129 0.0241971 0.00702677 0.0181255 0.0225914 0.00892773 0.0165225 0.0254367 0.00921486 0.0182142 0.0336828 0.00556148 0.0252518 10.125 10.375 2.25179e+06 1.84083e+06 410958 45504 48945 46166
10.50 0.0109877 0.00125875 0.00897061 0.0492762 0.0116905 0.0293078 0.0415367 0.0166671 0.0238867 0.0562234 0.0164417 0.0312532 0.0701806 0.00905646 0.0427299 10.375 10.625 1.44091e+06 1.11852e+06 322387 37509 39681 37432
10.75 0.0200653 0.00146083 0.0151265 0.100963 0.0192982 0.046825 0.0859236 0.0345156 0.0350814 0.107219 0.0230581 0.0487606 0.130735 0.0130135 0.0640319 10.625 10.875 899361 671357 228004 29212 30004 28118
11.00 0.0364119 0.00214192 0.0231295 0.171902 0.0280062 0.0578468 0.142647 0.053363 0.0431929 0.1748 0.0285841 0.0560613 0.209421 0.0121609 0.0738361 10.875 11.125 556939 400693 156246 23071 20984 19807
11.25 0.0681897 0.00225511 0.0355571 0.260223 0.0289326 0.0566443 0.224874 0.0615204 0.041749 0.256168 0.0362686 0.050015 0.312401 0.0103773 0.0765676 11.125 11.375 335653 240696 94957 17432 13538 12676
11.50 0.125684 0.000966862 0.0469586 0.367432 0.0320617 0.0371714 0.306579 0.0620469 0.0334306 0.357625 0.041684 0.031059 0.429347 0.00925836 0.0544568 11.375 11.625 200462 145524 54938 10989 8892 7919
11.75 0.204084 0.00120221 0.0483436 0.49623 0.0298811 0.0127712 0.401355 0.0556605 0.00476328 0.495448 0.0363936 0.0103411 0.54531 0.0123016 0.0303048 11.625 11.875 119597 87763 31834 3837 5821 5043
12.00 0.308504 0.0090479 0.0358033 0.611328 0.0398069 -0.00165778 0.547085 0.0724434 -0.0120142 0.599171 0.0574499 -0.009018 0.645647 0.0237765 0.0114172 11.875 12.125 70482 51821 18661 446 4099 3251
12.25 0.437159 0.0347628 0.0303449 0.716258 0.054495 -0.00553572 0.808824 0.0245098 0.0139517 0.711877 0.0702981 -0.0136477 0.729435 0.0466917 0.00388902 12.125 12.375 41500 31142 10358 68 2728 2018
12.50 0.561294 0.0729919 0.0273603 0.816492 0.0586306 -0.00129259 0.954545 0.0191388 -0.00197631 0.802907 0.0597932 -0.00487465 0.80699 0.060964 0.00460869 12.375 12.625 24359 18550 5809 22 1720 1259
12.75 0.670695 0.0957747 0.0165379 0.872027 0.049955 0 1 0 0 0.836938 0.0747025 -0.00671482 0.876392 0.0500624 0.00622034 12.625 12.875 14326 11005 3321 4 601 898
13.00 0.770704 0.0997701 0.0109717 0.930116 0.0383446 0.00286412 1 0 0 0.901408 0.0492089 -0.0121718 0.921329 0.0343027 0.00391394 12.875 13.125 8070 6267 1803 3 71 572
13.25 0.832833 0.0953291 0.00737506 0.949299 0.031853 0.00100398 0 0 0 0.833333 0.0555556 0 0.96114 0.0284434 0.000406921 13.125 13.375 4588 3661 927 0 6 386
