#For SF galaxies, QTime is the duration of the last period when they were quenched.
#mpeak <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.9436e+09 0 0 355716 7018.75 0 0 0 0.321729 3.23718e-05 0.325617 0.0836933 0.0952364 0.395394 2.85204e-05 0.409947 0.0542345 0.08418 0.471147 1.36839e-05 0.481609 0.0129962 0.0312847 6135072
1.56623e+10 0 0 185351 7363.78 0 0 0 0.265579 5.03809e-05 0.256792 0.09049 0.0702565 0.36477 4.87057e-05 0.37751 0.0589725 0.0897339 0.466274 2.11573e-05 0.475259 0.0149168 0.0312687 2284893
2.47339e+10 0 0 199896 9105.02 0 0 0 0.240372 5.7835e-05 0.226409 0.0904246 0.0578089 0.353887 5.80734e-05 0.364237 0.0623653 0.08786 0.466444 2.25685e-05 0.474022 0.0149803 0.0292926 1595853
3.91377e+10 0 0 539366 18880.4 0 0 0 0.226847 6.72247e-05 0.212461 0.0862508 0.052441 0.35826 6.55895e-05 0.366714 0.0593971 0.0787741 0.469975 2.25655e-05 0.475942 0.0134051 0.0249607 1089254
6.20252e+10 0 0 1.82504e+06 43571.7 0 0 0 0.225614 7.99012e-05 0.21324 0.0817924 0.053689 0.372102 7.0304e-05 0.379153 0.0517094 0.0667059 0.47368 2.27749e-05 0.478504 0.0116519 0.0211117 731812
9.82848e+10 0 0 4.63998e+06 87530.1 0 0 0 0.23607 9.92872e-05 0.2265 0.0793021 0.0585477 0.386289 7.55421e-05 0.391581 0.0455318 0.0559123 0.476365 2.51753e-05 0.4806 0.0104881 0.0188072 472732
1.55698e+11 0 0 1.17173e+07 180897 0 0 0 0.25282 0.000123811 0.24639 0.0757603 0.0626636 0.398467 8.43148e-05 0.402845 0.0411426 0.0493062 0.478915 2.95404e-05 0.483025 0.00924054 0.0171846 297945
2.46488e+11 0 0 2.65077e+07 349234 0 0 0 0.273759 0.000152431 0.27027 0.0704096 0.0639603 0.411827 9.56673e-05 0.416077 0.0364847 0.0445486 0.482123 3.47124e-05 0.486157 0.00754777 0.0149634 185231
3.90352e+11 0 0 5.79084e+07 672574 0 0 0 0.299838 0.000189702 0.298238 0.0664768 0.0632446 0.426209 0.000110311 0.43118 0.0308377 0.0402565 0.484757 4.31081e-05 0.48886 0.00620171 0.0132327 112255
6.16775e+11 0 0 1.17947e+08 1.27593e+06 0 0 0 0.322665 0.000237737 0.322794 0.0621379 0.0618474 0.431756 0.000138085 0.436508 0.0293728 0.0377363 0.483787 6.61414e-05 0.48883 0.00648987 0.0148463 64996
9.76384e+11 0 0 2.18899e+08 2.34134e+06 0 6.11817e+08 0 0.32802 0.000304226 0.329725 0.0574128 0.0609469 0.423239 0.000202205 0.427605 0.0341053 0.0413295 0.47714 0.000124028 0.484942 0.0091778 0.0239386 36267
1.54374e+12 0 0 3.80025e+08 4.28887e+06 0 9.3351e+08 0 0.316347 0.00041593 0.31741 0.0573771 0.0590351 0.404254 0.000324548 0.408087 0.0424241 0.0488084 0.465279 0.000242045 0.47698 0.0143443 0.0409746 18686
2.43347e+12 0 0 5.95948e+08 7.72399e+06 3.9284e+08 9.37502e+08 3.9284e+08 0.295777 0.000597074 0.295651 0.0566669 0.0569997 0.381436 0.000529078 0.383181 0.0510131 0.0517051 0.451133 0.000462093 0.466655 0.0212371 0.0605215 8693
3.84096e+12 0 0 8.86296e+08 1.42984e+07 6.92559e+08 1.17617e+09 6.92559e+08 0.277619 0.0008849 0.276868 0.0562804 0.0552849 0.360678 0.000894877 0.360531 0.0601474 0.0570487 0.438838 0.000854914 0.457201 0.0290761 0.0782282 3817
6.06732e+12 0 0 1.23809e+09 2.59101e+07 1.093e+09 1.2342e+09 1.093e+09 0.259402 0.00141018 0.25793 0.0556572 0.0530337 0.341485 0.0016102 0.339628 0.0679349 0.0632928 0.430918 0.00157873 0.453909 0.0326845 0.0922909 1472
9.62768e+12 0 0 1.63485e+09 4.62769e+07 1.56521e+09 1.34423e+09 1.11547e+09 0.242606 0.0021196 0.240579 0.0529622 0.0521242 0.327332 0.0028018 0.318378 0.0838316 0.0565528 0.420817 0.00280401 0.442665 0.0438852 0.103887 588
1.52276e+13 0 0 1.98875e+09 8.71329e+07 2.10685e+09 1.16818e+09 1.47102e+09 0.232289 0.0038189 0.226908 0.0558586 0.0417422 0.328597 0.00556128 0.312589 0.102767 0.0597892 0.421197 0.00517741 0.446802 0.0420853 0.113325 189
2.39355e+13 0 0 2.39026e+09 1.36796e+08 2.54895e+09 8.45346e+08 1.5212e+09 0.228094 0.00753927 0.227427 0.0477772 0.0592709 0.316547 0.00966101 0.301489 0.117976 0.0657067 0.422166 0.00819682 0.437118 0.0484625 0.0769576 68
3.76972e+13 0 0 2.54085e+09 1.87014e+08 2.58089e+09 8.66912e+08 6.4376e+08 0.218625 0.010951 0.203434 0.0652679 0.0393365 0.321008 0.0155807 0.302034 0.120922 0.0661814 0.418522 0.0123604 0.437075 0.0465845 0.0869806 27
6.0303e+13 0 0 3.09194e+09 3.94459e+08 3.72477e+09 4.37779e+08 2.87136e+09 0.197411 0.0176389 0.177898 0.073476 0.0279962 0.304709 0.0235397 0.314139 0.0764616 0.101444 0.415043 0.0185792 0.432031 0.0330502 0.0566634 11
