#For SF galaxies, QTime is the duration of the last period when they were quenched.
#obs_sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.64827e+07 0 0 35491.2 5856.36 0 0 0 0.166416 4.48153e-05 0.161883 0.0389991 0.0300114 0.239397 4.99626e-05 0.240904 0.0405658 0.0436561 0.310326 2.07709e-05 0.314231 0.0107711 0.0184112 640612
1.56895e+08 0 0 110665 17650.1 0 0 0 0.168675 7.95065e-05 0.164093 0.0405216 0.0312905 0.245848 8.34922e-05 0.247938 0.0384906 0.0426548 0.312908 3.1979e-05 0.316418 0.0095602 0.0164309 215888
2.48584e+08 0 0 314915 35214.9 0 0 0 0.171923 9.24965e-05 0.167397 0.0415044 0.0318806 0.250344 9.22576e-05 0.252904 0.0364553 0.0416645 0.314543 3.36081e-05 0.317746 0.00879073 0.0149963 165436
3.94112e+08 0 0 532098 51670.3 0 0 0 0.175896 0.000107444 0.171472 0.0424218 0.032783 0.254852 0.000101747 0.25754 0.0347461 0.0401721 0.315986 3.5339e-05 0.318911 0.00812146 0.0138174 125655
6.24619e+08 0 0 1.08535e+06 85285 0 0 0 0.180256 0.000124915 0.176011 0.0435095 0.0340332 0.258829 0.000112388 0.26173 0.0331133 0.0389613 0.317047 3.81117e-05 0.319866 0.00761539 0.0131056 96392
9.88274e+08 0 0 2.37332e+06 149801 0 0 0 0.184951 0.000145078 0.180852 0.0441109 0.0347119 0.263139 0.000124011 0.266177 0.031526 0.0371548 0.318353 4.08454e-05 0.320977 0.0071049 0.0121632 73103
1.56834e+09 0 0 3.8786e+06 225018 0 0 0 0.18963 0.000169905 0.185794 0.0443549 0.0357083 0.266941 0.000139277 0.269899 0.0307277 0.0360447 0.319301 4.57887e-05 0.321967 0.00655618 0.0117748 54374
2.48544e+09 0 0 5.77984e+06 313626 0 0 0 0.194374 0.000195904 0.190707 0.0447188 0.0363545 0.270614 0.000154337 0.273706 0.0289151 0.034742 0.320294 5.0391e-05 0.322885 0.00619319 0.01117 40759
3.93585e+09 0 0 1.01259e+07 503342 0 0 0 0.199703 0.000231636 0.196532 0.0449891 0.0373345 0.274381 0.000176495 0.277502 0.0281527 0.0334779 0.32129 5.81127e-05 0.323997 0.00558898 0.0108058 29693
6.23771e+09 0 0 1.40526e+07 684687 0 0 0 0.205665 0.000270262 0.203257 0.0447793 0.0388126 0.279186 0.000196773 0.282615 0.0266794 0.03291 0.322441 6.60142e-05 0.325168 0.00500393 0.0100318 22073
9.88411e+09 0 0 2.38095e+07 1.0584e+06 0 0 0 0.211231 0.000313355 0.209273 0.0444539 0.0392144 0.283095 0.000219927 0.287032 0.0248805 0.0325917 0.323405 7.52415e-05 0.326168 0.00436157 0.00925678 16324
1.57011e+10 0 0 3.45506e+07 1.46543e+06 0 0 0 0.217667 0.000363493 0.215953 0.0445123 0.039671 0.286687 0.000247183 0.291267 0.0224939 0.0319017 0.324154 8.85392e-05 0.326943 0.00378188 0.00850835 11986
2.48345e+10 0 0 4.31948e+07 1.86904e+06 0 0 0 0.221891 0.000412652 0.220674 0.043329 0.0394734 0.288809 0.000275155 0.294017 0.020434 0.031848 0.324053 0.000111481 0.327172 0.00356323 0.00835833 9133
3.92668e+10 0 0 4.6371e+07 2.31477e+06 0 0 0 0.226671 0.000480273 0.225943 0.0431015 0.0392904 0.289756 0.000315943 0.295222 0.0185305 0.030353 0.323425 0.000143482 0.326924 0.00345379 0.008762 6518
6.18463e+10 0 0 4.63513e+07 2.77087e+06 0 0 0 0.228 0.000574261 0.227493 0.041809 0.0394912 0.288402 0.000386886 0.294358 0.018384 0.0311686 0.322183 0.00018946 0.326082 0.00398663 0.00948745 4435
9.72985e+10 0 0 5.05548e+07 3.95694e+06 0 0 0 0.228199 0.000762882 0.228017 0.0404916 0.0389641 0.285292 0.000544005 0.2915 0.0182167 0.0327617 0.319821 0.000295036 0.324373 0.00471258 0.0119005 2462
1.52984e+11 0 0 4.24512e+07 5.28114e+06 0 0 0 0.229339 0.00114574 0.230319 0.0390497 0.0406749 0.283853 0.000824786 0.28969 0.0184822 0.0317455 0.318349 0.000450965 0.322919 0.0057475 0.0130793 1039
2.40859e+11 0 0 2.06626e+07 6.23198e+06 0 0 0 0.229482 0.00188038 0.232442 0.0322233 0.0431817 0.281535 0.00137367 0.285784 0.0179084 0.0277776 0.316892 0.000753155 0.320686 0.00639552 0.0126678 338
3.80771e+11 0 0 1.2513e+07 8.80036e+06 0 0 0 0.229725 0.00396604 0.23142 0.0329921 0.0380144 0.282198 0.00308569 0.290172 0.0160556 0.0299821 0.315813 0.00173444 0.320563 0.00670537 0.0181186 69
5.84863e+11 0 0 0 0 0 0 0 0.219541 0.0108968 0.217548 0.0579677 0.0381776 0.27717 0.00599139 0.26943 0.0441594 0.00913963 0.314256 0.00346766 0.317683 0.0114004 0.0197085 12
