#For SF galaxies, QTime is the duration of the last period when they were quenched.
#obs_sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.64827e+07 0 0 42032.3 6467.92 0 0 0 0.167744 4.9558e-05 0.16176 0.045806 0.0324665 0.236408 5.50579e-05 0.23825 0.0454338 0.0490515 0.306013 2.91193e-05 0.31253 0.0126558 0.0252623 640612
1.56895e+08 0 0 117364 18085.5 0 0 0 0.170581 8.77662e-05 0.164961 0.0474464 0.0346279 0.243481 9.15662e-05 0.246435 0.0420534 0.048285 0.309557 4.39136e-05 0.315253 0.0109645 0.0220078 215888
2.48584e+08 0 0 378261 38599.2 0 0 0 0.173996 0.000101146 0.168948 0.0471435 0.0357353 0.248297 0.000100693 0.251899 0.0391637 0.0469633 0.31173 4.54759e-05 0.316825 0.00997415 0.0196692 165436
3.94112e+08 0 0 629950 56937.6 0 0 0 0.178241 0.000116597 0.173751 0.0472476 0.0368367 0.253227 0.000110422 0.257025 0.0368195 0.0450403 0.313626 4.70194e-05 0.318168 0.00911066 0.0177933 125655
6.24619e+08 0 0 1.28353e+06 94416.1 0 0 0 0.182693 0.000134283 0.178601 0.0475756 0.0381034 0.257411 0.000121528 0.261442 0.0347196 0.0432244 0.314952 5.01143e-05 0.319215 0.00849232 0.0168161 96392
9.88274e+08 0 0 2.75145e+06 160950 0 0 0 0.187644 0.000154792 0.18395 0.047536 0.0387891 0.262042 0.000133408 0.266075 0.0330158 0.0409993 0.31657 5.28192e-05 0.320491 0.00780353 0.0152832 73103
1.56834e+09 0 0 4.63681e+06 248188 0 0 0 0.192495 0.00017933 0.189417 0.0468033 0.0395501 0.26613 0.000148593 0.270131 0.031557 0.0392926 0.31771 5.82412e-05 0.321595 0.00712913 0.0147029 54374
2.48544e+09 0 0 7.41611e+06 361521 0 0 0 0.197431 0.000205903 0.194802 0.0466624 0.0401195 0.269999 0.000163727 0.273947 0.0298945 0.0371979 0.318901 6.3875e-05 0.322626 0.00664508 0.013904 40759
3.93585e+09 0 0 1.34291e+07 589500 0 0 0 0.203023 0.000241533 0.201018 0.0459004 0.0409666 0.273952 0.000186821 0.277943 0.0288686 0.0358329 0.320057 7.21617e-05 0.323789 0.00597072 0.0131895 29693
6.23771e+09 0 0 1.99216e+07 832623 0 0 0 0.209011 0.000279318 0.207594 0.0455272 0.0415292 0.278884 0.000207111 0.283207 0.0269893 0.0352539 0.321353 8.105e-05 0.325068 0.00523624 0.01221 22073
9.88411e+09 0 0 3.38506e+07 1.3131e+06 0 0 0 0.214578 0.000321463 0.213483 0.0445974 0.0417056 0.28299 0.000229874 0.287609 0.0251753 0.0342178 0.322481 9.04087e-05 0.326112 0.00455329 0.0111324 16324
1.57011e+10 0 0 5.18861e+07 1.85663e+06 0 0 0 0.220943 0.00036959 0.220283 0.0438972 0.041742 0.286608 0.000256892 0.291873 0.0223871 0.0336147 0.323277 0.000105569 0.326946 0.00388122 0.0101852 11986
2.48345e+10 0 0 7.10371e+07 2.5269e+06 0 0 0 0.22507 0.00041734 0.224652 0.0433684 0.0411183 0.288826 0.000282717 0.29471 0.0202916 0.0330687 0.323131 0.000130932 0.327075 0.00373968 0.00990108 9133
3.92668e+10 0 0 7.80802e+07 3.11022e+06 0 0 0 0.229492 0.000483417 0.229474 0.0425055 0.0404422 0.289654 0.000323937 0.295492 0.0186209 0.0310103 0.322448 0.000164856 0.326797 0.00365195 0.0105639 6518
6.18463e+10 0 0 8.2235e+07 3.80681e+06 0 0 0 0.230428 0.000576404 0.230223 0.0417589 0.0398377 0.288219 0.000395173 0.294358 0.0186092 0.0321567 0.32094 0.000218711 0.325738 0.0043748 0.0121755 4435
9.72985e+10 0 0 8.68621e+07 5.24063e+06 0 0 0 0.230635 0.000756462 0.230909 0.0391573 0.0389245 0.285018 0.000546675 0.291455 0.0185316 0.0334187 0.318519 0.000332883 0.324003 0.00505897 0.0139157 2462
1.52984e+11 0 0 8.26823e+07 7.60874e+06 0 0 0 0.231153 0.00114595 0.232944 0.0380978 0.0423428 0.28314 0.000848292 0.289443 0.018889 0.0335536 0.316614 0.000526904 0.32213 0.00653127 0.0152997 1039
2.40859e+11 0 0 5.20293e+07 1.0169e+07 0 0 0 0.23199 0.00186091 0.235019 0.0325575 0.0393102 0.280683 0.00146602 0.286328 0.0183667 0.0299358 0.315293 0.000851227 0.319556 0.00732607 0.0156702 338
3.80771e+11 0 0 1.34629e+07 9.45023e+06 0 0 0 0.230555 0.00402498 0.230487 0.0376334 0.0359402 0.282278 0.00295817 0.288758 0.0179223 0.0270474 0.31423 0.00188802 0.318634 0.00817421 0.0160096 69
5.84863e+11 0 0 0 0 0 0 0 0.219165 0.0110687 0.218004 0.0586712 0.0369895 0.27551 0.00622842 0.269588 0.0432507 0.0121964 0.309367 0.00474114 0.316179 0.0123962 0.0247317 12
