#For SF galaxies, QTime is the duration of the last period when they were quenched.
#sm <FQ> AvgErr <QTime> AvgErr Median_QTime 1Sig+ 1Sig- <A_SM10> AvgErr Median_A_SM10 1Sig+ 1Sig- <A_SM50> AvgErr Median_A_SM50 1Sig+ 1Sig- <A_SM90> AvgErr Median_A_SM90 1Sig+ 1Sig- Counts
7.63705e+07 0 0 34107.5 6259.94 0 0 0 0.16665 4.96303e-05 0.160545 0.0459794 0.0325086 0.236466 5.51194e-05 0.2383 0.0454562 0.0489108 0.306258 2.86697e-05 0.312641 0.0125764 0.0249738 639807
1.56879e+08 0 0 105153 17034.8 0 0 0 0.170711 8.87783e-05 0.165315 0.047104 0.034923 0.244564 9.11625e-05 0.247623 0.0411545 0.047648 0.310212 4.26898e-05 0.315607 0.0106913 0.0210584 211275
2.48638e+08 0 0 321745 35192.9 0 0 0 0.174735 0.000102434 0.169664 0.0477309 0.0359014 0.249693 9.98063e-05 0.253143 0.0385768 0.046026 0.312352 4.39011e-05 0.317182 0.00974309 0.0190665 162361
3.94078e+08 0 0 586333 54934.3 0 0 0 0.179124 0.000117224 0.174763 0.0470592 0.0370208 0.254188 0.000109703 0.257893 0.0364071 0.0441852 0.314049 4.59323e-05 0.31844 0.00891295 0.0174429 123858
6.2468e+08 0 0 1.30742e+06 96512.4 0 0 0 0.183672 0.000134326 0.179558 0.0470142 0.0374188 0.258702 0.000120226 0.262606 0.0340548 0.0419734 0.315542 4.83178e-05 0.319538 0.00826818 0.0160132 94509
9.89887e+08 0 0 2.48563e+06 150965 0 0 0 0.188514 0.000155308 0.184994 0.0471687 0.0386682 0.26287 0.000132169 0.266715 0.0324614 0.0402622 0.316752 5.24911e-05 0.320667 0.00762036 0.0151655 71719
1.56692e+09 0 0 4.71351e+06 247532 0 0 0 0.193586 0.000178338 0.19048 0.04628 0.0392446 0.267139 0.000145756 0.27086 0.0307256 0.0379952 0.318043 5.69257e-05 0.321707 0.00711969 0.014126 53741
2.48227e+09 0 0 7.59702e+06 371920 0 0 0 0.199065 0.000207565 0.196575 0.0464017 0.0401226 0.271156 0.000163677 0.275114 0.0295166 0.036823 0.319236 6.30986e-05 0.322857 0.00647801 0.0134017 39665
3.93474e+09 0 0 1.29828e+07 577554 0 0 0 0.203826 0.000241352 0.201593 0.046099 0.040442 0.274778 0.00018431 0.278755 0.0281555 0.0353393 0.320286 7.19646e-05 0.323908 0.00592226 0.0126768 29115
6.23395e+09 0 0 2.1211e+07 886128 0 0 0 0.210598 0.00028196 0.209046 0.0450181 0.0409998 0.280232 0.000204169 0.284266 0.026412 0.03364 0.321877 7.96624e-05 0.32543 0.00497383 0.0117011 21180
9.8781e+09 0 0 3.50097e+07 1.31294e+06 0 0 0 0.216462 0.000322023 0.215376 0.0438046 0.0407477 0.284616 0.000226854 0.289397 0.0240433 0.0333655 0.32311 8.71676e-05 0.326568 0.00420183 0.0102834 15815
1.56718e+10 0 0 5.11642e+07 1.90429e+06 0 0 0 0.222784 0.000371953 0.222251 0.0435342 0.0410492 0.288431 0.000251759 0.293452 0.0217045 0.0320266 0.32373 0.000103552 0.327201 0.00374106 0.00963476 11626
2.49056e+10 0 0 7.86963e+07 2.68823e+06 0 0 0 0.226766 0.000414841 0.226344 0.0428976 0.0409765 0.290137 0.000279843 0.29596 0.0191856 0.031931 0.323485 0.000129793 0.327497 0.00334695 0.00980633 9072
3.93054e+10 0 0 8.92655e+07 3.29994e+06 0 0 0 0.231501 0.000478333 0.231381 0.04288 0.040564 0.290651 0.000317723 0.297319 0.0172437 0.0321249 0.322399 0.000172102 0.326975 0.00349936 0.0103657 6628
6.18608e+10 0 0 8.66172e+07 3.82683e+06 0 0 0 0.231235 0.000562572 0.232255 0.0383839 0.0398315 0.28754 0.000388851 0.293501 0.0180877 0.0313922 0.320296 0.000222488 0.325154 0.00431046 0.0121341 4479
9.61744e+10 0 0 8.20456e+07 5.08689e+06 0 0 0 0.230101 0.000761933 0.230252 0.0389418 0.0378685 0.281758 0.000577916 0.288102 0.0191014 0.0336023 0.316523 0.000361077 0.322279 0.00589252 0.0158323 2273
1.4933e+11 0 0 6.90085e+07 9.08626e+06 0 0 0 0.230061 0.0014187 0.231107 0.0373276 0.0403623 0.277976 0.00109666 0.284297 0.0198127 0.034981 0.313566 0.000656767 0.318172 0.00846499 0.0162365 675
2.32158e+11 0 0 4.56108e+07 1.56754e+07 0 0 0 0.232195 0.00320761 0.231671 0.0360616 0.0280811 0.275846 0.00271707 0.28234 0.0171347 0.0273354 0.308772 0.00188969 0.312556 0.0113751 0.0169666 99
3.53425e+11 0 0 0 0 0 0 0 0.222155 0.019908 0.230673 0.0436086 0.0468223 0.262298 0.0136629 0.256151 0.046251 0.0137811 0.303862 0.00872634 0.307488 0.0195233 0.0187849 4
