#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.374560.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.8625 0.4 0.2375 1.81266 0.410098 0.623102 0.249761 0.341175 0.107062 0.9125 0.4125 0.2075 1.76755 0.619832 0.546395 0.294232 0.350121 0.152404 0.925 0.6 0.570312 1.54207 0.826202 0.753098 0.531731 0.305529 0.435852 7.2 7.4 259 76 41 5
7.5 1.1 0.4 0.38125 2.14152 0.238445 0.707151 0.400487 0.293178 0.234858 1.07667 0.458333 0.326667 2.23341 0.302765 0.943269 0.502167 0.187496 0.296397 1.375 0.6 1.08026 1.99375 0.54279 1.60168 0.531731 0.792067 0.457933 7.4 7.6 309 144 57 9
7.7 1.30556 0.271057 0.518056 2.30082 0.178744 0.55539 0.599295 0.163268 0.277177 1.45 0.258333 0.591667 2.53093 0.209697 1.06338 0.716588 0.134883 0.502403 1.525 0.325 1.10652 1.99207 0.767546 1.0167 0.905529 0.40637 0.804119 7.6 7.8 393 245 97 16
7.9 1.39125 0.129583 0.380583 2.29947 0.080152 0.289222 0.660218 0.0807021 0.24055 1.63333 0.191667 0.458333 2.66334 0.158176 0.524734 0.83558 0.175721 0.384923 1.275 0.525 0.525 2.72476 0.248319 1.59062 0.53726 0.344471 0.0658655 7.8 8 577 342 168 20
8.1 1.375 0.195 0.330612 2.27051 0.104007 0.251767 0.656145 0.0831063 0.221288 1.43125 0.175 0.30625 2.46406 0.144026 0.442429 0.707863 0.104405 0.207376 1.6625 0.395833 0.5375 2.21274 0.589664 0.536538 0.881731 0.531731 0.602403 8 8.2 858 516 242 22
8.3 1.24792 0.178646 0.23244 2.18924 0.110622 0.260158 0.617169 0.0949437 0.167227 1.41875 0.165865 0.29375 2.50387 0.133405 0.319406 0.676924 0.0875995 0.192233 1.575 0.65 0.929546 2.54928 0.284857 0.973076 0.868991 0.242067 0.661059 8.2 8.4 1221 769 322 44
8.5 1.24417 0.155833 0.249167 2.11607 0.11176 0.168333 0.580737 0.109092 0.15309 1.525 0.20625 0.296875 2.467 0.158226 0.230354 0.667903 0.11293 0.166218 1.625 0.125 0.608333 2.39687 0.26274 0.406502 0.72396 0.215064 0.500162 8.4 8.6 1566 954 447 66
8.7 1.18636 0.160065 0.203956 2.04445 0.134754 0.174501 0.566161 0.0959931 0.133809 1.4 0.183333 0.265152 2.39128 0.192293 0.203729 0.650581 0.0954545 0.210801 1.38125 0.31875 0.14375 2.55084 0.0881009 0.511059 0.726044 0.219871 0.183014 8.6 8.8 1942 1117 494 79
8.9 1.11364 0.128864 0.164723 1.97029 0.120244 0.181848 0.548729 0.0577674 0.124732 1.35938 0.159375 0.26875 2.2679 0.16655 0.202138 0.583501 0.125436 0.162688 1.23125 0.16875 0.23125 2.24303 0.223076 0.274678 0.538302 0.0751597 0.114228 8.8 9 2490 1231 654 75
9.1 1.025 0.126667 0.157328 1.91762 0.113502 0.211222 0.4761 0.0727631 0.108299 1.25909 0.153409 0.225341 2.24059 0.120503 0.238252 0.559552 0.0972682 0.157496 1.43333 0.216667 0.333333 2.28052 0.402168 0.436051 0.578369 0.0937482 0.267546 9 9.2 2902 1151 731 74
