#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.994717.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 4.175 0.460294 0.803125 6.64716 0.410347 0.659269 1.81208 0.316298 0.402054 4.71731 0.629359 1.00064 7.17786 0.398911 0.912493 2.04138 0.29547 0.447138 4.77 0.48625 0.97 7.26377 0.268599 0.83177 2.10843 0.282813 0.439749 7.2 7.4 12045 1745 2080 2343
7.5 4.01667 0.508333 0.691667 6.67159 0.375776 0.677209 1.71937 0.308941 0.429288 4.87 0.549231 0.940833 7.25714 0.372366 0.756952 2.16061 0.361048 0.48119 4.90926 0.424074 0.939259 7.30504 0.269248 0.718465 2.12637 0.279406 0.425596 7.4 7.6 13395 2085 2556 2804
7.7 3.95385 0.508191 0.642735 6.71297 0.3959 0.616031 1.70464 0.276028 0.383665 4.83088 0.489706 0.913458 7.29368 0.369599 0.686407 1.96455 0.375635 0.377919 4.89423 0.486651 0.893144 7.39739 0.375356 0.744997 2.05784 0.364289 0.374233 7.6 7.8 14513 2355 2906 3330
7.9 3.68472 0.521047 0.557222 6.49907 0.353459 0.53675 1.58949 0.247496 0.29164 4.72375 0.495694 0.871827 7.31226 0.347273 0.650324 1.97059 0.364086 0.316415 4.89167 0.435606 0.886111 7.47645 0.297937 0.690427 2.03357 0.367485 0.418536 7.8 8 15493 2763 3364 3596
8.1 3.67639 0.578968 0.493889 6.45849 0.503473 0.515774 1.5638 0.262312 0.323993 4.61528 0.555035 0.725992 7.25641 0.417546 0.560912 1.93407 0.335927 0.345213 4.75 0.53 0.795 7.33567 0.406413 0.593911 1.9479 0.37102 0.367033 8 8.2 16686 2866 3768 4028
8.3 3.79688 0.778125 0.586875 6.8064 0.821128 0.656028 1.60255 0.336441 0.302967 4.7 0.691509 0.642857 7.45925 0.703913 0.616508 1.96041 0.460433 0.360945 4.85104 0.571458 0.68758 7.53758 0.569713 0.55443 2.04668 0.425266 0.38315 8.2 8.4 18502 3285 4240 4602
8.5 3.98269 0.688899 0.599098 7.18436 0.700489 0.663987 1.567 0.346223 0.28065 4.72143 0.616534 0.673929 7.80972 0.665276 0.663733 1.8871 0.359385 0.311316 4.87267 0.51267 0.602086 7.82989 0.529186 0.63566 2.00187 0.407089 0.321152 8.4 8.6 20380 3859 4806 5335
8.7 3.69375 0.486806 0.53125 6.91141 0.568093 0.630502 1.45224 0.248064 0.2366 4.37742 0.582402 0.545276 7.68028 0.496758 0.594166 1.69689 0.278141 0.258945 4.4775 0.506711 0.523333 7.57407 0.435798 0.570558 1.78714 0.309861 0.263785 8.6 8.8 21000 4062 4634 5261
8.9 3.23431 0.457732 0.398284 6.39927 0.385935 0.506468 1.314 0.19469 0.250265 3.99338 0.518761 0.545049 7.29995 0.435719 0.595863 1.49907 0.218924 0.229469 4.13851 0.487573 0.451749 7.26639 0.402385 0.523446 1.57467 0.248224 0.235842 8.8 9 20072 3843 4143 4743
9.1 2.86845 0.379011 0.370892 5.89066 0.454411 0.455983 1.15411 0.175831 0.229742 3.5837 0.421304 0.449696 6.75087 0.397114 0.511833 1.32139 0.1897 0.189108 3.73 0.416552 0.498333 6.94578 0.398982 0.508148 1.35941 0.213658 0.199764 9 9.2 19298 3784 3622 4222
