#Observed stellar masses in Msun
#Infall delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.339122.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#SM Median_Infall_Delay_Time(MW) Err+ Err- +1_sigma_Infall_Delay_Time(MW) Err+ Err- -1_sigma_Infall_Delay_Time(MW) Err+ Err- Median_Infall_Delay_Time(GR) Err+ Err- +1_sigma_Infall_Delay_Time(GR) Err+ Err- -1_sigma_Infall_Delay_Time(GR) Err+ Err- Median_Infall_Delay_Time(CL) Err+ Err- +1_sigma_Infall_Delay_Time(CL) Err+ Err- -1_sigma_Infall_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.773878 0.111233 0.0965913 1.49767 0.230965 0.154681 0.279131 0.0416835 0.0375653 0.775387 0.0726293 0.0667245 1.47013 0.146747 0.128543 0.271424 0.0227548 0.0215848 0.871889 0.0407973 0.04874 1.50915 0.163428 0.1291 0.288681 0.0242559 0.0316684 7.2 7.4 605997 26260 8738 329
7.5 0.934753 0.153686 0.146356 1.94529 0.136002 0.233283 0.327813 0.0542428 0.044859 0.9456 0.127716 0.126874 1.9519 0.209404 0.324219 0.322264 0.0478732 0.0406457 1.01013 0.0752881 0.117941 1.91564 0.195784 0.220729 0.342675 0.0306773 0.029527 7.4 7.6 498020 26593 8550 326
7.7 1.0774 0.166102 0.14666 2.10749 0.0889189 0.10626 0.373262 0.0661446 0.0491699 1.12607 0.133489 0.127615 2.28819 0.077904 0.128249 0.387748 0.0514924 0.0415207 1.16359 0.0615851 0.0451387 2.32206 0.0605395 0.0925362 0.426539 0.060658 0.059716 7.6 7.8 402937 26162 8374 338
7.9 1.14961 0.171817 0.120138 2.15742 0.072964 0.0638542 0.396269 0.0644768 0.0459031 1.23734 0.123195 0.112947 2.37106 0.0521476 0.0620973 0.428903 0.052365 0.0402164 1.23808 0.070526 0.0546138 2.40877 0.0306926 0.0805268 0.464221 0.0329084 0.0405082 7.8 8 319773 24629 7886 321
8.1 1.1493 0.145263 0.0998694 2.13108 0.0649741 0.0590861 0.400037 0.0642401 0.0425546 1.27973 0.115697 0.104728 2.40009 0.0461636 0.0429134 0.445705 0.0514675 0.0442251 1.3991 0.0670514 0.0639732 2.49349 0.0312383 0.0726366 0.519354 0.0344411 0.0439137 8 8.2 247907 21515 6887 281
8.3 1.0887 0.135988 0.0935685 2.06098 0.0625837 0.0565004 0.381432 0.0604212 0.0399017 1.24824 0.1001 0.0758269 2.36293 0.0442181 0.0479922 0.449268 0.0451913 0.0357169 1.38785 0.061298 0.0593474 2.4755 0.030551 0.0338125 0.524899 0.0510899 0.0401029 8.2 8.4 190734 18299 5911 257
8.5 1.04705 0.118005 0.0809929 1.98948 0.0631659 0.0652515 0.360031 0.0499357 0.0322012 1.25625 0.0984619 0.0879055 2.33619 0.0437167 0.034935 0.451322 0.0482296 0.0423009 1.38522 0.0340643 0.0289588 2.45041 0.0188389 0.0701561 0.627835 0.0539331 0.0866395 8.4 8.6 146282 15399 4789 219
8.7 0.992097 0.0945798 0.082856 1.91177 0.064126 0.0629977 0.334663 0.0379605 0.0305652 1.22969 0.0809814 0.0677488 2.33427 0.0317657 0.028085 0.462601 0.0331944 0.0284047 1.33512 0.047474 0.0798819 2.32055 0.0494812 0.0437746 0.496325 0.0736304 0.0808674 8.6 8.8 113244 12864 4148 167
8.9 0.939725 0.0874482 0.0756449 1.84679 0.056587 0.0645267 0.303912 0.0359456 0.0293256 1.2087 0.0885831 0.0604349 2.29462 0.0301099 0.0343332 0.423554 0.0321906 0.0267904 1.3086 0.126345 0.0640841 2.42486 0.0882773 0.0831497 0.451163 0.0886635 0.0431949 8.8 9 86937 9968 3391 152
9.1 0.906918 0.0935887 0.0804408 1.81205 0.0648483 0.074378 0.290219 0.0274283 0.0286142 1.19675 0.0737369 0.0612972 2.24007 0.0350051 0.0300524 0.425143 0.0283243 0.0286931 1.27022 0.0490009 0.0741484 2.27456 0.0921736 0.0700631 0.327407 0.0411288 0.0376049 9 9.2 66068 7250 2898 112
9.3 0.866133 0.0723958 0.0682659 1.74846 0.0458629 0.0601999 0.271515 0.0245072 0.0269507 1.15148 0.0682679 0.0697147 2.22041 0.0295982 0.0369248 0.412321 0.0416496 0.0312864 1.16359 0.0405777 0.0408069 2.37344 0.0511796 0.0510635 0.30214 0.0213742 0.0292835 9.2 9.4 50549 4789 2339 90
9.5 0.867026 0.073967 0.0773963 1.73733 0.0583992 0.0536608 0.239673 0.0237077 0.0241866 1.09585 0.0561039 0.0497833 2.12635 0.02104 0.0290756 0.405919 0.0225409 0.0250832 1.24452 0.127556 0.0890664 2.33226 0.0451925 0.138021 0.723737 0.0597936 0.137246 9.4 9.6 38972 2952 2107 74
9.7 0.822737 0.0649181 0.0761595 1.69037 0.0443838 0.0651339 0.210131 0.019944 0.0173137 1.07116 0.0603722 0.0596451 2.0897 0.0352876 0.0473721 0.376969 0.0268061 0.0254245 1.44536 0.0672889 0.168731 2.39672 0.057668 0.0780613 0.553275 0.0888928 0.0222028 9.6 9.8 29617 1697 1710 53
9.9 0.903156 0.052898 0.0539305 1.72814 0.0583984 0.0740277 0.22551 0.0266418 0.0235444 1.03224 0.0443556 0.0613838 1.98449 0.0310313 0.0536212 0.385595 0.0316907 0.0296689 1.46615 0.0619291 0.0311991 2.3517 0.111211 0.0585268 0.607127 0.103063 0.0647231 9.8 10 23103 785 1492 53
10.1 0.999052 0.06954 0.0701382 1.79201 0.0341059 0.0477732 0.185859 0.019387 0.019094 0.967642 0.0459484 0.0383993 1.89152 0.0369748 0.0313884 0.376875 0.0212672 0.0202767 1.49719 0.122581 0.34989 2.34113 0.0666869 0.0479641 0.656721 0.0254863 0.143963 10 10.2 18346 346 1333 42
10.3 1.04879 0.0903492 0.0997745 1.64119 0.0876842 0.0525545 0.290779 0.0657745 0.0846146 0.884955 0.0396887 0.0430996 1.79454 0.0357326 0.0607142 0.288407 0.0161231 0.0196546 1.27663 0.0796309 0.0859619 2.18138 0.228849 0.161628 0.475913 0.106784 0.098151 10.2 10.4 14927 134 1101 52
10.5 1.20417 0.0274618 0.0243167 1.63832 0.114783 0.0406115 0.319906 0.0887409 0.186481 0.835162 0.0393586 0.0517211 1.70994 0.0264071 0.0259243 0.253103 0.0150509 0.016432 1.21226 0.0963444 0.263246 1.95589 0.133236 0.0639594 0.487643 0.0507242 0.0531292 10.4 10.6 12401 42 979 41
10.7 1.21226 0.0536869 0.180014 1.86073 0.0379735 0.10392 0.113878 0.0273311 0.0161827 0.766365 0.0428654 0.0362058 1.63264 0.0496546 0.0585955 0.244736 0.012963 0.0129668 0.762946 0.0850698 0.0342582 1.54435 0.286934 0.132903 0.330323 0.107588 0.0460878 10.6 10.8 9696 42 795 33
10.9 1.17985 0.589445 0.230842 2.13155 0.151238 0.140368 0.503981 0.157146 0.434326 0.75124 0.0390186 0.04403 1.634 0.0485792 0.0341824 0.243457 0.0147288 0.0141469 0.762946 0.15254 0.0686432 1.44696 0.414736 0.0622969 0.234155 0.0648893 0.0940524 10.8 11 6313 10 475 29
11.1 0.711509 0.565125 0.208542 1.28833 0.482384 0.129121 0.466081 0.198369 0.0111927 0.659796 0.0791826 0.0606965 1.66101 0.0987058 0.0786822 0.205679 0.0119598 0.0118954 0.814086 0.134926 0.13702 1.8681 0.0845221 0.0860577 0.299044 0.190405 0.106147 11 11.2 3485 2 234 26
11.3 3.14513 0 0 3.14513 0 0 3.14513 0 0 0.677067 0.0773273 0.132041 1.57895 0.12702 0.0560613 0.185751 0.0163469 0.0146001 1.1146 0.288992 0.437532 1.83212 0.308046 0.289843 0.51073 0.0920488 0.152638 11.2 11.4 1269 0 88 10
11.5 3.14513 0 0 3.14513 0 0 3.14513 0 0 0.711509 0.203978 0.243733 1.81825 0.0291088 0.148119 0.186644 0.0623832 0.0477049 0.538026 0.13904 0.070251 1.82007 0.962429 0.372204 0.33547 0.022622 0.0113273 11.4 11.6 311 0 17 3
11.7 3.14513 0 0 3.14513 0 0 3.14513 0 0 1.52808 0.030732 1.16656 2.05665 0.01753 0.00879455 0.0580722 1.45874 0.0231972 3.14513 0 2.6071 3.14513 0 2.58324 3.14513 0 2.63102 11.6 11.8 52 0 3 0
11.9 3.14513 0 0 3.14513 0 0 3.14513 0 0 3.14513 0 0 3.14513 0 0 3.14513 0 0 3.14513 0 0 3.14513 0 0 3.14513 0 0 11.8 12 8 0 0 0
12.1 3.14513 0 0 3.14513 0 0 3.14513 0 0 3.14513 0 0 3.14513 0 0 3.14513 0 0 3.14513 0 0 3.14513 0 0 3.14513 0 0 12 12.2 0 0 0 0
12.3 3.14513 0 0 3.14513 0 0 3.14513 0 0 3.14513 0 0 3.14513 0 0 3.14513 0 0 3.14513 0 0 3.14513 0 0 3.14513 0 0 12.2 12.4 0 0 0 0
