#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.278373.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.5 0.15 0.175 0.852042 0.328185 0.265504 0.151445 0.212017 0.0379829 0.525 0.325 0.290227 0.686538 0.505529 0.344471 0.184496 0.209017 0.0868991 0 0 0 0 0 0 0 0 0 7.2 7.4 83 10 5 0
7.5 0.575 0.225 0.211792 0.960336 0.356849 0.35 0.277895 0.161769 0.169962 0.575 0.225 0.315994 0.69387 0.566836 0.170202 0.476924 0.0889413 0.389722 0 0 0 0 0 0 0 0 0 7.4 7.6 88 15 5 0
7.7 0.55 0.303571 0.325 0.994471 0.42632 0.452403 0.173798 0.283724 0.0920672 0.575 0.225 0.166579 0.826202 0.434134 0.284135 0.489664 0.068269 0.383399 0 0 0 0 0 0 0 0 0 7.6 7.8 112 36 12 0
7.9 0.603571 0.138095 0.328571 1.03654 0.260937 0.494471 0.285819 0.137979 0.204088 0.65 0.2375 0.65 0.926202 0.447235 0.926202 0.400361 0.223437 0.400361 0 0 0 0 0 0 0 0 0 7.8 8 124 56 10 0
8.1 0.7125 0.2375 0.394366 1.11274 0.228384 0.570672 0.358174 0.147356 0.261476 0.7625 0.2625 0.7625 1.04207 0.590504 1.04207 0.312504 0.443026 0.312504 0 0 0 0 0 0 0 0 0 8 8.2 160 93 21 0
8.3 0.691667 0.158333 0.331194 1.2262 0.111378 0.534703 0.350722 0.165143 0.235614 0.7625 0.4375 0.7625 1.30577 0.164907 1.30577 0.297597 0.268269 0.297597 0 0 0 0 0 0 0 0 0 8.2 8.4 226 162 30 0
8.5 0.617647 0.145814 0.296184 1.2038 0.120834 0.611737 0.341507 0.0387401 0.241261 0.8375 0.4625 0.8375 1.33017 0.211899 1.33017 0.41563 0.258169 0.41563 0 0 0 0 0 0 0 0 0 8.4 8.6 321 208 49 0
8.7 0.672368 0.0976316 0.336362 1.18413 0.109614 0.495872 0.320061 0.0525279 0.182899 0.6875 0.2625 0.6875 1.29447 0.228364 1.29447 0.296937 0.160996 0.296937 0 0 0 0 0 0 0 0 0 8.6 8.8 444 290 66 0
8.9 0.706522 0.118478 0.191995 1.15549 0.0689521 0.217457 0.339267 0.112738 0.231836 0.8 0.125 0.49902 1.28413 0.150236 0.611166 0.31863 0.0711147 0.226961 0 0 0 0 0 0 0 0 0 8.8 9 669 313 107 0
9.1 0.627273 0.122727 0.151047 1.1028 0.0718877 0.301026 0.331893 0.122034 0.170378 0.685 0.134231 0.348393 1.28946 0.121316 0.603194 0.275674 0.0548579 0.167741 0 0 0 0 0 0 0 0 0 9 9.2 924 351 167 0
