#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=1.002310.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 4.20833 0.532667 0.833333 6.7356 0.395775 0.714011 1.83218 0.324373 0.396568 4.71042 0.652083 0.902917 7.17049 0.381621 0.74824 2.07126 0.284197 0.394904 4.74375 0.548897 0.953977 7.31483 0.285026 0.885377 2.06583 0.333468 0.414644 7.2 7.4 12257 1753 2061 2331
7.5 4.04737 0.568421 0.68006 6.72474 0.456544 0.719764 1.71919 0.311114 0.400219 4.865 0.568333 0.965 7.26852 0.43274 0.803488 2.11601 0.375945 0.463268 4.9625 0.411413 0.890625 7.36086 0.297564 0.699773 2.16005 0.246959 0.452837 7.4 7.6 13860 2103 2622 2870
7.7 3.9375 0.49 0.630357 6.7282 0.422654 0.595462 1.7234 0.283548 0.394686 4.875 0.5125 0.955556 7.38896 0.353705 0.730353 2.04 0.350379 0.392182 4.94333 0.479743 0.977857 7.37616 0.382719 0.698125 2.08068 0.344878 0.426194 7.6 7.8 15072 2349 2966 3319
7.9 3.73214 0.516294 0.612257 6.58885 0.395566 0.59225 1.60278 0.222642 0.308702 4.70119 0.509103 0.85744 7.353 0.353982 0.668396 1.94213 0.33855 0.356111 4.91957 0.471564 0.863315 7.53503 0.305594 0.65859 2.06172 0.342138 0.392653 7.8 8 15860 2821 3318 3698
8.1 3.67361 0.530556 0.550397 6.48625 0.47438 0.525931 1.56085 0.267075 0.32917 4.5994 0.620161 0.709699 7.29216 0.411667 0.587084 1.91819 0.360426 0.34528 4.774 0.563162 0.807333 7.42551 0.410562 0.60416 2.00025 0.416618 0.378314 8 8.2 17245 2879 3823 4067
8.3 3.80795 0.728296 0.560335 6.77075 0.882861 0.642619 1.58322 0.343314 0.353474 4.76296 0.65151 0.626297 7.54013 0.65768 0.640967 1.99694 0.447179 0.341609 4.93581 0.531782 0.722811 7.6273 0.491476 0.60378 2.06789 0.459456 0.363232 8.2 8.4 18851 3257 4190 4642
8.5 4.00756 0.641516 0.614376 7.19028 0.693077 0.652049 1.58708 0.317769 0.285442 4.74479 0.646117 0.637974 7.82204 0.689866 0.668424 1.90015 0.373052 0.314692 4.84242 0.532576 0.584091 7.85205 0.528822 0.612574 1.9794 0.341549 0.317228 8.4 8.6 20929 3818 4816 5484
8.7 3.71458 0.522917 0.466583 7.0045 0.51574 0.640559 1.47868 0.246637 0.239904 4.40804 0.600618 0.574315 7.71403 0.531669 0.625841 1.68453 0.293418 0.258917 4.53017 0.530244 0.536751 7.65035 0.467206 0.535677 1.80656 0.330683 0.263217 8.6 8.8 21250 4026 4635 5262
8.9 3.21641 0.487165 0.430509 6.39123 0.46243 0.504816 1.31333 0.192725 0.263151 4.02187 0.477038 0.542928 7.28496 0.457062 0.549441 1.49582 0.231829 0.242334 4.12635 0.492614 0.478733 7.17549 0.465557 0.536963 1.61482 0.230898 0.262805 8.8 9 20514 3958 4147 4682
9.1 2.85061 0.39373 0.349934 5.95551 0.379505 0.44719 1.10782 0.208753 0.214123 3.54762 0.444048 0.423425 6.72611 0.479627 0.527764 1.33859 0.193748 0.201037 3.76875 0.418206 0.479957 6.97983 0.409706 0.509595 1.35351 0.220813 0.187589 9 9.2 19710 3619 3648 4377
