#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.713748.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 2.69333 0.301111 0.223889 4.30263 0.303748 0.275846 1.31948 0.211385 0.221433 3.17 0.2625 0.284286 4.68368 0.222404 0.243649 1.5414 0.271947 0.233205 3.11042 0.235417 0.290972 4.73552 0.154093 0.219094 1.41485 0.137078 0.241759 7.2 7.4 3363 718 796 749
7.5 2.48889 0.41688 0.208333 4.27067 0.313324 0.356228 1.2054 0.183669 0.1701 3.075 0.29 0.311111 4.63865 0.256414 0.266815 1.46581 0.231799 0.217712 3.13214 0.390934 0.329643 4.78527 0.203259 0.247633 1.46017 0.231996 0.176224 7.4 7.6 3780 935 976 912
7.7 2.72667 0.610833 0.439167 4.54483 0.766735 0.421687 1.21675 0.295525 0.253709 3.10938 0.418403 0.384375 4.77021 0.536701 0.433173 1.48781 0.265186 0.206984 3.30375 0.397813 0.413365 5.03411 0.222232 0.308586 1.49611 0.244431 0.198331 7.6 7.8 4536 1086 1140 1146
7.9 3.18289 0.843668 0.685895 5.43342 0.693343 0.883487 1.42556 0.415596 0.341808 3.58462 0.612051 0.619139 5.54552 0.789725 0.669364 1.69181 0.412413 0.379369 3.59423 0.437714 0.427564 5.51694 0.432002 0.521674 1.62128 0.326489 0.274571 7.8 8 5946 1610 1532 1516
8.1 3.48125 0.561607 0.697917 5.70693 0.422862 0.512661 1.44382 0.383063 0.290963 3.80104 0.497234 0.582563 6.03125 0.456969 0.633044 1.7142 0.404899 0.370866 3.784 0.411455 0.405774 5.92575 0.477394 0.446283 1.78971 0.322645 0.357259 8 8.2 7828 2348 2082 2063
8.3 3.351 0.4365 0.5385 5.63643 0.317408 0.445571 1.41301 0.296571 0.272236 3.63125 0.486932 0.520535 6.00013 0.450532 0.571879 1.56535 0.429914 0.335192 3.71964 0.374801 0.410268 5.87419 0.3932 0.367447 1.62683 0.31064 0.238565 8.2 8.4 9068 2867 2517 2388
8.5 2.98173 0.450878 0.500348 5.32198 0.351329 0.442695 1.24384 0.230179 0.225047 3.47813 0.445312 0.508681 5.76871 0.389711 0.538305 1.46436 0.274392 0.29171 3.46136 0.404765 0.393771 5.63499 0.460503 0.351984 1.43331 0.294577 0.236041 8.4 8.6 10218 3232 2806 2545
8.7 2.74713 0.397434 0.400433 5.02264 0.321404 0.389554 1.1581 0.199805 0.235128 3.19375 0.383814 0.470777 5.50085 0.369962 0.490652 1.33881 0.237044 0.196563 3.25625 0.35125 0.318287 5.46761 0.38983 0.359582 1.37139 0.245738 0.193131 8.6 8.8 10628 3370 2843 2557
8.9 2.47 0.370761 0.374268 4.68507 0.343026 0.376369 1.02468 0.179045 0.185352 2.95347 0.412528 0.396119 5.19174 0.461111 0.382587 1.18188 0.196512 0.216934 3.02344 0.36921 0.348438 5.10536 0.380889 0.346609 1.26287 0.18338 0.207737 8.8 9 10728 3149 2756 2485
9.1 2.20592 0.345099 0.292713 4.36845 0.306523 0.363662 0.928861 0.14871 0.161433 2.64125 0.345912 0.337762 4.9141 0.377044 0.427091 1.07785 0.135183 0.16532 2.74309 0.399772 0.335732 4.98268 0.420731 0.395095 1.11188 0.155709 0.180978 9 9.2 11004 3107 2631 2420
