#Observed stellar masses in Msun
#Infall delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.445435.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#SM Median_Infall_Delay_Time(MW) Err+ Err- +1_sigma_Infall_Delay_Time(MW) Err+ Err- -1_sigma_Infall_Delay_Time(MW) Err+ Err- Median_Infall_Delay_Time(GR) Err+ Err- +1_sigma_Infall_Delay_Time(GR) Err+ Err- -1_sigma_Infall_Delay_Time(GR) Err+ Err- Median_Infall_Delay_Time(CL) Err+ Err- +1_sigma_Infall_Delay_Time(CL) Err+ Err- -1_sigma_Infall_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 1.15216 0.156221 0.116466 2.14307 0.180397 0.143563 0.402318 0.0553619 0.0391148 1.22446 0.133287 0.10723 2.24141 0.0905955 0.0895052 0.423914 0.0382793 0.027245 1.38123 0.0612217 0.0672516 2.31979 0.0645738 0.0972514 0.485076 0.0226023 0.0185767 7.2 7.4 577104 23898 14225 3016
7.5 1.35512 0.267826 0.1838 2.61808 0.466372 0.359528 0.467671 0.0912008 0.0542288 1.43375 0.191207 0.162985 2.51944 0.291323 0.198624 0.466201 0.0485347 0.0325394 1.5622 0.0805354 0.106011 2.63213 0.143682 0.180189 0.568 0.0472151 0.0452467 7.4 7.6 471604 23278 12939 2776
7.7 1.61512 0.343199 0.201074 3.22991 0.257792 0.297061 0.550779 0.131128 0.0729773 1.70267 0.2163 0.172176 3.22706 0.374008 0.455704 0.532226 0.0922335 0.0517111 1.86302 0.0995847 0.133183 3.3227 0.20043 0.307864 0.680735 0.0406634 0.0405053 7.6 7.8 391181 23273 12538 2745
7.9 1.79086 0.325989 0.194323 3.41018 0.141411 0.129667 0.604315 0.135606 0.0796067 1.89009 0.226963 0.145292 3.64073 0.162574 0.181904 0.60996 0.103412 0.0603001 2.06629 0.0987275 0.0978547 3.69103 0.0966582 0.129032 0.721699 0.0365586 0.037365 7.8 8 324228 22959 11916 2790
8.1 1.81219 0.280528 0.179649 3.39528 0.106688 0.106197 0.615675 0.118996 0.0785369 1.9471 0.18825 0.131603 3.71995 0.118086 0.115174 0.641404 0.0918564 0.0524527 2.11215 0.0876477 0.0564277 3.7416 0.0562274 0.060359 0.778509 0.0468476 0.0541437 8 8.2 261965 20746 10771 2465
8.3 1.75905 0.248184 0.158778 3.31264 0.0952153 0.0934107 0.600494 0.109717 0.0671527 1.9149 0.180547 0.114986 3.70265 0.0758686 0.112254 0.674794 0.08182 0.0611173 2.1372 0.0858653 0.0676448 3.8016 0.0575292 0.0588479 0.82218 0.0325237 0.0345603 8.2 8.4 209155 18089 8937 2069
8.5 1.7095 0.227289 0.168486 3.22424 0.0883365 0.109884 0.572026 0.0999433 0.0588051 1.88191 0.160986 0.108723 3.64995 0.0867856 0.104637 0.665736 0.0763909 0.0524704 2.15001 0.0733173 0.0652261 3.75615 0.0476735 0.0544164 0.82409 0.033233 0.031186 8.4 8.6 165941 15858 7650 1719
8.7 1.60561 0.202101 0.142096 3.07879 0.106985 0.115292 0.554076 0.075461 0.0633199 1.8815 0.150234 0.113086 3.60898 0.067441 0.09761 0.66805 0.0677959 0.0485657 2.13959 0.0498991 0.0549679 3.75136 0.0398331 0.0558987 0.785014 0.026046 0.0320156 8.6 8.8 131499 13372 6458 1544
8.9 1.53747 0.180297 0.136154 2.95306 0.132899 0.106215 0.501528 0.0740481 0.0542983 1.81976 0.139143 0.107275 3.51881 0.0850794 0.0769088 0.636859 0.0667141 0.0416151 2.11567 0.058558 0.0635517 3.75046 0.0293829 0.0384364 0.816062 0.0379633 0.0306854 8.8 9 103390 10868 5470 1261
9.1 1.47719 0.182662 0.131577 2.86578 0.124625 0.117741 0.474607 0.0697234 0.052957 1.7791 0.14457 0.101357 3.51016 0.0751684 0.0852799 0.611167 0.0590798 0.0495195 2.1309 0.0585136 0.0781143 3.68705 0.045372 0.0673528 0.783738 0.0350081 0.027061 9 9.2 80880 8460 4474 1022
