#Observed stellar masses in Msun
#Infall delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.404935.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#SM Median_Infall_Delay_Time(MW) Err+ Err- +1_sigma_Infall_Delay_Time(MW) Err+ Err- -1_sigma_Infall_Delay_Time(MW) Err+ Err- Median_Infall_Delay_Time(GR) Err+ Err- +1_sigma_Infall_Delay_Time(GR) Err+ Err- -1_sigma_Infall_Delay_Time(GR) Err+ Err- Median_Infall_Delay_Time(CL) Err+ Err- +1_sigma_Infall_Delay_Time(CL) Err+ Err- -1_sigma_Infall_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.994231 0.153941 0.105979 1.88533 0.227097 0.173888 0.344389 0.0534312 0.0371284 1.03192 0.114478 0.0808269 1.91324 0.125598 0.111289 0.350357 0.033051 0.0203777 1.11328 0.067991 0.0741082 1.96887 0.0873883 0.118581 0.399792 0.0345773 0.0265014 7.2 7.4 582774 24760 12517 1734
7.5 1.20438 0.225173 0.176469 2.42921 0.327576 0.398052 0.416185 0.0879501 0.056776 1.22958 0.168767 0.142847 2.27171 0.37244 0.244766 0.407926 0.0483261 0.0424581 1.33794 0.0732707 0.0949467 2.33077 0.168336 0.193858 0.470982 0.0215961 0.0269541 7.4 7.6 478846 24673 11924 1649
7.7 1.4203 0.270683 0.179486 2.82884 0.162596 0.193132 0.4889 0.115707 0.0643635 1.47065 0.183295 0.157237 2.97067 0.175718 0.359133 0.479821 0.0726656 0.0478649 1.61556 0.0968595 0.149389 2.90033 0.155464 0.292581 0.564404 0.0582911 0.065869 7.6 7.8 396136 25191 11491 1735
7.9 1.54253 0.262136 0.172755 2.91285 0.118639 0.0847223 0.537032 0.109902 0.0648556 1.60933 0.196366 0.128742 3.16527 0.114043 0.107177 0.54863 0.0818785 0.0479879 1.78559 0.0777689 0.0754304 3.17699 0.0869207 0.0866959 0.619774 0.0277737 0.0302116 7.8 8 322016 23884 10929 1637
8.1 1.55389 0.214496 0.149825 2.89779 0.087723 0.0875514 0.542353 0.0861543 0.0630974 1.67275 0.153873 0.108125 3.19848 0.0782137 0.0764804 0.583338 0.065724 0.0511836 1.81941 0.0721766 0.0732281 3.28099 0.0357158 0.0486798 0.663843 0.0398723 0.0386879 8 8.2 257047 21437 9628 1450
8.3 1.48218 0.196075 0.116277 2.80638 0.0838935 0.0762424 0.525412 0.0828418 0.0549361 1.64656 0.151259 0.116215 3.1772 0.070143 0.0659339 0.580773 0.0697047 0.0439667 1.77186 0.0518332 0.04656 3.15314 0.0468335 0.0563281 0.665313 0.02628 0.0253488 8.2 8.4 202046 18492 8217 1244
8.5 1.44561 0.170329 0.124768 2.72101 0.0863998 0.0879421 0.510584 0.0709075 0.048014 1.63231 0.134053 0.0961342 3.13889 0.0584061 0.0644214 0.578371 0.0586236 0.0466365 1.84356 0.063282 0.0744224 3.1589 0.0406263 0.0385773 0.609283 0.0340024 0.0225043 8.4 8.6 159207 15977 6827 998
8.7 1.37031 0.167239 0.123586 2.62521 0.0887952 0.0904465 0.464738 0.0625494 0.048301 1.57711 0.134604 0.0924269 3.08429 0.0676892 0.0641694 0.560596 0.0560727 0.0335588 1.84122 0.040301 0.0443401 3.19942 0.0288858 0.0422556 0.673562 0.0581115 0.0409938 8.6 8.8 125260 13523 5739 898
8.9 1.29909 0.146549 0.10707 2.53507 0.0865972 0.100381 0.435593 0.0512243 0.0398619 1.5939 0.115058 0.106945 3.08918 0.0411391 0.053123 0.576308 0.0475625 0.0486724 1.77156 0.0619675 0.0563505 3.20255 0.0594306 0.0477455 0.725464 0.0454648 0.0493761 8.8 9 98218 10792 4860 656
9.1 1.24181 0.137859 0.106093 2.44005 0.11091 0.0849063 0.407416 0.0550809 0.0437205 1.51952 0.130232 0.0974029 2.96712 0.0864313 0.0744903 0.53561 0.0551634 0.0310186 1.7996 0.0419879 0.0373099 3.14532 0.0498161 0.0414445 0.781653 0.0313015 0.031187 9 9.2 76067 8140 4003 583
