#Observed stellar masses in Msun
#Infall delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.298623.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#SM Median_Infall_Delay_Time(MW) Err+ Err- +1_sigma_Infall_Delay_Time(MW) Err+ Err- -1_sigma_Infall_Delay_Time(MW) Err+ Err- Median_Infall_Delay_Time(GR) Err+ Err- +1_sigma_Infall_Delay_Time(GR) Err+ Err- -1_sigma_Infall_Delay_Time(GR) Err+ Err- Median_Infall_Delay_Time(CL) Err+ Err- +1_sigma_Infall_Delay_Time(CL) Err+ Err- -1_sigma_Infall_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.638493 0.079113 0.0756282 1.27082 0.15484 0.153513 0.227544 0.027727 0.0273706 0.642996 0.0671917 0.054657 1.26787 0.169895 0.134164 0.226488 0.0186645 0.0163641 0.703665 0.0425907 0.109784 1.24177 0.291919 0.271277 0.28568 0.0422897 0.0328665 7.2 7.4 621822 25024 5925 55
7.5 0.750575 0.115558 0.106241 1.56615 0.0934967 0.14792 0.266392 0.0405308 0.0367503 0.777501 0.0808303 0.0890689 1.63462 0.119771 0.197208 0.272854 0.0268965 0.030656 0.799106 0.156002 0.068789 1.57344 0.12358 0.117404 0.341336 0.0725073 0.0358906 7.4 7.6 505446 25398 5791 62
7.7 0.880725 0.112745 0.12198 1.68371 0.0683495 0.0779698 0.308949 0.0470185 0.0442849 0.898552 0.0903918 0.0934864 1.82832 0.0493901 0.0866641 0.310102 0.0317587 0.0349879 0.972689 0.0639961 0.0562139 1.9242 0.0258402 0.211629 0.348439 0.0510657 0.0515973 7.6 7.8 404974 25056 5684 78
7.9 0.933821 0.126804 0.0943595 1.72161 0.0576986 0.0498527 0.327724 0.0538619 0.0357109 1.00005 0.0867802 0.0857571 1.90746 0.0322253 0.0388889 0.347772 0.0396737 0.0294775 1.05185 0.017647 0.050712 1.74284 0.178907 0.047834 0.389468 0.0374705 0.0220046 7.8 8 314499 23211 5401 83
8.1 0.920358 0.103527 0.0821368 1.69614 0.0542772 0.0468446 0.318606 0.0497207 0.0322005 1.03594 0.0943214 0.0707108 1.93225 0.0307236 0.0361193 0.363587 0.0453307 0.0323568 1.02858 0.0484629 0.0427393 1.94372 0.138288 0.0992546 0.326351 0.0344789 0.0713494 8 8.2 240963 20310 4784 44
8.3 0.880792 0.0966663 0.0799375 1.64755 0.0487655 0.0498694 0.307959 0.0405276 0.028989 1.06455 0.0866088 0.0711594 1.92888 0.0281954 0.0325187 0.381459 0.0399065 0.0331386 1.0921 0.177396 0.0757034 1.96906 0.106139 0.0787671 0.48622 0.0240953 0.0806251 8.2 8.4 181727 17013 3937 63
8.5 0.836279 0.0905398 0.0701784 1.59502 0.042076 0.0470273 0.293002 0.0351609 0.0281522 1.04493 0.0699441 0.0581294 1.90578 0.0242133 0.0299612 0.390011 0.0290861 0.0275292 0.96537 0.0204703 0.0179685 1.72805 0.0724201 0.0773517 0.575273 0.0495486 0.041756 8.4 8.6 136987 14207 3276 33
8.7 0.803965 0.0716609 0.0658341 1.53921 0.0438566 0.0451851 0.279458 0.0281828 0.0252535 1.00612 0.0628119 0.0577084 1.85945 0.0270323 0.022047 0.369266 0.0341733 0.0247787 1.07704 0.0300761 0.0454206 1.81165 0.0361767 0.193974 0.340259 0.0839063 0.0427702 8.6 8.8 103139 11435 2742 25
8.9 0.753442 0.0615256 0.0579674 1.48806 0.0419064 0.0428259 0.252783 0.0222197 0.0216835 0.97419 0.0490656 0.0511928 1.84138 0.0181499 0.0238012 0.359236 0.0191294 0.0210136 1.02655 0.0202498 0.0407111 1.71645 0.127418 0.0302553 0.322894 0.0188715 0.0189109 8.8 9 77582 8860 2303 27
9.1 0.720124 0.0523256 0.0619178 1.43413 0.0344656 0.0532514 0.227308 0.0183284 0.0203841 0.985361 0.0564595 0.0546741 1.81473 0.0129186 0.0168964 0.382651 0.0332432 0.026747 0.970493 0.106549 0.108513 1.75016 0.0430048 0.112984 0.250758 0.0327531 0.125448 9 9.2 58078 6490 1924 23
