#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.895998.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 3.5825 0.435556 0.5485 5.95037 0.327099 0.556663 1.58045 0.322142 0.326225 4.26591 0.516903 0.647159 6.37707 0.305848 0.561341 1.89863 0.358627 0.315803 4.25 0.425 0.75625 6.4596 0.292261 0.498594 1.8638 0.277392 0.309343 7.2 7.4 8487 1410 1656 1770
7.5 3.53125 0.36875 0.427917 5.92185 0.283496 0.482948 1.58588 0.225303 0.296927 4.25238 0.495119 0.644048 6.45513 0.313025 0.525751 1.82563 0.377132 0.302062 4.26818 0.448485 0.663636 6.49261 0.267544 0.455572 1.84711 0.263321 0.283838 7.4 7.6 9615 1602 1941 2073
7.7 3.37647 0.420588 0.442542 5.79618 0.30786 0.438004 1.48381 0.255292 0.294669 4.14091 0.506818 0.565909 6.38897 0.314209 0.52673 1.81184 0.345525 0.291423 4.36094 0.426562 0.729985 6.58806 0.25945 0.457901 1.83601 0.332221 0.311393 7.6 7.8 10280 1909 2258 2387
7.9 3.27625 0.501382 0.47375 5.71821 0.407664 0.412183 1.45283 0.248179 0.276894 4.08472 0.496528 0.602825 6.38041 0.399053 0.408333 1.78927 0.368353 0.265759 4.325 0.436364 0.645833 6.58823 0.337221 0.451449 1.8171 0.347297 0.291435 7.8 8 11270 2165 2593 2655
8.1 3.46923 0.869519 0.557692 6.07022 0.876112 0.62271 1.47592 0.414551 0.291802 4.22738 0.649405 0.565843 6.56814 0.712844 0.51595 1.91209 0.440528 0.373696 4.4 0.524107 0.580556 6.80744 0.447641 0.442019 1.85487 0.424101 0.294503 8 8.2 12889 2640 3111 3099
8.3 3.80417 0.705135 0.668873 6.6658 0.689726 0.739245 1.59093 0.384271 0.358713 4.512 0.596621 0.649736 7.16982 0.730988 0.679165 1.91843 0.442838 0.344026 4.50938 0.526495 0.566375 7.02031 0.570929 0.423771 1.95394 0.434977 0.348681 8.2 8.4 15318 3264 3736 3930
8.5 3.79 0.56 0.620357 6.66304 0.533547 0.56239 1.50599 0.3032 0.240388 4.48966 0.490957 0.595906 7.29622 0.525127 0.584626 1.79208 0.384837 0.292567 4.39875 0.479476 0.537165 7.14873 0.452748 0.433049 1.8367 0.361263 0.319098 8.4 8.6 16541 3680 4111 4278
8.7 3.37406 0.502687 0.47489 6.34539 0.465865 0.500375 1.40459 0.187173 0.239941 4.00093 0.499809 0.539926 6.88195 0.521889 0.522448 1.58858 0.284912 0.257043 4.08854 0.461458 0.389404 6.91419 0.374061 0.490925 1.63753 0.289657 0.223193 8.6 8.8 16802 3794 3848 4187
8.9 2.97059 0.479412 0.359651 5.87979 0.389125 0.427014 1.22192 0.208949 0.204507 3.66471 0.446501 0.508456 6.56636 0.443052 0.532264 1.41892 0.211993 0.213907 3.7625 0.44879 0.469397 6.54708 0.375956 0.467827 1.46494 0.240255 0.206068 8.8 9 16600 3789 3683 3893
9.1 2.69143 0.376218 0.351151 5.41876 0.380867 0.377488 1.04721 0.186369 0.202203 3.28519 0.393721 0.464533 6.14079 0.400055 0.511512 1.22101 0.211466 0.245846 3.47417 0.414627 0.455595 6.26852 0.429995 0.400031 1.32811 0.198845 0.208036 9 9.2 16321 3523 3325 3505
