#Observed stellar masses in Msun
#Infall delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.577060.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#SM Median_Infall_Delay_Time(MW) Err+ Err- +1_sigma_Infall_Delay_Time(MW) Err+ Err- -1_sigma_Infall_Delay_Time(MW) Err+ Err- Median_Infall_Delay_Time(GR) Err+ Err- +1_sigma_Infall_Delay_Time(GR) Err+ Err- -1_sigma_Infall_Delay_Time(GR) Err+ Err- Median_Infall_Delay_Time(CL) Err+ Err- +1_sigma_Infall_Delay_Time(CL) Err+ Err- -1_sigma_Infall_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 1.79005 0.134675 0.123617 3.24493 0.0862851 0.0803304 0.599588 0.0413557 0.0371874 2.03923 0.191111 0.14289 3.50738 0.0983808 0.0715225 0.633669 0.0379091 0.0294176 2.22348 0.0614371 0.0796833 3.60247 0.0501995 0.0564868 0.730748 0.0190459 0.0237681 7.2 7.4 589121 21433 16863 8609
7.5 1.86362 0.193112 0.126997 3.3232 0.207681 0.121033 0.617665 0.0789746 0.0434636 2.22446 0.162339 0.145983 3.63583 0.118317 0.0939112 0.662144 0.0466502 0.0314181 2.32978 0.0643291 0.0628345 3.73399 0.0579109 0.0596075 0.735107 0.0159397 0.013652 7.4 7.6 479735 19508 14882 7773
7.7 2.04541 0.399279 0.189869 3.80899 0.78956 0.41132 0.694068 0.125266 0.0724352 2.43706 0.236252 0.192071 3.93497 0.39217 0.243766 0.730789 0.10226 0.0597201 2.58402 0.1239 0.126839 4.04518 0.168404 0.171509 0.825228 0.0488105 0.0565128 7.6 7.8 394197 17599 13330 6820
7.9 2.41065 0.541293 0.295747 4.7755 0.467626 0.558763 0.798857 0.208799 0.102292 2.7234 0.342054 0.189017 4.83674 0.617881 0.620736 0.832883 0.141857 0.0692618 2.94182 0.125037 0.140063 4.71571 0.309367 0.334669 1.00675 0.0511301 0.0471448 7.8 8 332049 17554 12653 6672
8.1 2.64634 0.532463 0.282856 5.05749 0.213404 0.219 0.886972 0.213123 0.104001 2.92455 0.322325 0.201865 5.39609 0.271303 0.295442 0.923617 0.150674 0.0825391 3.16912 0.113441 0.103062 5.29249 0.152194 0.221412 1.09451 0.0559282 0.0529168 8 8.2 281696 17600 12019 6568
8.3 2.66413 0.44254 0.272208 4.9982 0.165302 0.192185 0.903717 0.190748 0.115997 2.99959 0.225639 0.178942 5.46896 0.163883 0.227826 0.974358 0.13846 0.0803719 3.25786 0.105148 0.0812569 5.37835 0.143581 0.144726 1.13027 0.0603182 0.040291 8.2 8.4 231506 16255 10699 5769
8.5 2.58882 0.41412 0.255488 4.87349 0.157069 0.205285 0.888428 0.171901 0.0971492 2.91379 0.26298 0.173575 5.40938 0.16713 0.227591 0.974255 0.106869 0.0800647 3.22677 0.0877829 0.0768309 5.40602 0.123747 0.131772 1.13331 0.0454675 0.0523164 8.4 8.6 186777 13966 9176 4812
8.7 2.49862 0.344097 0.243539 4.69956 0.183066 0.19957 0.856496 0.15902 0.0986976 2.8897 0.23323 0.159563 5.31866 0.160591 0.234267 0.94645 0.123989 0.0731308 3.22508 0.0806184 0.068377 5.30612 0.123883 0.13679 1.08678 0.0666304 0.0444483 8.6 8.8 149594 12448 7705 4086
8.9 2.36936 0.370671 0.240319 4.51275 0.225164 0.230293 0.818977 0.149903 0.0897231 2.83522 0.216893 0.181573 5.23225 0.198411 0.240423 0.9687 0.109134 0.0673351 3.18944 0.0863948 0.0633266 5.30647 0.113472 0.109472 1.1296 0.0370904 0.028756 8.8 9 118197 10401 6418 3299
9.1 2.33229 0.333121 0.208652 4.35924 0.230607 0.166455 0.779771 0.137345 0.0690892 2.82889 0.243838 0.151649 5.24085 0.163326 0.18116 0.975921 0.114921 0.0817284 3.21084 0.0763671 0.0656588 5.22984 0.100535 0.103825 1.18102 0.0344284 0.0346411 9 9.2 95034 8636 5446 2834
