#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.328997.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.691667 0.239583 0.106667 1.19375 0.402309 0.243088 0.236059 0.177749 0.110403 0.683333 0.275 0.0833333 1.07227 0.603927 0.194871 0.282454 0.318269 0.136059 0 0.675 0 0 0.942067 0 0 0.215866 0 7.2 7.4 151 39 14 0
7.5 0.7 0.3375 0.1375 1.38452 0.442642 0.469375 0.259496 0.203966 0.135477 0.85 0.15 0.233333 1.47151 0.438823 0.535697 0.51226 0.121314 0.369471 0 0.315625 0 0 0.806585 0 0 0.091001 0 7.4 7.6 173 61 24 0
7.7 0.841667 0.393333 0.266667 1.54639 0.394635 0.618505 0.344957 0.254925 0.213786 0.875 0.425 0.2 1.63654 0.401825 0.826202 0.61198 0.143549 0.350199 0 1.275 0 0 1.6262 0 0 0.881731 0 7.6 7.8 211 104 39 2
7.9 1.09286 0.192143 0.332653 1.7762 0.144549 0.501563 0.491882 0.129466 0.22842 1.075 0.35 0.387687 1.85481 0.171144 0.907572 0.491507 0.148157 0.19391 0 1.075 0 0 1.47308 0 0 0.823798 0 7.8 8 295 184 71 2
8.1 0.995588 0.176078 0.217726 1.702 0.145356 0.35296 0.498801 0.107183 0.206969 1.125 0.25 0.259028 1.85408 0.19279 0.462017 0.572358 0.146633 0.232694 0.725 0.425 0.725 0.842067 0.91274 0.842067 0.292308 0.523557 0.292308 8 8.2 427 288 98 7
8.3 1.025 0.175 0.183333 1.75844 0.133081 0.353679 0.502497 0.10688 0.180597 1.3 0.2875 0.367308 2.07067 0.185977 0.53508 0.683574 0.298879 0.240817 1.375 0.675 1.06667 2.03654 0.0555294 1.69447 0.506974 0.506488 0.426846 8.2 8.4 626 444 129 4
8.5 0.975658 0.0785087 0.158991 1.63916 0.0817457 0.209233 0.46386 0.0889466 0.163167 1.3 0.225 0.308333 1.96994 0.110823 0.285808 0.633848 0.157378 0.256563 1.1 0.35 0.804167 1.24207 0.718269 0.631412 0.573798 0.642067 0.517468 8.4 8.6 841 563 190 11
8.7 0.952273 0.0827274 0.169125 1.61721 0.080201 0.210262 0.461901 0.112538 0.136207 1.19375 0.20625 0.345417 1.92978 0.109967 0.363914 0.472812 0.132623 0.191031 0.675 0.525 0.675 1.21034 0.0658655 1.21034 0.502765 0.0710337 0.502765 8.6 8.8 1076 717 266 7
8.9 0.917857 0.107143 0.138691 1.60012 0.124153 0.208663 0.457389 0.0940245 0.12453 1.07917 0.164583 0.249328 1.84615 0.102783 0.216989 0.463309 0.09727 0.17076 1.25 0.525 0.625 1.75721 0.33726 0.568992 0.563462 0.0341344 0.297235 8.8 9 1497 811 346 15
9.1 0.813636 0.0946969 0.125136 1.50197 0.0680616 0.184059 0.400578 0.0506526 0.122874 0.978333 0.103809 0.185476 1.83341 0.118172 0.268851 0.438183 0.0466148 0.161824 0.975 0.1625 0.341667 1.70481 0.152403 0.459134 0.454328 0.151202 0.214664 9 9.2 1894 716 455 21
