#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.759310.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 2.93 0.3325 0.263333 4.79681 0.205528 0.27907 1.37105 0.197867 0.206411 3.32885 0.312331 0.375274 5.03833 0.249259 0.339547 1.56876 0.264303 0.245362 3.4 0.425 0.38125 5.11241 0.255053 0.247893 1.67346 0.157445 0.253831 7.2 7.4 4304 876 973 997
7.5 2.86042 0.322917 0.295417 4.69444 0.262208 0.24895 1.31569 0.156091 0.217249 3.30278 0.343055 0.355278 5.07807 0.240893 0.310532 1.57441 0.240229 0.230771 3.4375 0.446323 0.384167 5.29781 0.274896 0.309041 1.5142 0.242146 0.163592 7.4 7.6 5149 1086 1209 1178
7.7 2.71029 0.455882 0.361544 4.67162 0.573003 0.381417 1.23296 0.242454 0.224888 3.25556 0.450694 0.363056 5.09833 0.36245 0.368132 1.5644 0.294358 0.215167 3.53833 0.361667 0.361061 5.29824 0.247908 0.218437 1.5892 0.236375 0.253149 7.6 7.8 5717 1257 1372 1352
7.9 3.09474 0.857644 0.643775 5.3584 0.786486 0.755879 1.333 0.409173 0.253739 3.60595 0.635048 0.51618 5.64532 0.713082 0.600382 1.70234 0.388006 0.339723 3.71719 0.553267 0.443378 5.70955 0.427386 0.471776 1.71565 0.364566 0.288912 7.8 8 6901 1682 1686 1706
8.1 3.58654 0.651365 0.672253 6.02565 0.489355 0.674367 1.49246 0.420792 0.293902 3.92661 0.606125 0.640675 6.21336 0.574152 0.718981 1.70821 0.428463 0.326633 4.00313 0.417927 0.545982 6.15872 0.508029 0.547527 1.7992 0.407542 0.326111 8 8.2 8869 2338 2256 2341
8.3 3.54479 0.502622 0.583598 5.99112 0.439759 0.483914 1.46003 0.335495 0.267356 3.88171 0.512935 0.544865 6.38955 0.480814 0.568087 1.61725 0.389342 0.318237 3.98125 0.378125 0.4325 6.23969 0.417024 0.427868 1.79384 0.286938 0.331591 8.2 8.4 10719 3024 2906 2751
8.5 3.22037 0.502424 0.487262 5.75849 0.325411 0.476332 1.31546 0.271551 0.226205 3.70312 0.439116 0.516941 6.10677 0.497977 0.534976 1.49638 0.361902 0.255374 3.62647 0.443321 0.383289 6.04459 0.479609 0.415535 1.50479 0.342093 0.197908 8.4 8.6 11817 3399 3183 2897
8.7 2.8875 0.427122 0.4675 5.28936 0.405396 0.447422 1.20174 0.229113 0.218202 3.39944 0.418681 0.478477 5.86686 0.414202 0.51267 1.41918 0.223524 0.23502 3.49632 0.439391 0.33799 5.85751 0.448983 0.366669 1.44716 0.24721 0.213079 8.6 8.8 12125 3363 3058 3023
8.9 2.6087 0.366304 0.397758 5.03399 0.365145 0.437554 1.06906 0.179894 0.20856 3.12833 0.373137 0.443851 5.60089 0.419876 0.509729 1.2423 0.20472 0.181301 3.22368 0.377149 0.348684 5.58327 0.378098 0.440203 1.31159 0.187874 0.186627 8.8 9 12170 3356 2975 2890
9.1 2.35435 0.334045 0.344348 4.67703 0.319714 0.416429 0.981066 0.173867 0.167294 2.84 0.369783 0.407045 5.31611 0.370998 0.492867 1.10545 0.180099 0.177859 2.90729 0.433618 0.341667 5.25886 0.483429 0.378876 1.17473 0.177082 0.181313 9 9.2 12378 3172 2803 2711
9.3 2.07095 0.291781 0.280429 4.27679 0.372839 0.416914 0.843981 0.150782 0.144451 2.48947 0.291171 0.296292 4.78224 0.363928 0.370534 0.961857 0.137284 0.219881 2.67833 0.315417 0.309583 4.98355 0.365859 0.392633 1.04717 0.141134 0.15598 9.2 9.4 12477 2847 2610 2474
9.5 1.94519 0.23109 0.222276 4.10661 0.240797 0.343924 0.776502 0.124579 0.181039 2.27232 0.299648 0.319291 4.6836 0.336998 0.420097 0.796004 0.149693 0.166655 2.39125 0.34125 0.313906 4.67899 0.387575 0.390131 0.928445 0.127936 0.183385 9.4 9.6 12873 2450 2488 2318
9.7 1.775 0.197369 0.190426 3.7835 0.268876 0.353724 0.705168 0.122621 0.135127 1.90536 0.20631 0.211857 4.1781 0.340359 0.390716 0.589139 0.106272 0.105781 2.18043 0.263315 0.275747 4.38837 0.272276 0.419086 0.804063 0.121175 0.141499 9.6 9.8 13307 1937 2239 2152
9.9 1.67059 0.17584 0.147861 3.53055 0.326681 0.287016 0.572433 0.145125 0.120529 1.64936 0.165115 0.197746 3.78468 0.336895 0.344445 0.481463 0.102634 0.0643111 1.853 0.243552 0.221103 4.02288 0.353705 0.373852 0.6721 0.0706928 0.118051 9.8 10 14507 1419 2254 2025
10.1 1.59524 0.129762 0.141667 3.42171 0.177718 0.255069 0.4978 0.192425 0.0862926 1.42136 0.0811363 0.102435 3.32467 0.184661 0.285113 0.390939 0.0631752 0.0519606 1.55956 0.161993 0.165987 3.54573 0.299446 0.2403 0.457326 0.0453849 0.0694812 10 10.2 16114 892 2078 1918
10.3 1.63056 0.101263 0.111806 3.4236 0.166346 0.324733 0.484592 0.171183 0.0878023 1.21611 0.0474306 0.0511111 2.81604 0.205913 0.236623 0.32089 0.0268821 0.0426079 1.38333 0.0997312 0.143628 3.36625 0.276934 0.328903 0.36595 0.0475031 0.0417498 10.2 10.4 17966 479 1999 1753
10.5 1.5125 0.1625 0.09375 3.62475 0.158412 0.219227 0.518873 0.0826932 0.121675 1.05242 0.0301893 0.0637475 2.38845 0.138852 0.152994 0.227287 0.0127481 0.0135151 1.24143 0.0866017 0.0580953 3.09311 0.18125 0.190173 0.307447 0.0216106 0.0579587 10.4 10.6 19483 180 1876 1391
10.7 1.85 0.2125 0.475 3.79951 0.692067 0.289664 0.456016 0.150723 0.0762066 0.968443 0.0246129 0.0267759 2.11065 0.102402 0.118465 0.22179 0.00957313 0.0106399 1.05948 0.0389042 0.0832924 2.5107 0.135764 0.191571 0.229415 0.00923452 0.0140996 10.6 10.8 18450 65 1376 1071
10.9 1.1875 0.1125 0.0625 2.22716 0.237261 0.137017 0.372117 0.0496388 0.0674285 0.934615 0.0209401 0.0287331 1.97911 0.144503 0.0728421 0.206468 0.00855769 0.00838029 0.93125 0.0377977 0.065625 2.26425 0.100694 0.170987 0.208642 0.0108713 0.0123066 10.8 11 14364 32 738 629
11.1 1.975 0.475 0.5 2.4762 3.08413 0.0158653 1.21587 0.115866 0.996034 0.920455 0.0270455 0.0537878 1.9427 0.147018 0.130463 0.205754 0.0184933 0.0134789 0.8375 0.0458333 0.0625 1.91296 0.154939 0.128716 0.180258 0.0112232 0.0117295 11 11.2 8481 4 244 244
11.3 3.9 0 3.5 3.93413 0 3.5 0.407933 0.00793275 0.25 0.975 0.1 0.15 2.13269 0.721395 0.157933 0.169412 0.0368402 0.0276639 0.575 0.125 0.116667 1.71675 0.293827 0.145994 0.158698 0.0123772 0.0362196 11.2 11.4 3766 1 37 63
11.5 0 0 0 0 0 0 0 0 0 0.85 0.125 0.7125 1.91827 0.126202 1.04207 0.119832 0.00793277 0.00913447 0.525 0.35 0.225 0.998437 0.164302 0.0801681 0.0790868 0.0867787 0.00925489 11.4 11.6 1322 0 4 7
11.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.175 0.8 0.175 0.192067 0.8 0.192067 0.157933 0.00793277 0.157933 11.6 11.8 380 0 0 1
11.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.8 12 63 0 0 0
12.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 5 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 1 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
