#Observed stellar masses in Msun
#Infall delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.865623.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#SM Median_Infall_Delay_Time(MW) Err+ Err- +1_sigma_Infall_Delay_Time(MW) Err+ Err- -1_sigma_Infall_Delay_Time(MW) Err+ Err- Median_Infall_Delay_Time(GR) Err+ Err- +1_sigma_Infall_Delay_Time(GR) Err+ Err- -1_sigma_Infall_Delay_Time(GR) Err+ Err- Median_Infall_Delay_Time(CL) Err+ Err- +1_sigma_Infall_Delay_Time(CL) Err+ Err- -1_sigma_Infall_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 3.73635 0.224284 0.257924 6.27765 0.131966 0.119363 1.07835 0.104967 0.0889605 4.52787 0.216725 0.276217 6.79217 0.110143 0.119511 1.19055 0.0731254 0.0843108 4.58568 0.14165 0.161063 6.77365 0.072475 0.0840888 1.31903 0.0297991 0.0377846 7.2 7.4 662257 17011 17204 15529
7.5 3.8517 0.188645 0.19347 6.39019 0.12664 0.133145 1.15438 0.0823627 0.0721551 4.74565 0.167812 0.16518 6.94744 0.104802 0.119673 1.26164 0.0676806 0.0594463 4.88073 0.0768886 0.0961208 7.00048 0.0647545 0.0928969 1.44886 0.0352855 0.0476279 7.4 7.6 577582 16191 16192 14684
7.7 3.8591 0.157175 0.145147 6.39946 0.103166 0.110534 1.19238 0.0876063 0.0768548 4.87374 0.166485 0.148603 7.05597 0.10237 0.0978012 1.34305 0.0812969 0.0681946 5.00667 0.0643368 0.0701733 7.16078 0.0733895 0.0650024 1.47567 0.0289469 0.028213 7.6 7.8 490588 15106 14884 13507
7.9 3.77972 0.187415 0.13001 6.33621 0.16603 0.101452 1.22812 0.103361 0.0725727 5.00498 0.155051 0.149639 7.13735 0.106862 0.0985293 1.38355 0.0804445 0.057819 5.14846 0.06778 0.0768952 7.32024 0.0605216 0.059998 1.52873 0.0253068 0.0305669 7.8 8 405417 13495 13232 12279
8.1 3.87753 0.443366 0.209052 6.65473 0.90556 0.365745 1.29548 0.179654 0.0800604 5.17124 0.271257 0.196843 7.42931 0.418156 0.236245 1.51657 0.169428 0.135611 5.44627 0.126347 0.144834 7.64739 0.199504 0.188355 1.68229 0.0714105 0.0633156 8 8.2 332804 12440 12223 10944
8.3 4.33807 0.764686 0.477914 7.75885 1.00517 0.840134 1.4865 0.291947 0.196251 5.54276 0.362242 0.262827 8.30203 0.916914 0.613016 1.76317 0.215023 0.137043 5.83393 0.163548 0.128126 8.30736 0.310803 0.231537 1.88978 0.102153 0.0794417 8.2 8.4 276440 11862 11299 10326
8.5 4.62374 0.77979 0.468882 8.25054 0.617083 0.530757 1.56032 0.355025 0.171136 5.73681 0.367504 0.251217 8.96125 0.667667 0.566465 1.88797 0.236689 0.137343 6.07952 0.144555 0.127019 8.68725 0.25576 0.22102 2.07259 0.117563 0.0814983 8.4 8.6 231504 11244 10482 9508
8.7 4.55568 0.672818 0.408049 8.13949 0.465659 0.465739 1.57873 0.325348 0.152272 5.74288 0.324421 0.238426 8.99109 0.552572 0.493204 1.84639 0.229629 0.141251 6.12847 0.120713 0.0883169 8.69905 0.243243 0.136377 2.21529 0.136165 0.105634 8.6 8.8 188579 10125 9042 8281
8.9 4.53378 0.599232 0.449728 7.89529 0.464137 0.365923 1.62335 0.292997 0.166214 5.60014 0.356058 0.212578 8.94597 0.49883 0.528071 1.84724 0.220933 0.141121 6.1588 0.133383 0.099381 8.73328 0.253016 0.166068 2.23486 0.104898 0.0762649 8.8 9 152676 8853 7659 7042
9.1 4.25843 0.620275 0.382178 7.51393 0.530176 0.354406 1.46266 0.301077 0.170547 5.47598 0.378489 0.284432 8.6893 0.537356 0.517083 1.83209 0.192408 0.148843 6.23171 0.0947418 0.0993819 8.83471 0.217766 0.204186 2.34246 0.124443 0.106243 9 9.2 123513 7781 6216 5722
9.3 4.11111 0.583837 0.41583 7.25987 0.486678 0.332945 1.38754 0.2731 0.181934 5.34689 0.380766 0.205272 8.70547 0.503918 0.45018 1.8198 0.199165 0.125376 6.12686 0.119829 0.101406 8.70009 0.213771 0.159702 2.22371 0.141447 0.0959175 9.2 9.4 101191 6427 5222 4932
9.5 4.05146 0.542946 0.402897 7.08206 0.515846 0.398354 1.37475 0.262138 0.185546 5.18223 0.347074 0.252769 8.65075 0.412308 0.413047 1.73658 0.218086 0.132301 6.11407 0.140164 0.0901313 8.62748 0.227488 0.154586 2.33579 0.155514 0.111717 9.4 9.6 84889 5221 4577 4259
9.7 3.98269 0.473895 0.389965 6.99988 0.404362 0.362373 1.35586 0.255804 0.173327 4.99114 0.304523 0.288032 8.39527 0.386432 0.482362 1.69244 0.167087 0.125549 6.19178 0.0906191 0.128856 8.7181 0.264454 0.129082 2.38389 0.142096 0.121241 9.6 9.8 73144 3766 4081 3786
9.9 3.92312 0.453678 0.370949 6.8781 0.433785 0.408026 1.19702 0.304979 0.161207 4.60993 0.410294 0.261438 7.97625 0.480473 0.40065 1.56349 0.192259 0.110228 5.98468 0.11191 0.116021 8.57375 0.218619 0.215373 2.17659 0.144753 0.128196 9.8 10 64096 2693 3839 3421
10.1 3.98349 0.361939 0.322278 6.82717 0.404034 0.230806 1.35724 0.217067 0.151035 4.38608 0.415143 0.262854 7.58376 0.490047 0.382249 1.55046 0.206815 0.128156 5.89959 0.0945101 0.119458 8.31715 0.204437 0.0938282 2.1127 0.107192 0.112754 10 10.2 57639 1573 3486 3206
10.3 4.2303 0.395493 0.341595 7.30609 0.321459 0.333063 1.0935 0.448599 0.159399 4.11458 0.354633 0.270101 7.2062 0.437199 0.464917 1.51797 0.17235 0.145408 5.61651 0.140388 0.124436 8.24569 0.20646 0.156466 1.94777 0.0730159 0.0908935 10.2 10.4 51479 729 3480 2959
10.5 4.93533 0.282152 0.359565 7.63525 0.285118 0.228084 1.7486 0.515687 0.262063 3.83337 0.327021 0.238501 6.72764 0.364403 0.299317 1.28672 0.110244 0.097335 5.32208 0.10669 0.131752 8.10404 0.181512 0.145756 1.82014 0.0806431 0.0668416 10.4 10.6 44949 290 3208 2590
10.7 5.7702 0.41644 0.578654 8.23943 0.181798 0.214607 2.77833 0.519584 0.864228 3.3917 0.371547 0.235405 6.29747 0.294828 0.32792 1.14983 0.10237 0.0782673 4.91831 0.114037 0.0884089 7.67235 0.121657 0.130983 1.64301 0.0604725 0.0519266 10.6 10.8 35638 103 2540 2189
10.9 6.17985 0.284335 0.409646 8.4022 0.332096 0.217332 3.55068 0.351799 0.446028 3.23951 0.259543 0.257214 6.06851 0.300356 0.18517 1.06027 0.141361 0.0590496 4.30117 0.150986 0.159605 7.22373 0.148014 0.228314 1.44372 0.0730449 0.0862427 10.8 11 23609 27 1437 1535
11.1 5.68786 0.287617 0.0824633 7.56561 0.521788 0.246015 5.26394 0.0743132 0.660834 3.01959 0.304416 0.325563 6.08222 0.357199 0.528232 1.00351 0.080438 0.0853243 3.63718 0.121151 0.146797 6.74594 0.135734 0.216632 1.31927 0.0455129 0.0766717 11 11.2 12257 6 426 862
11.3 5.72905 5.82039 0.0411897 6.68054 4.86891 0.964552 5.6728 5.87664 0.0130811 3.00578 0.311304 0.382494 6.18285 0.173791 0.358097 0.833279 0.0948852 0.109827 2.71615 0.219198 0.216516 5.76621 0.32413 0.292414 0.77274 0.13137 0.0738383 11.2 11.4 5076 2 64 322
11.5 11.5494 0 0 11.5494 0 0 11.5494 0 0 2.09939 3.17511 0.610244 6.18181 2.23767 0.905315 0.921826 0.564402 0.0379748 2.09939 0.307653 0.183828 4.5095 0.577984 0.27065 0.733931 0.0496982 0.131428 11.4 11.6 1832 0 5 97
11.7 11.5494 0 0 11.5494 0 0 11.5494 0 0 11.5494 0 0 11.5494 0 0 11.5494 0 0 1.97677 0.368616 0.729593 3.88163 0.293984 0.0741575 0.213734 0.339123 0.0651889 11.6 11.8 561 0 0 14
11.9 11.5494 0 0 11.5494 0 0 11.5494 0 0 11.5494 0 0 11.5494 0 0 11.5494 0 0 11.5494 0 0 11.5494 0 0 11.5494 0 0 11.8 12 120 0 0 0
12.1 11.5494 0 0 11.5494 0 0 11.5494 0 0 11.5494 0 0 11.5494 0 0 11.5494 0 0 11.5494 0 0 11.5494 0 0 11.5494 0 0 12 12.2 17 0 0 0
12.3 11.5494 0 0 11.5494 0 0 11.5494 0 0 11.5494 0 0 11.5494 0 0 11.5494 0 0 11.5494 0 0 11.5494 0 0 11.5494 0 0 12.2 12.4 4 0 0 0
12.5 11.5494 0 0 11.5494 0 0 11.5494 0 0 11.5494 0 0 11.5494 0 0 11.5494 0 0 11.5494 0 0 11.5494 0 0 11.5494 0 0 12.4 12.6 0 0 0 0
12.7 11.5494 0 0 11.5494 0 0 11.5494 0 0 11.5494 0 0 11.5494 0 0 11.5494 0 0 11.5494 0 0 11.5494 0 0 11.5494 0 0 12.6 12.8 0 0 0 0
12.9 11.5494 0 0 11.5494 0 0 11.5494 0 0 11.5494 0 0 11.5494 0 0 11.5494 0 0 11.5494 0 0 11.5494 0 0 11.5494 0 0 12.8 13 0 0 0 0
13.1 11.5494 0 0 11.5494 0 0 11.5494 0 0 11.5494 0 0 11.5494 0 0 11.5494 0 0 11.5494 0 0 11.5494 0 0 11.5494 0 0 13 13.2 0 0 0 0
