#Observed stellar masses in Msun
#Infall delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.207498.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#SM Median_Infall_Delay_Time(MW) Err+ Err- +1_sigma_Infall_Delay_Time(MW) Err+ Err- -1_sigma_Infall_Delay_Time(MW) Err+ Err- Median_Infall_Delay_Time(GR) Err+ Err- +1_sigma_Infall_Delay_Time(GR) Err+ Err- -1_sigma_Infall_Delay_Time(GR) Err+ Err- Median_Infall_Delay_Time(CL) Err+ Err- +1_sigma_Infall_Delay_Time(CL) Err+ Err- -1_sigma_Infall_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.356403 0.0378844 0.0308656 0.708985 0.065857 0.0733872 0.126158 0.0114467 0.0096787 0.35376 0.0544915 0.03668 0.760326 0.0792149 0.113849 0.11272 0.028757 0.0169332 1.4054 0 0 1.4054 0 0 1.4054 0 0 7.2 7.4 588836 12149 569 0
7.5 0.410005 0.0383294 0.0418576 0.800325 0.0399468 0.0535816 0.146525 0.0168069 0.0180392 0.434639 0.0428102 0.0432708 0.884254 0.0318235 0.0638312 0.150716 0.0209913 0.0156003 1.4054 0 0 1.4054 0 0 1.4054 0 0 7.4 7.6 461089 12268 626 0
7.7 0.461349 0.0361912 0.0417218 0.853331 0.022289 0.0325508 0.168068 0.0147688 0.0165632 0.514225 0.0282801 0.0484465 0.942357 0.0273463 0.0338255 0.205166 0.0180827 0.0329209 1.4054 0 0 1.4054 0 0 1.4054 0 0 7.6 7.8 352519 12153 672 0
7.9 0.488937 0.032588 0.0351205 0.875504 0.0175933 0.0190725 0.17812 0.0146893 0.0144606 0.553246 0.0327424 0.0295501 0.983364 0.0167732 0.0268079 0.196069 0.0169012 0.0177148 1.4054 0 0 1.4054 0 0 1.4054 0 0 7.8 8 259518 11040 530 0
8.1 0.491527 0.0323741 0.0297406 0.868655 0.0192061 0.0177164 0.176617 0.0151685 0.0133663 0.581912 0.038207 0.0307521 0.991324 0.0140401 0.0122381 0.194952 0.016224 0.0117288 1.4054 0 0 1.4054 0 0 1.4054 0 0 8 8.2 187667 9634 525 0
8.3 0.482744 0.0271866 0.0294414 0.857665 0.0162607 0.016272 0.171939 0.013062 0.0137824 0.625894 0.0185992 0.0269468 1.01655 0.0126007 0.0160966 0.218688 0.0201523 0.0221156 1.4054 0 0 1.4054 0 0 1.4054 0 0 8.2 8.4 133644 8026 441 0
8.5 0.457191 0.0274542 0.0279699 0.831647 0.0196114 0.0241738 0.159719 0.0143664 0.0124164 0.623094 0.0229003 0.0267913 1.00204 0.0122824 0.0112675 0.209776 0.0118075 0.0105013 1.4054 0 0 1.4054 0 0 1.4054 0 0 8.4 8.6 94088 6502 373 0
8.7 0.426643 0.0261429 0.0242773 0.791742 0.0198153 0.0180801 0.147 0.0103839 0.00976627 0.63971 0.0148969 0.0269184 0.982636 0.0163528 0.0245572 0.227021 0.0173462 0.0240741 1.4054 0 0 1.4054 0 0 1.4054 0 0 8.6 8.8 65388 5074 289 0
8.9 0.406648 0.0238368 0.0219971 0.770046 0.0151771 0.0162532 0.137785 0.00842895 0.00806138 0.585475 0.0305618 0.04054 0.973428 0.0131875 0.0140756 0.223561 0.0128981 0.0328111 1.4054 0 0 1.4054 0 0 1.4054 0 0 8.8 9 45382 3984 239 0
9.1 0.373482 0.0155203 0.019129 0.737551 0.0144951 0.0170155 0.12895 0.00629678 0.00626338 0.544068 0.0535072 0.0359972 0.985747 0.0133815 0.0158071 0.222009 0.0138688 0.0169373 1.4054 0 0 1.4054 0 0 1.4054 0 0 9 9.2 31068 2842 198 0
