#Observed stellar masses in Msun
#Infall delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.166998.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#SM Median_Infall_Delay_Time(MW) Err+ Err- +1_sigma_Infall_Delay_Time(MW) Err+ Err- -1_sigma_Infall_Delay_Time(MW) Err+ Err- Median_Infall_Delay_Time(GR) Err+ Err- +1_sigma_Infall_Delay_Time(GR) Err+ Err- -1_sigma_Infall_Delay_Time(GR) Err+ Err- Median_Infall_Delay_Time(CL) Err+ Err- +1_sigma_Infall_Delay_Time(CL) Err+ Err- -1_sigma_Infall_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.250356 0.0220379 0.0187933 0.472753 0.0385754 0.0319229 0.086032 0.0116102 0.00741346 0.31429 0.0399829 0.121912 0.500141 0.101083 0.10756 0.0679974 0.0541657 0.0274975 0.953707 0 0 0.953707 0 0 0.953707 0 0 7.2 7.4 444668 3653 26 0
7.5 0.283137 0.0246252 0.0252159 0.523216 0.0202876 0.0265236 0.104301 0.0108933 0.0132745 0.333027 0.0410045 0.0187371 0.60482 0.0930681 0.0297929 0.119305 0.0184771 0.0162464 0.953707 0 0 0.953707 0 0 0.953707 0 0 7.4 7.6 342307 3702 36 0
7.7 0.313819 0.018664 0.0224136 0.549294 0.0198368 0.017807 0.11747 0.00711036 0.00843962 0.346324 0.0499133 0.0199766 0.68923 0.0318919 0.0828537 0.118063 0.0222073 0.0256481 0.953707 0 0 0.953707 0 0 0.953707 0 0 7.6 7.8 251677 3581 37 0
7.9 0.335521 0.0179854 0.0193377 0.574132 0.0115349 0.0154834 0.122158 0.00650721 0.00769638 0.437474 0.0254012 0.0621314 0.725681 0.015502 0.0697721 0.15021 0.0454974 0.0637043 0.953707 0 0 0.953707 0 0 0.953707 0 0 7.8 8 178314 3200 40 0
8.1 0.342451 0.0131431 0.0155109 0.578727 0.00915498 0.0119382 0.128512 0.00790069 0.0095395 0.477979 0.0738964 0.045616 0.682367 0.059394 0.0153226 0.208933 0.0658606 0.0212342 0.953707 0 0 0.953707 0 0 0.953707 0 0 8 8.2 122783 2783 24 0
8.3 0.335482 0.0118937 0.0117953 0.562096 0.0144071 0.0126684 0.127167 0.00593233 0.00623927 0.393633 0.0993392 0.0235376 0.675538 0.0441123 0.0218745 0.199868 0.0187022 0.0172359 0.953707 0 0 0.953707 0 0 0.953707 0 0 8.2 8.4 82648 2292 17 0
8.5 0.323016 0.0124094 0.0145139 0.55137 0.00947696 0.0100434 0.120815 0.00709196 0.0088881 0.485491 0.0223682 0.022615 0.686654 0.0307263 0.0457655 0.232012 0.14207 0.0453667 0.953707 0 0 0.953707 0 0 0.953707 0 0 8.4 8.6 54928 1879 17 0
8.7 0.291299 0.0149184 0.0167901 0.532493 0.0158418 0.0183933 0.095564 0.00709631 0.00563781 0.462876 0.0375532 0.045928 0.719651 0.0599657 0.074388 0.237993 0.0364458 0.0170182 0.953707 0 0 0.953707 0 0 0.953707 0 0 8.6 8.8 36060 1442 13 0
8.9 0.276691 0.0123813 0.0136371 0.511916 0.00914043 0.00936466 0.0911462 0.00446718 0.0048347 0.44767 0.118657 0.0540366 0.711947 0.0729478 0.0549538 0.320014 0.0546982 0.0366267 0.953707 0 0 0.953707 0 0 0.953707 0 0 8.8 9 23490 1141 10 0
9.1 0.266199 0.0108781 0.0106376 0.493409 0.0202715 0.0205492 0.0908601 0.00357068 0.00410419 0.385812 0.10716 0.0795948 0.679811 0.142171 0.121948 0.12873 0.0498825 0.0163858 0.953707 0 0 0.953707 0 0 0.953707 0 0 9 9.2 15262 884 8 0
9.3 0.240882 0.00805205 0.0102506 0.465459 0.0116415 0.0125386 0.0872632 0.00516165 0.00665738 0.462876 0.0375532 0.0927798 0.557863 0.143153 0.0492908 0.254909 0.187183 0.12494 0.953707 0 0 0.953707 0 0 0.953707 0 0 9.2 9.4 9547 604 7 0
9.5 0.236131 0.00846402 0.00823167 0.465364 0.0109022 0.00900415 0.0724493 0.00617602 0.00540363 0.416948 0.0610311 0.0311352 0.706496 0.00418359 0.0495027 0.262737 0.0155925 0.0196129 0.953707 0 0 0.953707 0 0 0.953707 0 0 9.4 9.6 5887 405 6 0
9.7 0.241192 0.0169179 0.0186811 0.452966 0.0189233 0.0198833 0.0701972 0.00350617 0.00357789 0.416948 0.0154151 0.0155179 0.727312 0.00824237 0.0746558 0.371837 0.0181913 0.132648 0.953707 0 0 0.953707 0 0 0.953707 0 0 9.6 9.8 3692 230 7 0
9.9 0.254539 0.00946808 0.0165199 0.43721 0.0233058 0.0197928 0.083404 0.00968064 0.00842813 0.537316 0.289369 0.231098 0.731438 0.100697 0.193422 0.527309 0.293899 0.262203 0.953707 0 0 0.953707 0 0 0.953707 0 0 9.8 10 2179 130 1 0
10.1 0.20748 0.0222429 0.0201554 0.483564 0.00864086 0.0266708 0.0667347 0.0117115 0.0137933 0.507859 0.0584679 0.226001 0.628109 0.193872 0.0177416 0.102872 0.133925 0.0165162 0.953707 0 0 0.953707 0 0 0.953707 0 0 10 10.2 1229 53 2 0
10.3 0.232489 0.0124242 0.0250081 0.396337 0.0130124 0.0077745 0.0701408 0.0155877 0.0124998 0.500429 0.0123711 0.0680661 0.577508 0.0283951 0.0127731 0.17056 0.0921769 0.0594607 0.953707 0 0 0.953707 0 0 0.953707 0 0 10.2 10.4 733 24 11 0
10.5 0.232489 0.0898457 0.0250081 0.39153 0.0163289 0.116266 0.0685004 0.0261228 0.0263234 0.306218 0.216422 0.0987372 0.619262 0.00442564 0.0766162 0.0946232 0.178281 0.016555 0.953707 0 0 0.953707 0 0 0.953707 0 0 10.4 10.6 407 6 3 0
10.7 0.0530857 0 0.0131971 0.275264 0.00776976 0 0.0169275 0 0.00422443 0.281858 0.255458 0.0743776 0.542645 0.00462145 0 0.181051 0.346257 0.102983 0.953707 0 0 0.953707 0 0 0.953707 0 0 10.6 10.8 205 4 2 0
10.9 0.281858 0 0 0.298511 0 0 0.265105 0 0 0.182267 0.099591 0.102941 0.538017 0.0046286 0.440893 0.0780682 0.102983 0.0166323 0.953707 0 0 0.953707 0 0 0.953707 0 0 10.8 11 94 1 2 0
11.1 0.953707 0 0 0.953707 0 0 0.953707 0 0 0.953707 0 0.874382 0.953707 0 0.856584 0.953707 0 0.892271 0.953707 0 0 0.953707 0 0 0.953707 0 0 11 11.2 31 0 1 0
11.3 0.953707 0 0 0.953707 0 0 0.953707 0 0 0.953707 0 0 0.953707 0 0 0.953707 0 0 0.953707 0 0 0.953707 0 0 0.953707 0 0 11.2 11.4 17 0 0 0
11.5 0.953707 0 0 0.953707 0 0 0.953707 0 0 0.953707 0 0 0.953707 0 0 0.953707 0 0 0.953707 0 0 0.953707 0 0 0.953707 0 0 11.4 11.6 2 0 0 0
11.7 0.953707 0 0 0.953707 0 0 0.953707 0 0 0.953707 0 0 0.953707 0 0 0.953707 0 0 0.953707 0 0 0.953707 0 0 0.953707 0 0 11.6 11.8 1 0 0 0
11.9 0.953707 0 0 0.953707 0 0 0.953707 0 0 0.953707 0 0 0.953707 0 0 0.953707 0 0 0.953707 0 0 0.953707 0 0 0.953707 0 0 11.8 12 0 0 0 0
12.1 0.953707 0 0 0.953707 0 0 0.953707 0 0 0.953707 0 0 0.953707 0 0 0.953707 0 0 0.953707 0 0 0.953707 0 0 0.953707 0 0 12 12.2 0 0 0 0
12.3 0.953707 0 0 0.953707 0 0 0.953707 0 0 0.953707 0 0 0.953707 0 0 0.953707 0 0 0.953707 0 0 0.953707 0 0 0.953707 0 0 12.2 12.4 0 0 0 0
12.5 0.953707 0 0 0.953707 0 0 0.953707 0 0 0.953707 0 0 0.953707 0 0 0.953707 0 0 0.953707 0 0 0.953707 0 0 0.953707 0 0 12.4 12.6 0 0 0 0
12.7 0.953707 0 0 0.953707 0 0 0.953707 0 0 0.953707 0 0 0.953707 0 0 0.953707 0 0 0.953707 0 0 0.953707 0 0 0.953707 0 0 12.6 12.8 0 0 0 0
12.9 0.953707 0 0 0.953707 0 0 0.953707 0 0 0.953707 0 0 0.953707 0 0 0.953707 0 0 0.953707 0 0 0.953707 0 0 0.953707 0 0 12.8 13 0 0 0 0
13.1 0.953707 0 0 0.953707 0 0 0.953707 0 0 0.953707 0 0 0.953707 0 0 0.953707 0 0 0.953707 0 0 0.953707 0 0 0.953707 0 0 13 13.2 0 0 0 0
