#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.430247.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 1.37 0.334167 0.537857 2.42396 0.343952 0.723601 0.560108 0.294295 0.364125 1.225 0.3 0.25 2.2423 0.560336 0.652522 0.518751 0.27372 0.231969 1.4 0.525 0.4875 2.18822 0.450722 0.446034 0.544353 0.406009 0.383628 7.2 7.4 423 141 77 20
7.5 1.825 0.328846 0.735417 2.90733 0.151322 0.598437 0.783054 0.172519 0.404607 1.7125 0.33125 0.545833 2.92932 0.242308 0.808722 0.816352 0.18642 0.498861 1.9 0.3875 1 2.64153 0.243567 0.65283 0.802647 0.483655 0.447117 7.4 7.6 468 258 144 27
7.7 1.85 0.216667 0.545 2.93098 0.1265 0.335546 0.842976 0.150276 0.247768 1.975 0.267857 0.6 3.2509 0.136833 0.563215 0.953032 0.236956 0.353675 1.9875 0.3125 0.325 3.17308 0.302403 0.519714 1.02692 0.21863 0.397235 7.6 7.8 778 423 223 61
7.9 1.89605 0.243531 0.359689 2.99512 0.109248 0.203194 0.915008 0.165055 0.240524 1.96875 0.250695 0.42875 3.2689 0.136864 0.332772 0.997058 0.146695 0.31797 1.86667 0.283334 0.254167 3.19056 0.199337 0.446815 0.999042 0.166588 0.273076 7.8 8 1130 659 369 98
8.1 1.79583 0.198904 0.313333 2.91112 0.0795987 0.221021 0.81048 0.164131 0.19382 2.01429 0.242857 0.425824 3.23231 0.126627 0.282972 0.912761 0.113959 0.199776 2.175 0.175 0.4125 3.32548 0.0990381 0.324232 1.05834 0.130008 0.422756 8 8.2 1595 874 454 131
8.3 1.679 0.179621 0.288028 2.77433 0.123478 0.187991 0.790668 0.132547 0.166846 1.84643 0.239935 0.375 3.12115 0.165021 0.279453 0.863333 0.162994 0.18198 2.0875 0.275 0.3875 3.25985 0.128288 0.243751 0.860218 0.168991 0.316387 8.2 8.4 1952 1167 586 163
8.5 1.54474 0.220481 0.274499 2.66777 0.123241 0.212489 0.700088 0.118647 0.159603 1.74554 0.204464 0.257074 3.04059 0.164307 0.247807 0.774015 0.111957 0.17709 1.88 0.2075 0.32 3.16657 0.151735 0.306252 0.771277 0.18153 0.172796 8.4 8.6 2599 1446 804 217
8.7 1.45323 0.209274 0.255309 2.55612 0.124747 0.223193 0.671466 0.103851 0.160328 1.73056 0.236111 0.335556 2.96173 0.149873 0.278847 0.803737 0.141549 0.198133 1.975 0.23125 0.35 3.13109 0.146191 0.36127 0.970739 0.231748 0.266743 8.6 8.8 3117 1645 869 225
8.9 1.3314 0.210678 0.224755 2.39903 0.163159 0.230484 0.627013 0.115629 0.162126 1.54722 0.209028 0.305733 2.84483 0.128046 0.35181 0.703259 0.0983536 0.178772 1.725 0.233333 0.325 2.94463 0.186255 0.445432 0.797781 0.0738646 0.199454 8.8 9 3596 1758 1018 248
9.1 1.22917 0.205449 0.208248 2.3017 0.15163 0.217654 0.577169 0.0907116 0.136825 1.51176 0.190158 0.333356 2.75217 0.159241 0.327974 0.641693 0.116493 0.186013 1.6 0.175 0.28125 2.82331 0.149277 0.302167 0.733176 0.112212 0.193556 9 9.2 4168 1572 1135 277
