#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.827654.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 3.22143 0.418154 0.396429 5.37698 0.340947 0.376936 1.47095 0.251596 0.27947 3.82812 0.440208 0.593125 5.73476 0.289319 0.383644 1.73947 0.352682 0.276243 3.78125 0.446875 0.488393 5.70922 0.29047 0.385252 1.72584 0.239434 0.234698 7.2 7.4 6139 1077 1334 1342
7.5 3.12857 0.354762 0.369048 5.261 0.294937 0.34727 1.44376 0.225494 0.255728 3.81731 0.442692 0.482586 5.72047 0.284142 0.359132 1.69123 0.315093 0.250308 3.8625 0.4125 0.5025 5.90269 0.261727 0.387077 1.78399 0.210788 0.278174 7.4 7.6 6936 1312 1509 1577
7.7 2.98571 0.39 0.344048 5.12797 0.314465 0.312295 1.4105 0.169437 0.192961 3.59432 0.471307 0.451671 5.66802 0.330011 0.365897 1.59964 0.35331 0.178982 3.83594 0.474357 0.442755 5.87828 0.286969 0.331041 1.73031 0.271574 0.255911 7.6 7.8 7783 1602 1768 1845
7.9 3.12738 0.725744 0.529381 5.29052 0.69129 0.503954 1.40536 0.328885 0.292119 3.725 0.5875 0.466071 5.84168 0.565517 0.421841 1.71519 0.3711 0.270453 3.88077 0.499588 0.48877 6.02643 0.368173 0.379465 1.69425 0.289196 0.248391 7.8 8 8806 1830 1980 2099
8.1 3.46111 0.827778 0.637037 6.04598 0.7842 0.701399 1.4787 0.434265 0.304914 4.08393 0.748214 0.643651 6.45806 0.866335 0.635505 1.82639 0.495575 0.375902 4.20714 0.551553 0.584643 6.53292 0.543439 0.525486 1.85913 0.385363 0.36649 8 8.2 10854 2459 2634 2663
8.3 3.74922 0.577145 0.64349 6.41904 0.562278 0.557676 1.56149 0.339581 0.294527 4.23971 0.542025 0.605091 6.7619 0.638014 0.586729 1.847 0.398546 0.361428 4.28365 0.424679 0.505529 6.80956 0.360805 0.484775 1.93413 0.327358 0.358312 8.2 8.4 13106 3077 3282 3418
8.5 3.47703 0.521502 0.486643 6.13432 0.487393 0.483879 1.42362 0.284294 0.227217 4.01979 0.510355 0.582792 6.68113 0.532988 0.575328 1.63495 0.333188 0.304577 4.0181 0.456896 0.363937 6.62735 0.357185 0.459624 1.74296 0.325943 0.251398 8.4 8.6 14170 3558 3595 3586
8.7 3.11857 0.456429 0.455794 5.78513 0.419126 0.433725 1.27884 0.211449 0.201722 3.72303 0.463738 0.523952 6.40267 0.459675 0.548326 1.48027 0.252222 0.230635 3.79286 0.483279 0.37119 6.36774 0.393946 0.424423 1.55103 0.275471 0.227464 8.6 8.8 14601 3597 3617 3564
8.9 2.83333 0.394945 0.390278 5.42529 0.431898 0.454826 1.16371 0.177989 0.203699 3.38621 0.42589 0.454064 6.06854 0.423744 0.456549 1.33433 0.205157 0.168665 3.4787 0.412296 0.391635 6.05564 0.412604 0.443286 1.4216 0.223931 0.222068 8.8 9 14394 3534 3211 3340
9.1 2.47805 0.385366 0.315549 5.04791 0.337676 0.380072 0.988421 0.205672 0.153816 3.05 0.400893 0.403571 5.73314 0.422321 0.542883 1.15802 0.179489 0.20334 3.26818 0.385765 0.445563 5.88425 0.385576 0.440016 1.25794 0.217591 0.183493 9 9.2 14466 3453 3018 3081
9.3 2.25143 0.32662 0.267708 4.6643 0.342968 0.445776 0.934813 0.136174 0.203334 2.73913 0.370129 0.360797 5.36467 0.394786 0.476718 1.02175 0.173754 0.184363 2.83804 0.364457 0.346377 5.40107 0.380088 0.419261 1.08129 0.153668 0.151961 9.2 9.4 14321 3058 2766 2827
9.5 2.00341 0.259091 0.183642 4.34682 0.35377 0.328925 0.83139 0.117153 0.137893 2.46013 0.268653 0.296319 4.98288 0.35116 0.376652 0.88108 0.175813 0.172707 2.58333 0.344444 0.334295 5.13085 0.341422 0.421144 0.979685 0.158435 0.158944 9.4 9.6 14603 2548 2590 2670
9.7 1.88977 0.215227 0.213302 4.0527 0.310841 0.311744 0.697986 0.131988 0.138888 2.03167 0.244333 0.226667 4.47446 0.291599 0.34609 0.594058 0.119447 0.114804 2.22788 0.263024 0.239248 4.78085 0.296012 0.409582 0.810511 0.121207 0.15111 9.6 9.8 15152 2013 2383 2484
9.9 1.72424 0.188258 0.140622 3.762 0.281143 0.353498 0.603832 0.119881 0.124597 1.73722 0.151487 0.144167 4.07853 0.282379 0.362195 0.490864 0.100441 0.0646645 2.05962 0.202289 0.250995 4.40551 0.266223 0.318506 0.638513 0.096362 0.121272 9.8 10 15742 1471 2111 2262
