#Observed stellar masses in Msun
#Infall delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.496060.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#SM Median_Infall_Delay_Time(MW) Err+ Err- +1_sigma_Infall_Delay_Time(MW) Err+ Err- -1_sigma_Infall_Delay_Time(MW) Err+ Err- Median_Infall_Delay_Time(GR) Err+ Err- +1_sigma_Infall_Delay_Time(GR) Err+ Err- -1_sigma_Infall_Delay_Time(GR) Err+ Err- Median_Infall_Delay_Time(CL) Err+ Err- +1_sigma_Infall_Delay_Time(CL) Err+ Err- -1_sigma_Infall_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 1.35317 0.17391 0.111089 2.50546 0.16118 0.0976877 0.466736 0.0608228 0.0382165 1.51056 0.153966 0.101998 2.69342 0.0928919 0.0749743 0.498363 0.0443809 0.0256476 1.68536 0.0609232 0.0755706 2.74486 0.0626683 0.058145 0.5523 0.026549 0.0215512 7.2 7.4 578014 22869 15483 5236
7.5 1.53346 0.254959 0.170894 2.81497 0.429999 0.245256 0.52552 0.0938804 0.0531937 1.68263 0.194258 0.152451 2.90563 0.18925 0.165213 0.540947 0.0571562 0.0362905 1.88678 0.0839202 0.0926044 3.00161 0.13524 0.140154 0.640467 0.0293769 0.0364493 7.4 7.6 467699 21004 13637 4525
7.7 1.81869 0.386901 0.239692 3.6243 0.424657 0.566076 0.618189 0.153907 0.0882972 1.99606 0.243985 0.203346 3.48828 0.58753 0.42058 0.633869 0.103776 0.0672655 2.1687 0.0957258 0.107435 3.52123 0.270754 0.261233 0.73205 0.035861 0.0426569 7.6 7.8 387296 20671 13006 4480
7.9 2.08388 0.390134 0.246316 4.00323 0.209924 0.196283 0.710727 0.156024 0.0878522 2.21388 0.272872 0.180752 4.23227 0.251523 0.361512 0.717037 0.108935 0.0665219 2.41644 0.0948024 0.110173 4.20699 0.171412 0.235713 0.845605 0.0570189 0.056287 7.8 8 327151 21106 12582 4478
8.1 2.15748 0.380685 0.22892 4.0396 0.136077 0.14468 0.745908 0.152052 0.0912981 2.3578 0.223519 0.173114 4.3845 0.150676 0.131488 0.777435 0.0961466 0.0684965 2.53182 0.111589 0.0782504 4.4132 0.0838089 0.121363 0.915882 0.0559152 0.043752 8 8.2 270207 19814 11337 4188
8.3 2.12558 0.303362 0.225683 3.94901 0.129134 0.135741 0.736621 0.132767 0.0816728 2.30269 0.224007 0.137334 4.34681 0.137061 0.122061 0.764391 0.104392 0.0587473 2.56236 0.0874693 0.0613101 4.41357 0.0680294 0.0891891 0.91788 0.0390888 0.0418922 8.2 8.4 217124 17346 9840 3448
8.5 2.0084 0.286463 0.191769 3.82337 0.143307 0.139256 0.703591 0.114884 0.0741585 2.2903 0.185593 0.143576 4.31186 0.121145 0.111426 0.766214 0.0878221 0.0684144 2.54107 0.0772719 0.0579474 4.38008 0.0780334 0.0815229 0.906222 0.0469056 0.0382192 8.4 8.6 174047 15321 8357 2950
8.7 1.93871 0.285627 0.18869 3.7063 0.127998 0.132247 0.642486 0.113628 0.0649192 2.2116 0.186793 0.118647 4.24465 0.103555 0.114429 0.776348 0.0832286 0.0616461 2.53127 0.0508945 0.0583386 4.38157 0.052506 0.0759859 0.939851 0.0441036 0.0414401 8.6 8.8 138073 13173 6984 2435
8.9 1.88672 0.243564 0.172156 3.57196 0.14345 0.136649 0.623805 0.102661 0.0621271 2.21246 0.199208 0.130713 4.22138 0.115437 0.0980811 0.75494 0.0968899 0.0544046 2.52573 0.0767641 0.0682676 4.36954 0.0660214 0.0722456 0.945266 0.0544627 0.0359113 8.8 9 109035 10667 5884 2055
9.1 1.81938 0.225589 0.157138 3.46137 0.174361 0.136441 0.608272 0.0995854 0.060342 2.17655 0.176303 0.128722 4.18286 0.0842471 0.114552 0.786965 0.072987 0.0556113 2.58048 0.0616674 0.0622723 4.33986 0.05231 0.087142 0.995809 0.036907 0.0445691 9 9.2 86146 8518 4898 1683
9.3 1.71887 0.212126 0.139841 3.36604 0.153303 0.13869 0.569144 0.0819681 0.0530034 2.1352 0.186356 0.145984 4.08231 0.118983 0.113159 0.726018 0.0783094 0.0487039 2.45998 0.0433681 0.05633 4.2865 0.0679593 0.0713115 0.819665 0.0484368 0.0364579 9.2 9.4 68461 6441 4143 1303
9.5 1.73462 0.173912 0.147653 3.30263 0.12535 0.12265 0.505985 0.0577372 0.0489965 2.03311 0.180831 0.121827 3.9548 0.111667 0.123859 0.714252 0.10476 0.0517935 2.502 0.0959387 0.0689695 4.35093 0.0361748 0.0847888 0.926775 0.0263841 0.0359079 9.4 9.6 56133 4640 3582 1257
9.7 1.70607 0.194012 0.161145 3.2564 0.140503 0.139355 0.486695 0.0598708 0.0499234 2.02472 0.169574 0.114161 3.85954 0.116572 0.125615 0.747701 0.0777248 0.0553756 2.49565 0.085691 0.0651481 4.23614 0.0826893 0.10657 0.941026 0.0664948 0.0467339 9.6 9.8 47514 3039 3246 1082
9.9 1.71887 0.170597 0.200576 3.2665 0.148968 0.152334 0.484201 0.0676704 0.0638533 1.96252 0.191324 0.134866 3.74885 0.114194 0.100728 0.690617 0.0820504 0.0535898 2.43717 0.0648279 0.0598042 4.07964 0.0854449 0.0615559 0.96159 0.0438055 0.0468965 9.8 10 41768 1934 3042 998
10.1 1.7168 0.249169 0.150372 3.2574 0.148056 0.0933881 0.492255 0.0935358 0.0588391 1.86156 0.146656 0.104815 3.60313 0.128885 0.102746 0.649509 0.0689675 0.038999 2.40489 0.0644341 0.0598898 4.02711 0.0906982 0.0886974 0.930946 0.0466745 0.0478585 10 10.2 38583 1173 2974 944
10.3 1.92247 0.194646 0.225559 3.35778 0.095264 0.0886257 0.482314 0.0840195 0.0725874 1.73018 0.142704 0.135148 3.4356 0.0961039 0.119843 0.594203 0.0515414 0.0397276 2.26271 0.0534239 0.0711901 3.93047 0.110146 0.0642555 0.708175 0.0263182 0.0248346 10.2 10.4 36300 589 3010 912
10.5 2.28498 0.100984 0.152858 3.55145 0.12767 0.0695453 0.670528 0.116331 0.131472 1.56324 0.109878 0.100681 3.20817 0.114389 0.138973 0.551071 0.0457612 0.0370567 2.16785 0.0620997 0.068562 3.95042 0.0855043 0.0989423 0.765939 0.0208223 0.0304157 10.4 10.6 33163 292 2826 895
10.7 2.77254 0.0651693 0.0823059 3.97614 0.0476313 0.044064 1.10592 0.087289 0.359419 1.45368 0.0960534 0.0839639 2.99296 0.145093 0.0771861 0.473896 0.027545 0.026641 2.04566 0.071455 0.0844041 3.81304 0.0731001 0.0957091 0.640357 0.0385743 0.0373071 10.6 10.8 26859 99 2264 833
10.9 2.701 0.124886 0.162572 3.56954 0.471915 0.0896955 1.62063 0.0869302 0.102074 1.24289 0.0911746 0.0668541 2.81143 0.124543 0.138616 0.392146 0.0248134 0.0242513 1.81761 0.047186 0.0593312 3.55702 0.0599649 0.0936637 0.635447 0.0245509 0.0203742 10.8 11 17903 33 1312 549
11.1 1.94356 0.374745 0.0379851 3.16874 0.192687 0.278226 1.49762 0.0463103 0.16858 1.27024 0.0714692 0.0599552 2.77917 0.0565984 0.0922511 0.429829 0.0269479 0.0245341 1.57054 0.0527591 0.0454843 3.20437 0.173089 0.133575 0.52643 0.0558206 0.0491257 11 11.2 8824 11 558 337
11.3 1.94356 0.0378939 0.422397 4.30693 0.00914049 1.15238 1.48041 0.0123467 0.131398 1.4043 0.0974337 0.117522 3.1995 0.344553 0.224404 0.452907 0.0469257 0.074653 1.34562 0.113293 0.0588449 2.83508 0.179454 0.172789 0.467175 0.0468102 0.0360227 11.2 11.4 2987 3 144 120
11.5 5.57397 0 0 5.57397 0 0 5.57397 0 0 0.488704 0.322026 0.0607355 2.13464 0.594618 0.0787609 0.194567 0.05565 0.0427678 0.930584 0.0398278 0.0798423 2.53913 0.710984 0.634646 0.534194 0.0467824 0.0443211 11.4 11.6 638 0 21 19
11.7 5.57397 0 0 5.57397 0 0 5.57397 0 0 3.24292 0.0339293 2.75422 4.5144 0.03474 1.25907 3.21969 0.0108082 2.78626 0.770668 0.0400616 0.281964 1.62694 0.913237 0.84163 0.446278 0.309738 0.0128549 11.6 11.8 95 0 2 2
11.9 5.57397 0 0 5.57397 0 0 5.57397 0 0 5.57397 0 0 5.57397 0 0 5.57397 0 0 5.57397 0 5.12574 5.57397 0 5.0981 5.57397 0 5.1534 11.8 12 9 0 0 0
12.1 5.57397 0 0 5.57397 0 0 5.57397 0 0 5.57397 0 0 5.57397 0 0 5.57397 0 0 5.57397 0 0 5.57397 0 0 5.57397 0 0 12 12.2 0 0 0 0
12.3 5.57397 0 0 5.57397 0 0 5.57397 0 0 5.57397 0 0 5.57397 0 0 5.57397 0 0 5.57397 0 0 5.57397 0 0 5.57397 0 0 12.2 12.4 0 0 0 0
12.5 5.57397 0 0 5.57397 0 0 5.57397 0 0 5.57397 0 0 5.57397 0 0 5.57397 0 0 5.57397 0 0 5.57397 0 0 5.57397 0 0 12.4 12.6 0 0 0 0
12.7 5.57397 0 0 5.57397 0 0 5.57397 0 0 5.57397 0 0 5.57397 0 0 5.57397 0 0 5.57397 0 0 5.57397 0 0 5.57397 0 0 12.6 12.8 0 0 0 0
12.9 5.57397 0 0 5.57397 0 0 5.57397 0 0 5.57397 0 0 5.57397 0 0 5.57397 0 0 5.57397 0 0 5.57397 0 0 5.57397 0 0 12.8 13 0 0 0 0
13.1 5.57397 0 0 5.57397 0 0 5.57397 0 0 5.57397 0 0 5.57397 0 0 5.57397 0 0 5.57397 0 0 5.57397 0 0 5.57397 0 0 13 13.2 0 0 0 0
