#Observed stellar masses in Msun
#Quenching delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.744123.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of quenched(all)/quenched after infall(sats) galaxies in the bin for the bestfit model.
#SM Median_Quenching_Delay_Time(MW) Err+ Err- +1_sigma_Quenching_Delay_Time(MW) Err+ Err- -1_sigma_Quenching_Delay_Time(MW) Err+ Err- Median_Quenching_Delay_Time(GR) Err+ Err- +1_sigma_Quenching_Delay_Time(GR) Err+ Err- -1_sigma_Quenching_Delay_Time(GR) Err+ Err- Median_Quenching_Delay_Time(CL) Err+ Err- +1_sigma_Quenching_Delay_Time(CL) Err+ Err- -1_sigma_Quenching_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 2.84643 0.368956 0.279762 4.61023 0.191104 0.271262 1.35654 0.252666 0.196135 3.23958 0.335417 0.314583 4.96061 0.259096 0.311223 1.54487 0.263936 0.224649 3.26607 0.321429 0.314286 5.00216 0.261761 0.251418 1.56942 0.151546 0.197871 7.2 7.4 3941 843 960 921
7.5 2.68194 0.265675 0.254672 4.51235 0.251946 0.248725 1.22496 0.196492 0.195482 3.25227 0.364394 0.336273 4.97617 0.222601 0.271154 1.53479 0.265595 0.209287 3.351 0.407333 0.3735 5.09566 0.284037 0.250237 1.53049 0.196138 0.195029 7.4 7.6 4611 1003 1051 1087
7.7 2.66429 0.535714 0.362723 4.4982 0.742921 0.297601 1.20664 0.275133 0.18816 3.25 0.459615 0.402273 5.04809 0.35321 0.356457 1.55328 0.260206 0.249754 3.44 0.414167 0.372813 5.18802 0.287062 0.23555 1.59427 0.219599 0.242252 7.6 7.8 5295 1206 1345 1277
7.9 3.06667 0.851812 0.582796 5.28169 0.815822 0.794109 1.35899 0.436377 0.282961 3.515 0.661389 0.506667 5.50936 0.785126 0.616852 1.57913 0.406211 0.272451 3.62969 0.445312 0.484688 5.58795 0.527697 0.482033 1.62686 0.327506 0.27415 7.8 8 6680 1658 1634 1606
8.1 3.5775 0.650761 0.737794 5.93405 0.523041 0.637593 1.48628 0.45065 0.306895 3.89821 0.548214 0.603571 6.20271 0.508985 0.63656 1.73167 0.43606 0.378956 3.89722 0.429952 0.449222 6.06778 0.478164 0.500913 1.79683 0.370812 0.300309 8 8.2 8509 2350 2193 2228
8.3 3.49028 0.505876 0.556407 5.89043 0.39157 0.43926 1.43044 0.300286 0.266154 3.77973 0.52953 0.506397 6.22095 0.508891 0.608138 1.62916 0.350586 0.333659 3.89118 0.452573 0.436631 6.09911 0.463341 0.453096 1.72176 0.338428 0.305577 8.2 8.4 10274 2997 2784 2632
8.5 3.16302 0.446007 0.475142 5.6038 0.345525 0.435779 1.30109 0.281183 0.227244 3.6381 0.414846 0.540774 6.01596 0.413607 0.500507 1.49461 0.330272 0.264467 3.65083 0.411203 0.413797 5.95909 0.440622 0.451017 1.56669 0.320289 0.246941 8.4 8.6 11247 3299 2945 2834
8.7 2.85795 0.440301 0.460541 5.20843 0.395123 0.455724 1.20511 0.209833 0.228856 3.31852 0.388099 0.458174 5.72516 0.423635 0.485297 1.35521 0.246744 0.190826 3.41442 0.365749 0.333988 5.79306 0.382669 0.39587 1.38193 0.290138 0.187988 8.6 8.8 11569 3355 2967 2832
8.9 2.57839 0.341508 0.366485 4.94757 0.307839 0.450293 1.04814 0.170932 0.192562 3.06985 0.377515 0.419072 5.47074 0.394258 0.469461 1.27951 0.187503 0.211079 3.16087 0.409719 0.359944 5.41559 0.360271 0.392863 1.32585 0.200424 0.207068 8.8 9 11667 3314 2870 2765
9.1 2.30291 0.334112 0.33511 4.57837 0.343081 0.381169 0.972487 0.147956 0.164001 2.74911 0.370337 0.351671 5.13732 0.442563 0.402754 1.07981 0.172488 0.19828 2.92794 0.395496 0.382749 5.14512 0.429007 0.350793 1.15829 0.167421 0.209575 9 9.2 12000 3150 2748 2620
