#Observed stellar masses in Msun
#Infall delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.242935.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#SM Median_Infall_Delay_Time(MW) Err+ Err- +1_sigma_Infall_Delay_Time(MW) Err+ Err- -1_sigma_Infall_Delay_Time(MW) Err+ Err- Median_Infall_Delay_Time(GR) Err+ Err- +1_sigma_Infall_Delay_Time(GR) Err+ Err- -1_sigma_Infall_Delay_Time(GR) Err+ Err- Median_Infall_Delay_Time(CL) Err+ Err- +1_sigma_Infall_Delay_Time(CL) Err+ Err- -1_sigma_Infall_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.459822 0.0493123 0.0449126 0.924148 0.102173 0.110821 0.165203 0.0189004 0.0167007 0.48202 0.0488032 0.0444282 0.943368 0.14758 0.112449 0.166246 0.0225139 0.0195534 1.83653 0 0 1.83653 0 0 1.83653 0 0 7.2 7.4 626387 19703 2071 0
7.5 0.53535 0.0596043 0.0607403 1.08209 0.0577353 0.0919488 0.193554 0.0220964 0.0220447 0.569012 0.0569481 0.0503313 1.17933 0.0612308 0.109346 0.204296 0.0151229 0.0165786 1.83653 0 0 1.83653 0 0 1.83653 0 0 7.4 7.6 500554 19284 2114 0
7.7 0.603731 0.0673007 0.0629319 1.15264 0.0392588 0.0393568 0.217017 0.026796 0.024648 0.670563 0.0432761 0.0675669 1.27353 0.0215627 0.0431243 0.230317 0.0227022 0.0268164 1.83653 0 0 1.83653 0 0 1.83653 0 0 7.6 7.8 389107 18786 2096 0
7.9 0.646937 0.0655339 0.0612279 1.17906 0.032442 0.0327147 0.230328 0.0293454 0.0241581 0.714663 0.0406728 0.0454482 1.3015 0.0200838 0.0229582 0.257631 0.0209063 0.0203676 1.83653 0 0 1.83653 0 0 1.83653 0 0 7.8 8 295549 17414 1946 0
8.1 0.650438 0.0593849 0.0577701 1.17125 0.0304909 0.0279093 0.23618 0.0266806 0.023873 0.771398 0.0379615 0.0475012 1.33031 0.0162898 0.0206385 0.278058 0.0233133 0.0222802 1.83653 0 0 1.83653 0 0 1.83653 0 0 8 8.2 220787 15122 1708 0
8.3 0.62807 0.0483388 0.0493572 1.14308 0.0305613 0.0287709 0.222729 0.0223096 0.0187336 0.780005 0.0333697 0.037016 1.33681 0.0138648 0.0142411 0.282028 0.0214384 0.0217464 1.83653 0 0 1.83653 0 0 1.83653 0 0 8.2 8.4 160804 12698 1424 0
8.5 0.593256 0.0484586 0.0427022 1.11047 0.0296412 0.0279003 0.210272 0.0215068 0.0180542 0.758886 0.0327364 0.041025 1.32868 0.013275 0.0175811 0.257876 0.0175694 0.0161562 1.83653 0 0 1.83653 0 0 1.83653 0 0 8.4 8.6 116651 10375 1226 0
8.7 0.561153 0.0395672 0.0404955 1.06377 0.0260299 0.0263988 0.19706 0.0156377 0.0133804 0.777244 0.0258198 0.0479983 1.2946 0.0160936 0.0206474 0.248284 0.0129794 0.0135283 1.83653 0 0 1.83653 0 0 1.83653 0 0 8.6 8.8 84330 8372 983 0
8.9 0.52522 0.0366573 0.0364768 1.02236 0.0242137 0.0292234 0.183048 0.014252 0.0135902 0.775804 0.0266465 0.0392496 1.26546 0.0195204 0.0204804 0.255715 0.0221046 0.0254804 1.83653 0 0 1.83653 0 0 1.83653 0 0 8.8 9 60917 6401 784 0
9.1 0.510268 0.0281466 0.0326405 0.98828 0.0243362 0.023025 0.162565 0.0108846 0.0130959 0.738634 0.0191483 0.0238312 1.24355 0.0084393 0.0076797 0.259795 0.0215752 0.0201221 1.83653 0 0 1.83653 0 0 1.83653 0 0 9 9.2 43595 4589 655 0
