#Observed stellar masses in Msun
#Infall delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.607435.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#SM Median_Infall_Delay_Time(MW) Err+ Err- +1_sigma_Infall_Delay_Time(MW) Err+ Err- -1_sigma_Infall_Delay_Time(MW) Err+ Err- Median_Infall_Delay_Time(GR) Err+ Err- +1_sigma_Infall_Delay_Time(GR) Err+ Err- -1_sigma_Infall_Delay_Time(GR) Err+ Err- Median_Infall_Delay_Time(CL) Err+ Err- +1_sigma_Infall_Delay_Time(CL) Err+ Err- -1_sigma_Infall_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 1.98213 0.147947 0.147654 3.53812 0.0928771 0.0774753 0.646599 0.0501027 0.0490782 2.27701 0.172072 0.162362 3.84507 0.0941386 0.0742271 0.688215 0.0415493 0.0291104 2.44079 0.0649633 0.0788531 3.94051 0.0480154 0.0779696 0.802617 0.0205151 0.0320051 7.2 7.4 595604 20953 17292 9903
7.5 2.04015 0.173277 0.138618 3.6114 0.153076 0.108175 0.674525 0.0776507 0.051589 2.41312 0.190465 0.131193 3.93591 0.093631 0.0757878 0.723635 0.0551648 0.0340623 2.54172 0.0911193 0.0697639 4.04007 0.0487342 0.0368805 0.809595 0.0142111 0.0127475 7.4 7.6 488076 18896 15199 8774
7.7 2.1636 0.329084 0.184211 3.90699 0.657442 0.294776 0.737086 0.115306 0.0615273 2.64896 0.235479 0.170502 4.18577 0.272506 0.202165 0.8016 0.0839263 0.0542383 2.74132 0.106968 0.0935032 4.26716 0.144348 0.142976 0.861908 0.0363711 0.0424252 7.6 7.8 400955 17078 13375 7665
7.9 2.47931 0.553915 0.298932 4.92444 0.628725 0.664215 0.829901 0.19934 0.100239 2.94182 0.335785 0.196612 4.9358 0.803642 0.508829 0.890743 0.13348 0.0633973 3.05907 0.157689 0.133129 4.83175 0.26828 0.290575 0.985072 0.0619818 0.0474098 7.8 8 336484 16385 12600 7506
8.1 2.77791 0.590289 0.306166 5.39853 0.286957 0.327265 0.949039 0.231853 0.119131 3.1843 0.324287 0.223837 5.73968 0.357639 0.402288 0.978225 0.161027 0.078561 3.41609 0.150262 0.129323 5.56732 0.273 0.314945 1.16887 0.0921392 0.0782101 8 8.2 286017 16821 11886 7424
8.3 2.89036 0.481864 0.32119 5.38643 0.176249 0.208495 0.983396 0.194798 0.124974 3.21997 0.29075 0.192812 5.82102 0.237872 0.222598 1.01744 0.128385 0.0879344 3.52184 0.0998385 0.0696094 5.75785 0.161514 0.178784 1.26796 0.0681312 0.0637457 8.2 8.4 236738 15712 10890 6382
8.5 2.79118 0.457545 0.266134 5.2669 0.182599 0.220821 0.953226 0.187248 0.11037 3.2292 0.265427 0.196962 5.83007 0.2022 0.249979 1.07724 0.125647 0.0932285 3.50259 0.106756 0.0849741 5.74113 0.152667 0.175396 1.21976 0.0499265 0.0456654 8.4 8.6 191814 13772 9424 5585
8.7 2.69656 0.425492 0.27547 5.06561 0.236697 0.2013 0.931053 0.174865 0.102644 3.16096 0.268796 0.164787 5.70721 0.23901 0.256021 1.02343 0.111597 0.0789055 3.47548 0.108844 0.0670233 5.71957 0.116228 0.174399 1.23087 0.0454288 0.0435261 8.6 8.8 153537 11953 7905 4618
8.9 2.57925 0.417813 0.236099 4.8593 0.272823 0.206716 0.87829 0.173331 0.0877062 3.08021 0.270066 0.165532 5.64564 0.230596 0.232183 1.0389 0.116524 0.0768203 3.50572 0.0882542 0.0662265 5.65227 0.114773 0.15521 1.22538 0.0515924 0.0417854 8.8 9 122283 10277 6546 3812
9.1 2.53456 0.356189 0.228745 4.7275 0.217117 0.192544 0.844328 0.144729 0.0875147 3.07048 0.239353 0.176696 5.65566 0.189031 0.216662 1.05526 0.120976 0.0637731 3.436 0.0839729 0.0767572 5.54308 0.169601 0.10831 1.20553 0.0605935 0.0421342 9 9.2 98655 8362 5659 3233
9.3 2.51039 0.331127 0.210773 4.66036 0.214861 0.192237 0.843479 0.139814 0.0979667 3.00505 0.269647 0.177681 5.50456 0.225367 0.199847 1.04193 0.107275 0.0677083 3.5227 0.0787284 0.0843763 5.62726 0.115777 0.126585 1.23336 0.0389358 0.0422151 9.2 9.4 80605 6863 4762 2793
9.5 2.42156 0.305402 0.23408 4.4618 0.243704 0.199559 0.783204 0.109694 0.0805607 2.95081 0.248468 0.186906 5.43649 0.180686 0.195201 1.03167 0.131753 0.0747775 3.45621 0.0793734 0.0819323 5.56784 0.106874 0.110141 1.2062 0.0688577 0.053346 9.4 9.6 67637 5299 4168 2420
9.7 2.34524 0.301239 0.258319 4.39671 0.217274 0.212242 0.745287 0.118551 0.0970425 2.82476 0.275489 0.16196 5.22874 0.227623 0.231706 0.978683 0.102569 0.0671958 3.43487 0.0738747 0.0823092 5.57201 0.105702 0.114934 1.15171 0.0503881 0.0420508 9.6 9.8 59105 3907 3756 2161
9.9 2.37873 0.267145 0.253894 4.38203 0.243285 0.121739 0.701094 0.125018 0.0960819 2.74838 0.203341 0.193837 5.07588 0.237946 0.204758 1.00399 0.0938834 0.081728 3.32428 0.0940182 0.0764682 5.34361 0.130852 0.177148 1.15989 0.0702232 0.0481565 9.8 10 54099 2675 3669 2035
10.1 2.32133 0.271708 0.272198 4.38076 0.249806 0.232147 0.670136 0.102397 0.091149 2.50188 0.275748 0.149418 4.86602 0.226021 0.239808 0.876251 0.0847834 0.0514596 3.23522 0.0858669 0.0898714 5.34247 0.0872846 0.105944 1.11653 0.0722818 0.0594233 10 10.2 49844 1600 3708 1944
10.3 2.39971 0.193736 0.23792 4.42314 0.151031 0.195314 0.517495 0.110695 0.113579 2.31865 0.167473 0.166259 4.50925 0.196829 0.196265 0.829268 0.0783481 0.0664803 3.08426 0.0908537 0.10683 5.2521 0.104302 0.0962515 1.1366 0.0433675 0.0547721 10.2 10.4 46231 805 3583 1836
10.5 2.87007 0.185038 0.26759 4.69085 0.0932183 0.111655 0.586502 0.189224 0.122114 2.14301 0.155659 0.145602 4.2328 0.191317 0.209404 0.717393 0.0633696 0.0635242 2.85916 0.104136 0.0857282 4.95476 0.0992985 0.0930605 0.977978 0.0365474 0.0392404 10.4 10.6 41727 389 3350 1802
10.7 3.43672 0.102814 0.285555 5.09938 0.119835 0.158402 1.41181 0.140369 0.892655 1.91953 0.115965 0.0981249 4.03142 0.16496 0.171306 0.666606 0.0415745 0.0318788 2.63586 0.0642781 0.0747044 4.76353 0.0771317 0.118756 0.929051 0.035232 0.0412183 10.6 10.8 33683 108 2722 1525
10.9 3.57793 0.171785 0.0384026 5.16008 0.16489 0.236014 2.25194 0.212887 0.260874 1.90378 0.128198 0.112951 3.85997 0.125118 0.133041 0.619288 0.0508969 0.0516554 2.40811 0.0913064 0.089515 4.56761 0.140687 0.0849466 0.852746 0.0371263 0.0351803 10.8 11 21737 42 1590 1063
11.1 3.8821 0.839649 0.0377078 5.9994 0.0187635 0.242289 3.73492 0.0180864 0.229056 1.72381 0.12436 0.0966991 3.68909 0.109592 0.235554 0.514321 0.0494693 0.045856 2.12113 0.0838051 0.0916314 4.1439 0.119982 0.149446 0.815342 0.0358917 0.0470747 11 11.2 10708 7 543 608
11.3 3.50105 0.286609 0 4.30396 0 0.011601 3.44836 0.294415 0 1.72261 0.184399 0.078073 3.53582 0.249638 0.19046 0.569906 0.0906317 0.0499495 1.81694 0.0968794 0.114869 3.78556 0.225732 0.153488 0.580791 0.0921146 0.0454737 11.2 11.4 3776 1 95 206
11.5 7.3991 0 0 7.3991 0 0 7.3991 0 0 2.07026 0.2031 0.368188 4.62575 0.152441 0.673184 0.518887 0.263033 0.219672 0.991392 0.077474 0.0539828 2.46791 0.298911 0.143576 0.160851 0.106284 0.0181322 11.4 11.6 935 0 16 42
11.7 7.3991 0 0 7.3991 0 0 7.3991 0 0 7.3991 0 7.14882 7.3991 0 6.42575 7.3991 0 7.20576 1.08269 1.67302 0.0414894 2.78291 2.27599 0.0379293 1.02604 1.70245 0.736051 11.6 11.8 183 0 0 1
11.9 7.3991 0 0 7.3991 0 0 7.3991 0 0 7.3991 0 0 7.3991 0 0 7.3991 0 0 7.3991 0 0 7.3991 0 0 7.3991 0 0 11.8 12 22 0 0 0
12.1 7.3991 0 0 7.3991 0 0 7.3991 0 0 7.3991 0 0 7.3991 0 0 7.3991 0 0 7.3991 0 0 7.3991 0 0 7.3991 0 0 12 12.2 2 0 0 0
12.3 7.3991 0 0 7.3991 0 0 7.3991 0 0 7.3991 0 0 7.3991 0 0 7.3991 0 0 7.3991 0 0 7.3991 0 0 7.3991 0 0 12.2 12.4 0 0 0 0
12.5 7.3991 0 0 7.3991 0 0 7.3991 0 0 7.3991 0 0 7.3991 0 0 7.3991 0 0 7.3991 0 0 7.3991 0 0 7.3991 0 0 12.4 12.6 0 0 0 0
12.7 7.3991 0 0 7.3991 0 0 7.3991 0 0 7.3991 0 0 7.3991 0 0 7.3991 0 0 7.3991 0 0 7.3991 0 0 7.3991 0 0 12.6 12.8 0 0 0 0
12.9 7.3991 0 0 7.3991 0 0 7.3991 0 0 7.3991 0 0 7.3991 0 0 7.3991 0 0 7.3991 0 0 7.3991 0 0 7.3991 0 0 12.8 13 0 0 0 0
13.1 7.3991 0 0 7.3991 0 0 7.3991 0 0 7.3991 0 0 7.3991 0 0 7.3991 0 0 7.3991 0 0 7.3991 0 0 7.3991 0 0 13 13.2 0 0 0 0
