#Observed stellar masses in Msun
#Infall delay times in Gyr.
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Err+ and Err- are errors over all MCMC points.
#+1 and -1 sigma are the 84th and 16th percentile ranges for galaxies in a single model.
#All satellites selected at a=0.506185.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#SM Median_Infall_Delay_Time(MW) Err+ Err- +1_sigma_Infall_Delay_Time(MW) Err+ Err- -1_sigma_Infall_Delay_Time(MW) Err+ Err- Median_Infall_Delay_Time(GR) Err+ Err- +1_sigma_Infall_Delay_Time(GR) Err+ Err- -1_sigma_Infall_Delay_Time(GR) Err+ Err- Median_Infall_Delay_Time(CL) Err+ Err- +1_sigma_Infall_Delay_Time(CL) Err+ Err- -1_sigma_Infall_Delay_Time(CL) Err+ Err- SM_Left SM_Right Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 1.41426 0.166812 0.106767 2.60379 0.11906 0.0929177 0.489074 0.0517761 0.0342531 1.56162 0.146404 0.118271 2.80414 0.0914855 0.0841866 0.502815 0.0461783 0.0253138 1.68128 0.10563 0.0701669 2.83242 0.0687919 0.0541379 0.563059 0.0365989 0.0239484 7.2 7.4 577930 22592 15556 5645
7.5 1.55954 0.267221 0.151003 2.84342 0.440745 0.230165 0.524198 0.0972451 0.0433353 1.77011 0.185173 0.147088 2.99189 0.152463 0.133333 0.567927 0.0496962 0.0424539 1.92277 0.0827123 0.0853423 3.08022 0.111829 0.121724 0.633599 0.0280488 0.0256691 7.4 7.6 468307 20876 14028 5094
7.7 1.84378 0.412198 0.234203 3.70323 0.459651 0.578935 0.627638 0.156471 0.0833966 2.01669 0.288737 0.197228 3.53416 0.644795 0.428366 0.611697 0.102048 0.0439992 2.21535 0.100046 0.13204 3.60235 0.265264 0.27641 0.748574 0.0414369 0.0509484 7.6 7.8 387212 20113 12935 4841
7.9 2.12363 0.437392 0.24732 4.1163 0.22964 0.217786 0.736248 0.174827 0.099507 2.27918 0.275693 0.19309 4.31276 0.288944 0.403274 0.728431 0.126604 0.0761515 2.50947 0.110544 0.093195 4.34037 0.164917 0.228974 0.88715 0.0566719 0.0546287 7.8 8 326715 20546 12587 4922
8.1 2.22476 0.376757 0.237766 4.17049 0.137107 0.15725 0.773016 0.150561 0.0955578 2.3995 0.249715 0.16215 4.51747 0.151096 0.143124 0.806674 0.109107 0.071238 2.61552 0.105873 0.0774581 4.51875 0.103449 0.102752 0.936675 0.0565953 0.0430814 8 8.2 271186 19518 11635 4487
8.3 2.19858 0.341951 0.233138 4.07942 0.131795 0.134511 0.756377 0.147144 0.0954691 2.40288 0.212107 0.137874 4.49858 0.137287 0.133665 0.805142 0.0882812 0.0651912 2.6558 0.0817332 0.0789616 4.52407 0.0873952 0.109713 0.925024 0.0440751 0.0322675 8.2 8.4 219361 17126 10063 3880
8.5 2.08523 0.29948 0.205729 3.94639 0.150103 0.142715 0.728688 0.116499 0.081321 2.39841 0.20455 0.153207 4.46477 0.117857 0.122957 0.797405 0.0941315 0.0667345 2.63152 0.0652924 0.0730393 4.5343 0.0678835 0.10025 0.988723 0.0501047 0.0451636 8.4 8.6 175607 15102 8371 3198
8.7 2.01986 0.289078 0.201066 3.83093 0.147933 0.133252 0.677353 0.123463 0.0732196 2.29601 0.168792 0.133502 4.357 0.118064 0.116117 0.778375 0.102547 0.0605239 2.64142 0.0806847 0.0567994 4.49698 0.0688858 0.0856647 0.953371 0.0590423 0.0565496 8.6 8.8 139520 12979 7001 2772
8.9 1.94228 0.256668 0.173023 3.69064 0.148665 0.144377 0.655547 0.095086 0.0665426 2.27353 0.19068 0.145905 4.30074 0.129174 0.103851 0.80948 0.0764517 0.0784655 2.63974 0.0699885 0.0577598 4.49604 0.0478292 0.0713263 0.968209 0.0402422 0.0347372 8.8 9 110450 10828 6035 2192
9.1 1.87292 0.244192 0.167543 3.5604 0.164085 0.140265 0.641638 0.0922901 0.0658379 2.22206 0.193115 0.139552 4.30773 0.118835 0.116468 0.760553 0.0867504 0.0526665 2.57004 0.0634353 0.0660896 4.40874 0.0632834 0.0731735 0.944248 0.0310715 0.0364487 9 9.2 87113 8596 5015 1807
